"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"31",81,2042908.258,2332670,236.39,255,24.2082275854364,45.49,49,8.42854097874021,190.9,207,28.4045450908509,0.155540658554033,0.162719633307869,0.1656,0.126248864668483,0.0156885915301277,0.193153694704932,0.194805194805195,0.2048,0.178019981834696,0.00981154070727852,31
"32",121,6846856.32,2465300,218.36,221,12.1974662048387,19.32,14,15.4245508095623,199.04,196,11.5373088261299,0.16488483327262,0.163333333333333,0.188010899182561,0.1464,0.0148495876864116,0.180622115976239,0.178653323147441,0.200726612170754,0.166666666666667,0.0126653596548139,32
"33",169,2302405.902,2657550,199.99,204,18.8451933694328,11.24,9,3.92896521704732,188.75,197,17.8644588188081,0.154839978399386,0.164166666666667,0.167120799273388,0.12375859434683,0.0185472746687131,0.164161381831504,0.17,0.18346957311535,0.130634071810542,0.0204715438972786,33
"34",40,6501331.4,2713040,232.03,227,23.1850069108151,29.4,33,6.88432563102149,202.63,209,21.3312759424591,0.166874248712019,0.164396003633061,0.1856,0.153333333333333,0.0123428981605624,0.191406120946372,0.194368755676658,0.2144,0.173414820473644,0.0164748266534665,34
"35",132,3711792.94,3023940,241.41,241,19.1058164500296,43.02,41,17.525150758008,198.39,200,5.72412050498201,0.163603348673232,0.1656,0.177111716621253,0.152788388082506,0.00984448759691922,0.198559538502743,0.1952770208901,0.215,0.184110007639419,0.0123516718358915,35
"36",103,2115330.44,3195540,224.06,225,14.0488469637227,35.31,41,9.10399512701579,188.75,183,8.79321938033546,0.156797177931861,0.166212534059946,0.168333333333333,0.144,0.0114408166831383,0.185819290106431,0.186194368755677,0.2025,0.170359052711994,0.0115370676532435,36
"37",140,13336298.9,4034620,241.02,243,6.49627710012559,32.19,31,9.4811828525152,208.83,211,5.53967325733024,0.172967333653898,0.1688,0.1952770208901,0.159663865546218,0.0133544433976965,0.199744479267754,0.199716666666667,0.221616712079927,0.174942704354469,0.0164836284727274,37
"38",193,174893926.62,4334290,257.7,266,15.4216822308165,49.58,44,16.9903002631002,208.12,222,32.3373255892108,0.175264327777581,0.169595110771581,0.22252497729337,0.1344,0.0365624190109374,0.216068918668979,0.208333333333333,0.249772933696639,0.1912,0.0250741044269075,38
"39",176,38291862.15,4643160,230.89,236,17.575174755227,23.93,24,12.0907803593056,206.96,221.5,24.4903279197352,0.172114283459235,0.170359052711994,0.207992733878292,0.145,0.0245156552979322,0.1918637541571,0.180290297937357,0.217983651226158,0.174166666666667,0.0188251471277765,39
"40",37,6776186.4,5221660,270,249,50.9727596096407,62.32,44.5,35.4972982326568,207.68,206,16.8012024581696,0.171581983330662,0.171662125340599,0.1832,0.1625,0.00799996626697828,0.222396440073577,0.205384160104468,0.2776,0.190833333333333,0.0350671021412895,40
"41",181,2335784245.1,5708240,311.45,317,33.2339047396243,68.17,91,26.2559488208834,243.28,226,42.0903501500947,0.199319073856741,0.172650878533231,0.251666666666667,0.1648,0.0378041406538098,0.254087145371698,0.242169595110772,0.288333333333333,0.22252497729337,0.0250176715415861,41
"42",21,37392653.04,5785460,275.4,277,42.2135025552228,60.7,48,36.0489285905317,214.7,216,11.2047068031901,0.176433873650525,0.1728,0.207992733878292,0.152788388082506,0.0208476590216951,0.226346317328021,0.251589464123524,0.26,0.168067226890756,0.0405022371127851,42
"43",157,7828461.35,5785460,231.79,225,14.7026383944371,25.51,25.5,5.42626422452348,206.28,203,15.6380008539158,0.171382860538617,0.1728,0.184377838328792,0.151666666666667,0.0119312912671496,0.192597935266155,0.1984,0.204359673024523,0.175833333333333,0.0111423787368125,43
"44",115,9490894.8,6150300,283.5,265,27.2454240435551,77.25,74,14.1573944700929,206.25,197,15.023466492609,0.171501363266535,0.173478655767484,0.19,0.1576,0.0123199928750141,0.236031541215049,0.240690281562216,0.274166666666667,0.2104,0.0252303225447242,44
"45",130,7503812.35,6543660,238.86,233,10.7111006328797,43.95,32,18.2160851330838,194.91,208,18.6515604459977,0.161451247084913,0.174166666666667,0.188919164396004,0.132,0.0216058538306775,0.197162092604196,0.194166666666667,0.217983651226158,0.184,0.0119251337213295,45
"46",2,8529530.2,7053950,234.98,239,23.7099390999052,22.6,22,3.79792606882262,212.38,210,22.4759265154359,0.175094562357021,0.175,0.184110007639419,0.166212534059946,0.00685895066835353,0.193801556426584,0.199166666666667,0.200916730328495,0.18346957311535,0.00733670571831061,46
"47",73,11820124.1,7182230,237.53,246.5,34.0864779611796,33.47,30.5,22.757152277866,204.06,213,16.4518397239649,0.168935823150563,0.1752,0.193460490463215,0.1475,0.0176535777775861,0.19582798948938,0.2064,0.213442325158946,0.153333333333333,0.0247982505822981,47
"48",191,15463916.6,8197010,244.16,240,17.429059676647,33.61,32,15.7363986484914,210.55,213,5.00378644507125,0.175475026253652,0.176666666666667,0.194368755676658,0.1608,0.0140444924354103,0.204087291916717,0.188333333333333,0.244323342415985,0.183346065699007,0.0271616996725222,48
"49",78,343775330244.5,8627370,405.65,414,44.5918357794543,154.1,149,42.3037357760052,251.55,232,53.5605717714519,0.21056196945273,0.177234530175707,0.310626702997275,0.1616,0.0585819062133333,0.337090707111876,0.3312,0.428701180744777,0.291061879297173,0.0545290118258697,49
"50",102,25021011.2,8627370,259,267,17.0702647722272,32.8,28,10.9008386295864,226.2,232,15.1450895465737,0.185195422895638,0.177234530175707,0.1968,0.175,0.00964181165918295,0.212415252773193,0.203972498090145,0.239782016348774,0.1925,0.0169470493308598,50
"51",133,38352964.95,8836230,291.96,287,24.2403453654098,75.84,91,23.8910489979453,216.12,213,14.7704865433496,0.178323788685055,0.1775,0.207992733878292,0.149732620320856,0.0213642101171229,0.239565454458028,0.235,0.2672,0.219251336898396,0.017480631434007,51
"52",147,11158299.9,9525300,248.72,240,28.0454465235815,32.99,27,21.3723577727792,215.73,214,8.14992718564486,0.177030468113924,0.178333333333333,0.187102633969119,0.162719633307869,0.00930953495932204,0.203986998138369,0.188333333333333,0.24,0.183346065699007,0.0228299174408013,52
"53",150,13159457.5,9582690,272.56,282,17.0745956959987,57.97,59,18.9856165652748,214.59,209,6.74663402794836,0.176781478609973,0.1784,0.189827429609446,0.159663865546218,0.0122804664401533,0.22380065294416,0.2256,0.232515894641235,0.2075,0.00795552773447324,53
"54",106,8861335.4,9592160,269.99,268,31.8432064651127,55.66,53,15.3847753682435,214.33,215,16.8079196099982,0.177075448488734,0.178383333333333,0.180290297937357,0.171662125340599,0.00335202707427103,0.222507071684953,0.223333333333333,0.234530175706646,0.201634877384196,0.0132327984214805,54
"55",90,1679999875.8,10627045,310.38,305,19.6585910487044,79.22,90,22.4484054910568,231.16,223.5,29.3260045941234,0.190901635926503,0.177888337153043,0.252497729336966,0.1632,0.0337546085480229,0.254940062879152,0.250356187929717,0.287011807447775,0.2352,0.019149774044692,55
"56",124,67280142.2,12862500,267.82,261,23.1875881114066,34.99,32,6.59582818870758,232.83,222,19.1833550535643,0.192985712366492,0.181666666666667,0.207992733878292,0.1776,0.0138361987435227,0.221853975452554,0.2112,0.237057220708447,0.203333333333333,0.0151435228619502,56
"57",61,63757052.1,13968500,263.18,272,17.88254608677,45.64,42,14.02416385091,217.54,237,31.1938934713028,0.179184173493921,0.182582123758594,0.214350590372389,0.1352,0.029986085958555,0.216387246796266,0.214667685255921,0.245231607629428,0.1888,0.020197832267551,57
"58",49,33639179,14946800,254.01,248,13.1544784400714,24.87,23,7.79491546270433,229.14,223,8.24378553820998,0.188630372249965,0.183333333333333,0.202543142597639,0.179526355996944,0.00883363700748451,0.209207793076507,0.2025,0.225249772933697,0.191749427043545,0.0139396213122851,58
"59",76,80353199,14964000,262.52,278,36.4210728213015,29.08,38,10.3676653518757,233.44,240,26.70463963018,0.191026159067838,0.183346065699007,0.2144,0.178333333333333,0.0151062324862244,0.214453562167597,0.212375859434683,0.2448,0.194166666666667,0.0207384988762675,59
"60",174,58173509,14964000,255.62,264,17.4771308002802,21.71,24,16.9111134339451,233.91,240,20.0509930734695,0.190972639297978,0.183346065699007,0.212,0.181666666666667,0.0117907077010883,0.20928990050298,0.201680672268908,0.237965485921889,0.188333333333333,0.0177926219773485,60
"61",56,13822855.6,15131400,271.3,287,20.532556065572,49.73,44,13.9789560454711,221.57,220,15.4405049114073,0.181927077550862,0.18346957311535,0.185637891520244,0.176,0.00363171457591267,0.222748530752306,0.221342289702604,0.2352,0.2125,0.00797311661937511,61
"62",39,15306264.4,15872200,279.56,259,27.6033667980168,59.86,43,19.4692298022009,219.7,216,8.31634632285213,0.181804545072921,0.184,0.189827429609446,0.171886936592819,0.00663498478966941,0.23060304492617,0.226158038147139,0.252,0.215833333333333,0.0131904906275269,62
"63",85,44016295,15872200,264.09,276,25.4479444904275,41.1,43,14.080934886318,222.99,230,20.9228959696686,0.183898876762496,0.184,0.21,0.165775401069519,0.0153767639597095,0.217483832854222,0.23,0.2312,0.198624904507257,0.014801959337205,63
"64",180,21897038.5,16150315,263.99,274.5,32.7116249067576,42.14,42.5,12.7730935638912,221.85,227,22.2026365710713,0.182102314008586,0.182054685510568,0.1984,0.167120799273388,0.0116149142346331,0.216631453647597,0.219555640437993,0.2376,0.188919164396004,0.0210658940067107,64
"65",24,13846276.13,17822500,241.34,234,29.9137548173533,34.82,30,13.1205598550173,206.52,204,23.4212542686158,0.172265254286505,0.185286103542234,0.188,0.129106187929717,0.0237822720785447,0.200963747140769,0.212534059945504,0.2336,0.156608097784568,0.0271137512371014,65
