genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[98]HQcxcNRccJbwNHcPkcMcxcOcJABccjoExcmdPKjexRcccacHkBcccBcuKHeAcwgcsDclcgcbHctccQrLckcOcfcbHkRwdcccMG",1.78715e+13,1.05015e+17,153,305,7,2, 3
"[94]BzevvuwsmGLncOFNKJotctcORbEOfutwKcnDcdJGHHcHBbfcHHcNQDqphHNrrCfRCcNccDNPGrcHQRGzcRygichERJEpML",1.21522e+09,784412,426,188,6,0, 30
"[98]wcsMJOcoOcacEccccccccusoHccxckncHujccchazNcccNcccPjFccKcccPtcJcccccHCccNecoccnHaccBcccrcwccccqvRcG",7.70333e+07,1.06246e+07,145,162,4,0, 31
"[97]ckcJdccHgccHNccCccOceicKccHLiccccgBccceqzvLNccccccccxccKfcIgcHcecKDDGccKsvAmccccgqccfCcuzHccgcemP",1.44841e+09,1.37386e+07,147,289,83,2, 32
"[97]rcfkcccAccgcawAcccbcccDcjmvcAlfchczAHkqcccRKcccnscBQcsccccKcMrzcMccwccjccHJNscNmcHccuHwcjEcecsmOG",7.53861e+25,1.20582e+11,124,1191,133,3, 33
"[97]DHccnlcEcoGmrvOGlwopcNjhcEcoaJRhbMLtcyocGJmcKguFHcHJcpoAscbPLEccDcccHAPGFcHPtzQBcgcHNfJxcxHHLbvjt",1.50571e+13,1.77282e+07,250,264,0,0, 34
"[98]HrwQzpgmcRHJucFNamlKPPdDccHMabnHIPwCcFnJMcGvivhpzNHBJfovAHNggncabcQkdHufvHaxcFadHtHBJdcccFNhHeMkKg",1.07073e+12,1.83751e+07,391,241,0,0, 35
"[97]ccccctKctFMvOCczcxcNMcPHcBOKcJcHvccwctcHAFuucccuLtmHcckcxJMcocrcvDccpcascLJCcjfaccAHzcccbwcHIccOG",1.07073e+12,2.41945e+06,148,243,2,0, 36
"[95]nccPcLOdclwHxcccpccdcpHLPLOcxcxLieKcxNcxcccRcBMxDdtsdcPcbQMclLdflJBLcONrcRFHrcgLjgxccHqQnyAcdHG",3.83541e+09,38058.5,292,193,1,0, 37
"[99]ccteccclciJLHccoccDKcHcqcmcFDcFcKccvccczccNcccBDcccckshcccxcnchcLOnoHcchcKcQOcnucccxrcccHcaHcctccPG",1.12279e+10,8.25821e+09,102,229,3,1, 38
"[98]lfccccHicDJGpbQevffcoccxccbnKcwcMdcvcvJvwncHnHnPcccEPoncDcCcczcodcccPvuMMcvvuHcBcoBctcrooJHcHQccBc",6.05046e+10,444359,178,220,4,0, 39
"[91]DbjJApnQAmmADvxGicImDopxscbmlknvjOnGbehNlmoKnNJOEpcvchHxsHKcnccORNcIMGEMqPFJJqbilqkvNjnkdHF",7.75139e+35,3.46314e+10,800,783,64,0, 4
"[99]cCcwBcfczbtGcwQsNRcQccccFbulcccQcucccMnxHFzcOcuCccBcccFhcHdcccqccxfPctoJBOKRfpDcPGOcicbHxcccjHqLxiI",9.65659e+08,1.23719e+06,218,214,34,0, 40
"[100]wjydQHcFHMsnxMFmKccHgryPOroBRpBaPlurLnhjxbyxnBAwJnwcmEpQDcKrADcpDEhPgasAKcHMuQHtcFFQyMfQrPREcRpJKcDG",1.90961e+11,700853,387,226,0,0, 41
"[104]ichdbncwcccRNqtjcgcsHcxcdDcdzcGoapcAnjcccCcKcsaPQJEdccNcMmcHPcIcRcaccjccANkcOpcHcJAzFKcwcHPPbJLoNoHbcPcD",1.24051e+08,70351.2,212,182,0,1, 42
"[99]HHJKcHCcHocMcREJQovwDEyxOlEparzhQEOllsoHnlHcADscMJcRubvciFCgAHyHmyulBpeOwnKCfpKwvjgjFHbcFhxcPtzcriu",6.10668e+13,1.51745e+11,461,339,29,1, 43
"[83]kcccpecelscbGQHHPacqeexzHpcyobFHNmBcocIHimcPMsecpccwHcBccPccdffbRxficzHeJJBHHHclcMu",3.39253e+11,8.35235e+06,495,258,27,0, 44
"[104]rEhcHoOcyAmcNMKchcuOGMBcNJHzcfLumFHAHJzHybCJzcvLgpMmeGcudAKCcENjfeMLHKGezHAGifPofojuPPqCjNBLcJlslHktAHHp",1.90221e+12,3.82627e+08,688,246,0,0, 45
"[99]cccpOccusctgcyfpiccFHfrccDccrclccFHccccabviFHucfqccDvcnccfBcemcDcAbvcOcGecJkDecfcdcxcccdcHDcczNcLcv",6.074e+09,266307,165,223,27,0, 46
"[101]pmcKcIncmcpzufgHccrdlcHHKcDccBIBcccFcycHHcBccbcicccyOFrcDecaqpychtcNDDGcfacrcIHHcHcwMaMrcciwcdHkcrNcG",1.46011e+15,1.65241e+08,152,361,20,1, 47
"[100]CcroDkMcbLLtMctoleBcccsapvyczrrQdoMkJaykeAbgcPccfJtHbwLxkOcgbcmHcHjfpbvPccchohcraHdHicccecpykLoFcpcG",5.35181e+12,4.01648e+06,392,261,6,0, 48
"[102]ALKccDfqccNcOJoNREczPdepdOcGaucpnxcpfPcDcNcLcQccahcLOwdcFtcpuyiebNEscooccljcccJQJcnyccqrtuHlrcxCbtcbHH",5.25833e+16,1.68208e+06,224,472,96,1, 49
"[92]cuJdzshNFAfcocccjccuczdHcAFNcGsbcHHJjNgtcxcccHchPydnHcnncHcREgeOcqtHccKcLicMthcccOkAlcHHrzcP",2.70632e+10,472515,185,209,0,0, 5
"[99]KKcHNcQfOcjccicOsBccjcvIdscccNQcdcecGcglJRHsJoRupFyhcwcvcHcifAFccHnqQGCshGcgQuwOcJcbvxImvpcAGjnuacg",3.77631e+13,1.30743e+09,287,282,10,0, 50
"[98]zmKcepccPtwcczcccuuxfDcxHvAMcJqccbudOcyncHcJFMsLiHHvacOcwcydBjoDcnKOcGbzlcqdcccrQPkceHHcccOrwcgsPG",1.18972e+15,6.72892e+09,187,443,104,2, 51
"[102]OFiKmDcRQyLcIcfjcncfGLccHcHgcojyccGHcyQONcENHnacgCMDNranwBjOmFJhEscBQkljvOcNNCfQHMczlwHzccoKHOhcJCecBc",1.36854e+08,13600,304,163,0,0, 52
"[91]HHLcIIgBcbDccjsIDcHckcncHHHhvbkcccQHwczaHMzObxccpcxvdaCcjLDeAtsAHwcMdcbhcJcQccccjpcbmnccgGH",9.61917e+09,422181,272,212,12,0, 53
"[103]cJHcasccaHMacGPuccscccfcccHaiccDzqcjHccRLcEdqrKMclfyAodccCJFOaceHcxmfqccHcxnHgnccqwccpccccdjcccHgPccPHD",1.21051e+10,928795,173,211,9,0, 54
"[99]cfLcjcOccjucMcmHvpcccmbccbtNJgccJrcFccyNecacionccbgcccejccHhEcHMKPtHOHLfcHKcnoPpcHHtorcHOccmcctczcu",1.26542e+19,1.93199e+08,169,1069,288,3, 55
"[100]DrcbgcHcegcpccAncHHcicccDcccepccccKcPdnQcydcvJDcHccJccNccccsotMpcccxcLcQccGcQxcJcHkLCcLccsHsBclcgDFG",2.71685e+09,399062,122,201,12,0, 56
"[102]bkIxHyEzxfOpaqIQsKcHviQdFNekohnxwncHmKdHIHHGHPaHHqnIkFRitkyyHdPqbFOHvOpJEbNMptkenIIuIMNxrhshtFJpLsrNDM",7.40997e+17,1.61755e+15,919,410,52,0, 57
"[89]mcphEspKJzGcNFzPweFukxcrDcuHyocrHicHHJHKcLqGNhcHqPcjxHbneuDyCCmOhvvQLbcmxMMLvEQMkwyDpsHPu",2.12564e+13,3.12608e+10,705,267,0,0, 58
"[83]HszHuxhKKzAQavBOtHQlbhAlLLKcJHgGFaAolQKgGKMRkFuxocIswJHHQgsHHwoQxAaHymymexHFEHJzwHH",2.67739e+09,2.67739e+09,1338,212,0,1, 59
"[99]HaQbOLcQcIoHHycOHoHwlcvcQuedNrcMGfMrGnJybHlDDAcwsywcLycHAHgncJtKwecEcHcONxaftPQwQuccccgcHHHHhDchvPG",4.82662e+09,1.68208e+06,317,200,6,0, 6
"[100]MccEKFkuMCcycQOyuricoccrcmwcccKHcOPwccccjcQcmcLcLcBccjcscazcwHicdcHcccHcJoHchHPfuRcnncJcccccuoHccNcG",1.7089e+10,203019,181,213,8,0, 60
"[94]xzckcKccogcccEkccFeJHBcpRccicecsAtxdHleecHQjiccccHicccGHaHJMbeRAtccoscaGLDbGodcacsHlOoeyccsceM",4.78929e+11,559490,226,234,0,0, 61
"[96]zfcJprccLpiuehcrcnPGgcccbcFKfMElHcoblltAlAEpccKczlHKcBccLcarHdCccwexcmBccHQcffcHMxcFlxcOKcccHCcq",5.45672e+07,39649.8,185,176,21,0, 62
"[100]uncHFtccclcnccBDacRpnocwLyLsvcQjOMOHcydKvcBHEetaNcnccMccJvcafcdcMcRHxHOdjHHCccwcccccccaQadtcccscceBG",1.52928e+09,604150,231,192,8,0, 63
"[89]tIffhcOadnccuMHHcrcQpvucsocAcHQLPrNcIHBcgeOcFyFcPIfdHrnncNccHoycInORccmNFHcRKcOctmHsncccb",2.19332e+13,1.96397e+07,307,324,24,1, 64
"[95]bQcQccivyvcIddcRoqtEccnuHcnccLwucFoqHKcqccFcccHzKlypccNcyPecwccccccDhqrccQcQcicHyFqgcqryccccccG",3.40573e+10,16776.4,182,211,0,0, 65
"[98]ahEKckEJfadwlchLrPnFElAocAhjHQicfvycHcHcoLKcfizsFHFRcHrvbHdzfRJIOcbfHgGkpcGrGcbDcxcacQmQcnnteJLxIN",9.58189e+10,1.37796e+10,265,237,17,0, 66
"[98]aMnhcuQtxdzHafhsccsNeFsQHbHrcADBKpQFAhekQJJNcCxBfspmccmrtnckEgyOcguxkNcHcbnLduAwdFbQHhjAuNrAKzcJpa",3.1429e+14,2.80672e+06,365,326,0,1, 67
"[100]cccCcpcIcmBzccccKDbccFHwdcMcFbhHJPmeoPcxcDccccRccccNccowsmjccccfvxcccccsbpEcHnHcccFPccBkccqjcccyHccG",8.23608e+07,2.72742e+08,104,183,5,1, 68
"[92]mFrQFhiHsAHJDwtodKvniNKmeMBnJrAdLdQFtennhpHNBmOHoPdzHewxbMKbHKcejHxOcJHHouargokeOxHhFJCPONvp",6.4534e+16,3.85033e+08,935,533,155,2, 69
"[99]bznrNwccxhJcleHrDlcscegHybKevEHPvuAKcNdHlfvHhcbOBcoCJQsLwpmdryHaucwxJHdaKclcFHQEQzAcIczhieMcgpdhmcD",1.60889e+11,4.23883e+08,437,256,4,1, 7
"[99]LeOFcbsHcJjvKcncdHreMHoigJFkcccaHBulHDcDccueqcfdcatdrxwcHRqckcEccugHptcNHqccFlcjcHjcclfgHOgppHnvcQG",4.97582e+13,8.60812e+08,259,310,2,2, 70
"[98]dNHJOcHcQaQccONRccQzvcvchHIvMcGzQGcncorPOcccNHCccacuJPmckchHjccecatcHQFKLeEckFscAwdoefaKcNccxiOccF",3.791e+12,46708.1,160,274,22,0, 71
"[100]bwQzEkfJcofczoccfPxQcwcQlHnockcPQbAieHjduehOGAxJinzbFOQccHptRoOrHEPcyjciucQteEKNexKbHDcuwcwHEbFrOECC",1.19186e+14,3.27708e+07,384,282,0,0, 72
"[101]zicszLQrccQrzzABcHbemccvCddBruucOyKefcQDpCcMcHDowHofAsGwlcclrHPrJHHdHHeRcundHGcuPchrfOdovNBclehucyNcF",7.58462e+11,1.44452e+07,345,238,0,0, 73
"[94]HJzzcHgcLDHCcHHaAcccMKclCwcykccdhohJLbgFqcnpNtPgLHdcdGcowpmcsxHmxNAcachHBBcpiPLecootHpccnHcLAy",2.65429e+15,1.52654e+10,291,375,66,0, 74
"[98]LJpcNbrucrnhfcsfOPaHLdrgzPdccDfHRKfKpacoacPHvFbncPbfGADcfDKAccFiFrDhcqaaNFzdoGscJRlxFfcpJmRkpPzNIf",1.8729e+16,9.17321e+11,481,326,0,0, 75
"[84]hmfQoHgFphFtcrubHHbxlpcwDbNKauJHHFQGFysemNdHHjPleNfANyGHkcNpJnddNHGBQilxvHHpiBcHeHkw",1.35269e+11,3.39211e+06,751,245,22,0, 76
"[101]ycLccQneQDfRQclscBfzuxHFccuBMfozoPcPcpzcHMEApaJcRhcHHcccELcfcovudcOccclczHOGccHcAKccczPcNKLJbcBBPccaG",3.39253e+11,57323.7,186,231,0,0, 77
"[95]ccccLtcNNccDcwcmccKccxccaccdoIvccccocGcscJcnBLPDHcaPFckccBcExcaccpkcacccgccHccHbkcndHkcArccwccs",326830,347250,99,127,3,1, 78
"[105]GuBmvjhhoehjCcMBKJHHQEcPdcIgcLeHyFcPHqufpwwNjpPuzuiRLFBFHAGMxefBFHQzhQsiBKedeFwdBHLgLzQHeKDwBQxOkwrfwFuGF",8.37731e+15,2.55402e+12,607,327,8,0, 79
"[107]zPicKchccjQJHcsmcacoHucFNcJpDQcqmPlcrJiacCccpcaQFgmkcxpAhjFERlHcflNfcbcJLmHwIcBccntdQGccMnOitckcEcciQLmcHHB",1.90388e+22,6.074e+09,210,538,37,1, 8
"[104]chcdLcGcnHcicyccLcecPnccccHvcnHcrKcdcKcJcqBCcfDyeAcFcIrMhlKiBuxccccjKcagABccKKcDqlccccHaIqcuccNucccFdKaG",3.92119e+11,22809,127,693,219,3, 80
"[102]cjcOjwPcccccstgHjacMHJcfKcAccckclQcbccHqccQbHcAoRcHtcQsccccwtcncecuHoBcrKcBcecccncHcHzcglzpLcMjccuccPG",1.18335e+11,5221.22,139,417,168,1, 81
"[99]FsLtvcccccBccccAvsaorKcozHccHRccdceccHcLMcrcJccHqccccHoccAchccRLccRicPopcIcMKlcHOgjecnecRscfecHcscG",2.09288e+17,6.14517e+06,153,398,51,0, 82
"[89]vccNcfGwcOhMlckctcHNvFchcLLvHxacbcrrcQuLcbyeJrkccKcCcbvccJlHHcRcLcoBclLgMcoizcxBcxccBvcbD",6.38451e+08,4.22747e+06,255,205,7,1, 83
"[101]JHkwcHMvjPHKiihHMlMrcQjclNHfLMCcfeHpaQyNfxDbHLHrgBcFzcmgnJbKHHmpNuLecfHMzHAOznxcPnjudpetJrLpGvcNMzhmO",7.85658e+10,3.85033e+08,432,253,8,2, 84
"[104]MfcxHniccxPQziccgotliucccIcKtcpjcgcccLHccawccycbcIncoIchqccccdiaccmcnbzmHtcMEccwMAbHxcPuHCccHJdBcccccFcM",5.33107e+13,51744.3,114,653,378,0, 85
"[102]cchcQcKrcuelpcyEbfLcHcQocMjcccHcNcGccANQyJcnpPfCqwoccccHnDcuccnHsegcHobcfczFHKcCocEKcccwxEhssHcJyFciJG",9.61632e+08,176808,175,374,172,2, 86
"[91]vHHibJuMdvnfHKhLHDpQBiBlFhEqjEaFCljzyiAMpjjzaHMupunFmHHFDGnvvlbymdCxhIlpMkdKznLAFGscMxwMicl",2.96604e+16,7.85658e+10,2922,330,0,0, 87
"[104]RckemiegxayPlaMdGfCdLcNopJtOpFAPpLLcJwfjdMGpmEDEQvdhIzBgJvoQkKwqjkhPwmavGQqwdDuDcseAuGlbwMnsHKcRshcQvzFR",9.05892e+36,7.18769e+20,1000,1599,88,3, 88
"[99]ccccczccKcccccptccccsMGccccNcHccBcIcccclrcccccpcIccccdcccgFccEccaicccchccHkcNccccccccccccccccccccPG",909967,63.4663,39,192,58,2, 89
"[98]DcHEcAHJDxKcQOkgKcccbccJccKccHcRcAcHlEvccAxvcbankbxscaetcmckQaHcdxjKpLOGvcLtjclMvccFiKzcbcmfKxcrsd",1.6866e+08,266307,167,185,0,1, 9
"[101]QcccDAvcccessucncHHcccdMoFccFcBccbHLOeGoMLnypaQOccyfvwxrLPAMgcaQHQcccDcccsJucciccQHcOyccOckwicccBHnHv",1.38167e+12,1.05305e+08,236,320,47,1, 90
"[75]ehpRdEpbsvQkjuGoudDAMpfBtEdMGmxJFMcBsdQhJlcbPoOzreOGvKHvQHOLdaHHuboHwcCwLPB",9.36125e+16,5.7786e+10,1076,340,0,0, 91
"[102]sMcccccxcupcQHccNPccCcNPtfcBvcDEcFececcGtAccccycccclCcceNcHccccAycPvccMhcJccHccNivcHctccglQLCcHcwcpccG",3.43228e+08,266307,112,178,7,0, 92
"[100]GfhcrFCtdcqkccskeJHklHHvldHvcwHycLbMOccvcpqvcccLcHrQtHgKpKpxcoeLmJcHdcckscgJdtcLLKcdOJwHdmcHbOgMcAtN",4.26929e+11,4.93593e+07,315,239,6,0, 93
"[99]waNCcjccfHsdNRebObydJvcKlicBccHQchLcQccJHphqccLcMvxccyuHHaAgjcHhHagKtaHcCccKhcAekcccvHcoJMJLsuccAOG",1.86846e+08,5.32279e+06,215,189,3,1, 94
"[94]OGMjKdEnfDfFcKcyclbeccuFmcFfFQcwRJnQccccHQcHHcNvMaoocbHbcrCdecLHNctFHcfHcPbcccdcccKALcpcRtrhex",3.76167e+14,1.01079e+08,319,317,25,0, 95
"[87]NKcOcIGIHHHqkHHqscCweltbMaBNwLAfiPLcwMxjGpDGQKznMaKcfeNxcbFflMhnDvJMEOztyrfeImRoAjLgLay",1.18264e+16,1.18972e+15,5470,375,53,0, 96
"[98]QAHccAQccKpaqQqccofwccQcHtAPGcsNeHMzMbwwzluMwcacKkwFygppcPtcvvDcuNtcdccoccwuDcrDlcBlcJeHFHcchcjecz",3.82627e+08,103284,253,199,6,1, 97
"[94]juvcaouzIOcsucGOMbcnKbGGcuaLOwcHpoALOczuwcjcpccccGdjcvIHzcHHHgcqOjOwctjgixHNlHceHlwQykfPbJHuKN",1.90961e+11,1.01079e+08,351,249,23,0, 98
"[97]OBccscycBccpbycOhAOccouwcjcHcRlcPLzbyctccfgcsOtbxcssKcLPgcdyLFcbxHstnMcBxeccaccdJsHFujFotDcktecQG",5.37263e+11,4.35298e+06,265,235,0,0, 99
, foo
