genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[99]mzHiMALHPdckQaasfMrJsaecbcacetHHtyfHNfetejhHtcQcccaceddccbHPkoccLxpbzHPdeEOcNJNbLohcKcFcCQwlKvjNKDm",4.78403e+08,5.5548e+06,687,232,0,2, 31
"[92]sQHuzjHochcHzFJPcwumcPibPrxJcJvccdcccHchcnNzbcwcMcczHpARnRcacHtcbAQcJcskctcKHHhcauMcOuIssMbO",3.65486e+12,483582,232,403,64,0, 32
"[101]gcreOAccIeEtAcdwcccccaNcHncncHkccmhHDccccihpGKcrRcckRBjPcpIphlIccccgnFoapezjancekDOIcgAhcgccCFJqmaIws",2.24872e+15,432158,209,579,182,1, 33
"[97]ObmBcjwevLddKdpLyHPwpczcoeewHwcMhccBfpvycjyrcHLpcHLpMnDcfBEcHKlLyFcBJNMDfKoHclcNmHicJuvMbKPhsLkcG",17934.3,13045.3,309,110,0,1, 34
"[93]bnQrNhHlclcMcHFoRcPehBcOeEAxbofExOMnNwgcPnPyOHccBoHlzobpbAljcQJsHMmNlfQcgfratvrFcfFeLdkHFQceG",9.2468e+07,2.36637e+06,1212,215,9,1, 35
"[105]LpuulcBwjcNheHFaCcuJcJcxcbcOcJOyMvccRNcczHFcckcfpcManclmNOOccQstcccHHKcRFcahcRchBxsCtGjmEemljjHcypzJQwFwR",3.71647e+23,7.53368e+09,269,852,222,2, 36
"[100]uspaafjrtancgcMLNIvoOFOfmnakcccicccfRylcANckcccovyyfnaOcPHoyasOfPzctPHQbsHbbficccabHcMMgePdbbcccccaG",805662,30486.3,996,145,14,3, 37
"[100]qcfdDFGvlHRgfMiDoyMCAsmFGdQNNPaxaFcDcicihvbcAMLyeDxMMnEcFcloccmHFcocMcBcJpfMnsCcaHscpfjcbqeccfchcHoz",5.37696e+13,2.38621e+09,471,445,78,2, 38
"[95]QmRfKcgcapInQnDmrHyDvDBEbcObsFpJdugcoHAyrAanJkmFDdemFdcraHFrbvgHrfpQROGOeunEbOAnKkjaHeJibxNxFej",1.99778e+07,1825.24,705,205,8,0, 39
"[97]HhjeocHHQyHcclhxctkpumQcGcgEJehcDxcNJsKrgpfGPADcuHMstCcdcJKchxQcQtzpcJlcvuFtedOzQjBhLectcozxBFHPG",8.35421e+06,3.13716e+06,373,277,98,1, 4
"[95]zcchcJnJcMMcRccHccJpcxcMcyHiwccBccfcccNvRsccJcpccDncgcHeMdeANfMGccqccHoccFcclIqcHkHLxvaccKcPlgv",1.88684e+16,3.32902e+06,234,557,196,3, 40
"[97]ydcHxHixcybcBrKytOQccxfHefcjOnMedHEcMMuvcndcjiPwnBijitKHxFccJfhuKxPHxutNlwcLcyAsrEKxHcoczJcsHHcMG",2.40155e+08,3.05674e+06,261,245,21,2, 41
"[101]rcgpcLcccfcHyAfCcOwfomHFywqccHmKdcmxJccHAbPNdbBemLgFznblcrcQBcRitmjvssQQLtgwyghQCcocFKcFcRcNHLOnpcccG",1.30393e+07,92439.9,249,323,139,1, 42
"[72]qryPxizORzcmciwpnuOxjtcDcLgwaEwOMeMKibLfbyAooOcBchxKcHcmcEcNxHHJKHqGNFrp",9.91319e+06,46708.4,735,201,14,2, 43
"[99]cbFJkFKHeecczHLnHrPcanhcnLuLvbKcckdJcxbHHvLLlcBdtBcNrMjEcPHcNAcQibPcOQeGHsjowcHxHcHPpgbrtfccMvHwnJb",2.84082e+15,47492,282,417,0,0, 44
"[104]nccaDcwcccKccHHPcegqcyilcPcavtHcicceLvcsNcpbcDcEAHcywzcKccccmcCcBcNcIcPccAtschncwcvccfIHznKtcccccdcNbaMG",7.47558e+09,46708,129,233,14,3, 45
"[44]zQiOIHHKckdcIFqHHHBIFfHqcxHHcxnbcledemPjthgK",2.86762e+22,6.53899e+14,2640,613,7,0, 46
"[78]FHzdHlbpJsdLHaJhcyciKcCccOcqbHMdBLctHlzHncHcBHHOcpfbLQcCmfocpstelHzHfJkkcPNaJM",9.29363e+08,6.0518e+07,996,244,2,0, 47
"[92]nCcpkDDycoccDcAMBbeIrsQcPnpFMmsbMswfdccHecfLuNzcccDcozhPHcebacufBclcKabEcnoHMOuQcbckNfrxwccg",5.16935e+16,1.27996e+09,365,590,139,0, 48
"[96]HmcLAHcucLHzgFnicnPzcMHFcbfvtNcuFEKcdOccvcmnzrcJOfAcucaczDcPbHMOcGiQcNxfidOxQcLccucccccdGOocHaPG",777.27,427.138,171,78,0,0, 49
"[86]rBBrhroqccfKQchMBAFccPHkpygzcmtBKczcHQcnjecCddsncEcsJflcycHHDfHcLcQbJysncHzeCccxgeHtHH",3.35143e+11,888490,307,424,113,0, 5
"[98]HcQchicvoeccBCccsctccpcqHKccQjccNOcckHccoxMcGPLcnhccpQBwjcPBsceHJcemcHMchfALocccoxcMcfccdodoncMuwM",7.02363e+06,3611.67,173,183,0,2, 50
"[102]iEPwcccEccxcIiAcczHgictfkecccvcBcopdELccKcIpcccbchKcFcocHscHjcvlcciewcQcRccHEciccuzzcQEccFBacHcxdqccpG",4.29241e+24,79633.1,122,745,108,1, 51
"[105]tdvHIaOBONLjbMCgKizRHOyJJtlBHHuuubnexKcMccMapdcfqocJHqJIRjmrxmKpiBIbKoRmvAsNpFnQnFteOAeNuPvrcmKrgDbKEzjqy",1.21009e+12,3.17653e+07,1426,285,17,3, 52
"[101]AHoQJJwfcoALdLaGKctaHnHJmcHorHvdaMcfHPcfQHFcRcIvLPcrKisyicMrrlvCnDpDohxIMpzjorgPryhrehmmtEBPJMltnIpgE",2.16237e+19,1.82509e+11,1066,521,21,1, 53
"[97]GhKerPaQPcMNsefxbhxHgyNecocHjNsHgpcrnHKozmrvElRcoRcwBJwEHQahHkJOwtnfcmoAOxducHmKctfeJeodcrdOccAOc",631654,338681,452,150,0,1, 54
"[102]LpeecBoADBKhicAMtnkLlzgclcRcywrcxONPclcnjHLnghoMHNuPQOdhbJaQscRcmJxnfbtLqccIcicccagQckNhcbzjHegvejcnzc",4.9352e+09,4.44856e+09,842,231,16,3, 55
"[96]JKcccocHHpPnzPcwMGccLxvcHfxNyzpvJtzcfHAaxbslcecHmvccHbBNcpccbIlHcszQgvcnbcycAsvcccpchPchcatkcHFb",1.15051e+06,119408,247,166,4,2, 56
"[105]dxiLNcOLhbLeKkcncMcycecMaacxcqacfHycBhvNcPPHczcRcccmfLcFkcFdcAfccrurxsoccIaczHnOAaFRscgfsMNcIpnCccnHIHaNM",8.1396e+10,42887.9,269,293,51,3, 57
"[98]tcmNwuAmcHcBcwuwccQccccbDJKcgcOrkcrrOcxNaGzBceHJcHHwotHLcHPJcMcFcQdhFHOGrgkHPcpxazHkHdKgHlFKtcqcdc",1.17555e+08,629508,269,203,24,3, 58
"[98]zHxOmqcccKcsecccImccKceOOIDcnhcHPIHMccHcccDccHARIchcpccOchcxcQccusccqcfbcwcPcjNeicHaRcHJDxILcwbfcw",1.37688e+10,9.73187e+06,159,393,122,2, 59
"[101]mcpcccJcPItMcmcczdpcccydKjoGIcochcHDcPccdccgNcPNcocvcscccccHcAEctccHcHIPAncvczamKczscwEcyPocdHbBcbIDc",6.25248e+13,6.64173e+12,201,315,9,3, 6
"[101]cfcOObxFayjOwnaaiaorxaMOOchDNtPcQvodcHsapzOHhafAufHwRcbrmOkxDcJlugcechLNoHFdutHQGKPoKkdBeLcQcxHMwDncG",199243,86797.8,400,158,15,0, 60
"[100]ecNcJEacccccccLvcHccLocfzcqcccwJocBccccRcaacOIcFecKcaocbcgNLcHocbcbgcccmcccOcscfcHHraccecLRmcjwQcccG",3.60472e+10,1.01476e+08,102,286,13,1, 61
"[101]oAfctdNccHHCcJHcvcLrcQcwcAFcwKudlHcBcccnPgfNagcccKcCcFcczcmecBccccCcqlixcGEgKLmkcccpccGJvcfDcCccppfKM",3.84301e+06,2567.49,133,380,204,2, 62
"[96]zzadcIyjccwcccqonqknLnHMMprxtvpgbjofRFDagtqddRpcccjKHxcKcRcKHPzpLmQkfPtDjsmyfHtdOqHatEyccggOthMG",2.47721e+07,6.42474e+06,422,224,60,3, 63
"[94]ysHMlLcfcNcilcIwccngouQmicccHIscnIcKcmivRucbmOrCbKcQymcrsnFbxRsccnOwucRwHjcccnHcpaKHcJtcHHcLfc",1.79604e+14,590063,306,572,191,2, 64
"[91]cykccPcdccchRPnHccnIoAscacccwKccccLcItcCdFrcMsxHcQcAcxwjLHacgcwCcQcHucuJHcmccDcjOclcOHlcCcn",1.0507e+14,17298.9,222,407,96,3, 65
"[103]dHsQRDMucHKcccHLtQvxcccEcJEMIyONcEccenccccccDcKcMnykHcHccHRcmtcRCcNsDHHOiccQcKqRRLJqEarcFcJhcdNcittavce",8.59093e+13,27992.6,213,499,123,0, 66
"[98]tOcJtocucypcdCoJqaccqeccJcrHFkeHfwcaorCcAtHgMcaQccccqRPyqccccyRMdcHcPcOqFJKuDcakcboDtbccccdHycBcOG",3.31964e+08,27993,209,229,40,3, 67
"[97]slHwHbcKHlNvIcPicQHdEPdcAPgeperKcakJffncJfptHOqcHQOEDOJeKlsOCLQkKHrJOLRuhqwCanIkEpPwDbDIjMOcceGkz",6.38796e+13,483582,531,607,238,2, 68
"[94]cvcaocmvccHKcwwLacPcsOsxOcJcFOmrFcecFHuHjHNGhHxaEceDcQCsJcodkusOLLMFkdnccucAcrxecFcenhMOQCgOxj",2.17574e+07,1389.61,215,256,58,0, 69
"[80]QfbaeHKcORHQqcIDeqeIADJJDEGLdHcrHJcpGnacicDrzyFMHKJDHaCiuzycFenyPHEpdOwlHzMcOiHJ",1.29315e+14,3.43957e+16,754,433,120,3, 7
"[97]cgkOCuEccperJhcBEHzOmcgdzccvNKjvyccatvGccNgdRctIvzJOcHcfczQicLcmtcKccNcJHzIacIcPccccgHLcHqEElEccL",7.46828e+16,590062,170,714,263,2, 70
"[61]GPMziOHIoHwccicldodHlcMdHHCNCFkRDQcccccJdkfHlcQbcdcfhctfdbeno",1.00944e+07,1.92916e+06,1545,199,10,0, 71
"[99]APctKcrcylfxHtNJAcrlcPdctndoHdLHdAcHqccHpcIcgccJzEcczKPFszbekchcxcHHBcbnpcHarcvumgcKHitMGhcvxpccmkv",1.54658e+07,19605.4,216,207,13,0, 72
"[101]HwcMBccHJzcucccHuxgRccHxoQcylcDpcrcaKJsgJfHRccclKcucciiguevhcrbyfjhkNccLcNgucBcccNJHlsvuhcOwwizpalQQi",1.34508e+09,1763.3,186,276,32,2, 73
"[102]udjcNcKanIwccccccBKbiccpcccccKLcvdPctHCscKccNpcLPcdccchcAuxccccclcLcwcNcHQmcCcccHcPacGcxcBIocHmckcnCzG",1.23617e+17,169777,89,455,13,1, 74
"[97]clKcIyNczccMcNcuzclOccHgvKFccQccEKNHhccLHyRcGfJAlcIcgakccPciPccjBEccvNQcclccPPMcBccccccfFcqkcccAG",1.35871e+28,5.22018e+06,119,678,54,3, 75
"[99]cqccnccyaHRccncccccccjccccswIcHkcncvcscpccxccwccccPcccccccccrcKcbczQjcczccQcccbINLAceecOcIccccccHQG",2.58755e+09,24.8858,82,337,83,0, 76
"[97]yxduccdcFcxcufcvcbHlcHHioobdpcOQJocHfjccnHNchcnccoichccpccoQcceccsKcRJNctccnJPPscdvctacavBHOcKEcO",5.12791e+10,432158,226,319,30,0, 77
"[93]cIFcHLccocCfnsccNcAeccsQINccKHbEcsehxcacFcledHfIFFcCFQqBrIcdRMcCcEcqQbcEpccccssQFcqxKIvkktGfJ",1.35364e+10,5080.36,212,298,36,1, 78
"[92]HteiBjbhOMfkPBhcxvLcHHtjKEzKucHwscBJmRscxcqjpzKAyCNAsCcxgtwFMvGwnpsPnIGkoPeMozRIxdrcixnbpkQG",2.36786e+12,20067.6,482,446,126,1, 79
"[97]rcNDcAAhwPcPyzcfHBrxdecguycMypckEcHccticHPcccGcmcfPicLQcKMgypcKncccLKcHJQcccctLPDqccRKubcqcckeOcG",1.68208e+06,2357.46,183,173,5,0, 8
"[97]HDncMfwbuAPwdhchQaIAtkcourHLPHEPubcJsfxtgOpiBKMwfNuHDwcxFKuJjsjLKkwkNAlcKEtuOEGPhzmcwNvudNeHpcuLj",1.10004e+06,82088.9,368,161,27,3, 80
"[91]sCcIcsmkcccpBzOHcpAaAdMdeLcKxccaucCqEfrcQobntyapAchcHzQIlMutcaccottHuclDcNcHHAcvkcjqccHAoAA",1.86824e+12,47759.4,340,672,344,2, 81
"[99]JccHRcpcADccHKBxcQccghckfcfccccccMcccyoccaccrzicccDcccOdHwioGFhcroccBncHHlHcAcvPcgNBcccccgcccjrcBcA",4.67354e+07,1094.16,134,254,49,2, 82
"[101]cccEHiccxHhcOluccaHcyccNcIcuccccPcccyjccmcNcFuEccckczBcNcFscFJnqccncFxFohIfEcLcynHpnaDdccHcqccacKFIhv",4.69587e+08,4283.59,144,271,37,0, 83
"[103]cHJmcmcvkkcJJaccHzocJHLOtxuHvMtwtescMGBjcLscfcJNhtMdFdHMCJHdscceacaicccDJkjEBKNMQcMEQIHbaKcucmFmNqJobes",6.63964e+09,8.77225e+06,366,265,11,1, 84
"[102]puzbwnotEOIHiapFJhzCcbcoJLusgHRHOtNBDsNrbgCrPfeRrfhvcHtcyzLcKMlObPOHzPFHgPGJPygDOcbnMsKDODQKfdHKDQbbKB",3.6696e+15,2.93683e+09,461,430,10,0, 85
"[99]BcHRHcmcQcccceccJccccBcchcMDcHcbocciCccncccwcHEcHcpcccdccdcAcFacpNmPtcoccrcOcPnnancOcRcCcfoceccrjcG",28322.8,1432.58,171,131,12,2, 86
"[100]cccKIjcoJcclhlxcDctcfQccHczcrCccncrcInckIccscMccvkHxbHMeccgcccvHNBcgzBccmnccoccQccyOrKcczcRypcclkncG",1.08933e+14,23619.8,122,363,0,1, 87
"[103]dxsjckNhcccOcPHKMbcccckcccacmeLcDccnAocccKzhcicAMnmccLczyIscLacLafcHFjccAKccCcpsccziRcPgcHQdbcvuLdHcchO",2.47721e+07,6.39581e+06,159,224,60,3, 88
"[100]RsFuuzycazOiDevHcidDdPesObJbCftzxcrDLJewNsFQvgDHLsOqvDcdDEwQpDtexAwcfEcOhgcOBPggcPuzMtudbHHMLymcpfER",1.53878e+06,577843,2485,213,53,1, 89
"[95]OCxOGIOGKcOlzcebPlPBEMBtcMzKcLvvcucnvINHeHcrOyncccaqccaiHcqadckccccHoQzbdmNcLfBccOwcqHzgMlDccsg",9.12302e+15,151972,376,420,66,3, 9
"[98]llKcccbKMcschcqccDcbRHAJetcHCsJrcAJecMcoIHMNHnzrOgHPcCctsQhtcHkxCcHxFcEycKRcNcHQchJcJccCFvNcFCcicM",9.22916e+14,4.78403e+08,258,725,325,2, 90
"[96]LliQmAONefcHnfoDANyAJhbcLgcFLLgmHHCccHCcedALamMcoOcGHcDqqPFvDNupjxcgccuLcDDKcNcNovBcOcLHytgtvoOF",2.59799e+12,2.7482e+07,403,432,97,0, 91
"[85]mLCODiKgoagmzMAiyRHjbvbQEAxnhlGaydEHHMfvpxHbKwfRGMKudddbMlQlGPEguwRxrgFfhOJvdfgfFoJoP",7.33628e+17,1.22297e+09,835,494,32,1, 92
"[105]LRNLycOcxrhcmHHKcucccbHJccbHPxdyHHwdcHoJoBptsObaycveotcJgcNHKfcgqGOcoqwvcicmcgcgjcOgNcjPsFEcjOFshjeRuBcca",3.08023e+12,5.56226e+07,258,400,123,3, 93
"[103]ictvmcocIcPcpcyQGHcjcuIawgxccccHccPccccLewcccccHcykkccPcccJqqHcxCbhhsbCbIccoDclCccccizcjucccccPHcKccscc",5.69689e+11,4.8965e+06,125,304,0,1, 94
"[98]ngRAmjwGcRaccbHcGsgqlvscacpAEIclaxtIIBKcicccOJczckHcfmjcHHPeMAqNycccKcHcddjzOfGHqFoQGgeojaIipHNLkG",5.34319e+13,2.8531e+08,286,412,57,1, 95
"[90]EBtcKrqArcvscbkAFHcFuopxbNdzpJscikBsKcfKxBveHHaJcjceccceDAcuDHeabNgctQfhPcceRolcHtFoqxxyJt",1.14403e+15,216991,367,531,197,3, 96
"[98]ccLiKMfANHycvefjzEeNclfdjFkKccqcccPtgvybFhBOrecfNHttoPccGOjHgeOdzdbkdsdqfcbHlrJOzkmLvcsbEFcMNckHnk",7.185e+07,2117.45,290,212,0,0, 97
"[98]cclpcegcMrcMcfcmcAccAcvccKAnjccMcslLckcccLeQLLOIxyOcGxtacIcHFcccaLffhHcdctMGcHcAcLhccwccPcunHhcrfR",4.85234e+21,1.46136e+09,157,664,183,3, 98
"[92]hchaLwcgLHnbeecPHMLycgHccnNNmcFRKpckejzcHcnwccEczBrjmdPAcHcJiHQKqaccJqfccrOGxsbcBOuHcrpcIcBh",5.42404e+06,2529.68,348,184,4,2, 99
