"seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
33,308210578754822976,1.46011e+15,378.13,380,24.7939610601151,31.3,22,28.5863921854756,346.83,344,9.83300461700185,0.366678339517625,0.3875,0.459183673469388,0.215,0.0938083090239548,0.40325672541744,0.453977272727273,0.487244897959184,0.215,0.111558684038337,102
61,3202242963936000,1.6489505e+15,361.98,355.5,41.1444805876594,5.66,2,6.76774883121591,356.32,346,43.180822529723,0.362946382189239,0.386270871985158,0.407954545454545,0.26625,0.0556533421563111,0.369322263450835,0.397727272727273,0.410227272727273,0.266875,0.0581134207848021,103
114,3.36182002e+15,1.88018e+15,395.48,354,100.440492458234,13.57,16,6.58779863908202,381.91,332,104.000300601741,0.388646544526902,0.39030612244898,0.407954545454545,0.374375,0.013641000264837,0.40393474025974,0.410714285714286,0.415909090909091,0.37875,0.0129938010636272,104
9,1.17146018567223e+21,2.19921e+15,518.49,496,39.0072500383654,103.73,142,54.5288089921374,414.76,345,92.8281914685034,0.438481644248609,0.392045454545455,0.551020408163265,0.374375,0.0778102834423914,0.560275011595547,0.563636363636364,0.663265306122449,0.374375,0.0968480725376223,105
12,43880100711100000,2.43634e+15,457.34,457.5,63.9544061078364,79.16,96,49.0986884969569,378.18,346,74.5347021070174,0.389231806586271,0.393181818181818,0.441326530612245,0.331875,0.0358704868277461,0.477428304730983,0.489772727272727,0.55,0.348125,0.0700462487478575,106
141,3.957004601e+17,2.69903e+15,458.71,368.5,181.042452468916,21.22,19.5,8.32736756154372,437.49,345.5,178.380622164058,0.411554499072356,0.394318181818182,0.465,0.390909090909091,0.0310810991362492,0.432900684137291,0.423179499072356,0.480625,0.405681818181818,0.0293239799822167,107
77,2.124018064363e+20,2.99005e+15,521.48,515,57.8464494776621,77.63,97,52.408584191616,443.85,418,108.925085459798,0.428736665120594,0.395454545454545,0.533163265306122,0.376875,0.0674309574772242,0.52086676716141,0.543181818181818,0.656887755102041,0.376875,0.108721644306215,108
99,4.330400516e+15,2.99005e+15,395.31,401,70.1541873304794,32.09,46,20.1745389092792,363.22,348,75.4276133023235,0.371451994434137,0.395454545454545,0.411363636363636,0.310625,0.0384306435429443,0.408339517625232,0.455681818181818,0.463636363636364,0.311875,0.0606732436179409,109
74,22837587720240000,3.31245e+15,376.24,357,31.2807812039161,12.41,8,7.75911975638599,363.83,349,33.0338225814609,0.379976345083488,0.396590909090909,0.433673469387755,0.268125,0.0579996318080826,0.393740491651206,0.405681818181818,0.44515306122449,0.271875,0.0629291395223125,110
158,44590756266800000,3.31245e+15,439,416,82.6500472052515,45.76,67,23.9153051032559,393.24,387,70.6236461388067,0.388571312615955,0.396590909090909,0.439772727272727,0.315625,0.0465062330458408,0.432526066790352,0.454545454545455,0.472727272727273,0.3575,0.0457704551752877,111
171,25975159000283100,3.34025e+15,356.67,345,26.6352295756101,33.23,34,23.231315942151,323.44,311,49.067737142473,0.352107525510204,0.396683673469388,0.434090909090909,0.155625,0.108855096250498,0.382914621985158,0.440051020408163,0.446590909090909,0.200625,0.100470754607244,112
66,3.833848215e+16,3.6696e+15,445.61,432,75.096960220394,32.17,31,19.5717044776794,413.44,384,90.959566997006,0.396717184601113,0.397727272727273,0.436363636363636,0.343125,0.0377649221626729,0.433542207792208,0.457954545454545,0.490909090909091,0.34625,0.0586619314147273,113
122,10017324000572136,3.6696e+15,355.24,362,64.5317430307431,34.16,38,22.2595887861679,321.08,324,42.4182350725094,0.339644434137291,0.397727272727273,0.420454545454545,0.16125,0.112097320352168,0.379837384044527,0.456818181818182,0.481818181818182,0.16125,0.137266589940201,114
81,1.75863985e+16,4.06527e+15,417.28,371,130.247323398699,19.67,22,5.1894512272883,397.61,351,135.062716071932,0.404222356215213,0.398863636363636,0.4325,0.396683673469388,0.0129221066146501,0.426679997680891,0.424744897959184,0.438125,0.421590909090909,0.00547337811220939,115
100,4.0029802997e+17,4.06527e+15,429.5,399,84.812627704734,29.53,35,26.9258071542728,399.97,351,92.0558081719009,0.406224756493506,0.398863636363636,0.464285714285714,0.360625,0.037994533076463,0.440344805194805,0.476136363636364,0.508928571428571,0.365,0.0587667562775599,116
146,51273567346702496,4.98919e+15,373.24,366,10.8125628391938,18.46,21,14.8204199834164,354.78,345,17.8933879780586,0.368469851576994,0.401136363636364,0.440051020408163,0.24,0.0775691702797011,0.389812384044527,0.431818181818182,0.466836734693878,0.2425,0.0880520181660082,117
151,2.3298836e+16,4.98919e+15,448.79,442,99.8991708846192,33.42,16,31.3607810148055,415.37,353,110.377282741761,0.3986010783859,0.401136363636364,0.431122448979592,0.366875,0.0246915684200765,0.435889332096475,0.451530612244898,0.502272727272727,0.3725,0.047783322996834,118
178,1.788408308e+17,5.04054e+15,481.94,448,144.250751096551,34.66,34,5.59621083927114,447.28,404,143.838860457728,0.408847077922078,0.40125,0.459090909090909,0.386363636363636,0.0250491393224648,0.443685714285714,0.4225,0.509090909090909,0.415909090909091,0.0335146024334444,119
47,16694862387200000,5.08463e+15,418.76,411,62.8941904464887,40.91,35,16.4894180943692,377.85,343,69.2911257017095,0.383272959183673,0.398330241187384,0.431818181818182,0.309375,0.0438806706910503,0.428177829313544,0.451530612244898,0.468181818181818,0.325625,0.0583346357809497,120
24,1.4520918084e+17,5.93414e+15,449.38,409.5,107.922136166532,17.84,15,5.21210711766946,431.54,397,109.900452660348,0.415030148423006,0.403061224489796,0.451136363636364,0.375,0.0305196408118101,0.433823051948052,0.428571428571429,0.465909090909091,0.384375,0.0343304254287589,121
68,1.9719188420478e+20,6.12309e+15,424.76,409.5,58.6100139683803,59.52,35,64.7840983107691,365.24,355,30.8705737431672,0.382902806122449,0.403409090909091,0.534438775510204,0.216875,0.113749238733551,0.428669712430427,0.443181818181818,0.54719387755102,0.32125,0.081459736512863,122
160,4.63864121129e+18,8.32495e+15,498.12,516,85.9780662656929,60.8,40,45.4199262105268,437.32,386,102.398496674571,0.421998098330241,0.406818181818182,0.49234693877551,0.3725,0.0449896347305618,0.48921797309833,0.468181818181818,0.586363636363636,0.38625,0.0777859145252185,123
15,6.066709712e+15,8.37731e+15,404.19,381,79.31890561448,19.06,19,5.85656844401173,385.13,362,77.8685313963104,0.382758371985158,0.406887755102041,0.411363636363636,0.320625,0.0375965483801044,0.402259299628942,0.42219387755102,0.432954545454545,0.333125,0.0413863980539414,124
3,89133573252600000,1.2581835e+16,459.15,462,45.1510092507757,59.3,73,36.4110927708532,399.85,368,77.430499954684,0.3962521567718,0.404545454545455,0.447704081632653,0.330625,0.0439088176366203,0.466282305194805,0.497727272727273,0.544642857142857,0.330625,0.0851971505974453,125
147,2733797881549678080,1.53888e+16,364.63,365,43.2244915142638,1,1,0,363.63,364,43.2244915142638,0.382446428571429,0.413636363636364,0.485227272727273,0.2125,0.101537526344752,0.383494851576994,0.414772727272727,0.486363636363636,0.213125,0.101751777835668,126
109,1.18035562514325e+20,1.7048e+16,440.88,452,34.5760120034195,24.54,19,12.4773896518964,416.34,410,35.9582305381444,0.429257212430427,0.414772727272727,0.522959183673469,0.28375,0.0990852026401412,0.457139192949907,0.436363636363636,0.576530612244898,0.2925,0.114219155108132,127
111,2.5719288509662e+24,1.7048e+16,518.92,623,123.940168034924,36.64,36,20.1667392936333,482.28,561,110.09344791007,0.472823237476809,0.414772727272727,0.6375,0.370625,0.108857424840394,0.510306910946197,0.421590909090909,0.707954545454546,0.393125,0.131302489281118,128
7,4.5738924433e+17,1.88862e+16,442.6,393,85.9793256803311,25.99,27,3.20824380040362,416.61,366,89.1267279572387,0.421834856215213,0.415909090909091,0.465909090909091,0.36375,0.0354563917549226,0.450149327458256,0.446590909090909,0.496590909090909,0.37625,0.0426302293317615,129
115,2.44403588383635e+20,2.09226e+16,439.54,481,67.7070964455788,9,9,0,430.54,472,67.7070964455788,0.425671011131725,0.417045454545455,0.536363636363636,0.3175,0.0816697746629196,0.43486418135436,0.427272727272727,0.546590909090909,0.323125,0.0835539866853919,130
73,2.451187592e+16,2.1007925e+16,430.24,429,95.8714543416118,35.89,36.5,20.8670127766823,394.35,373,99.5370470597442,0.407021730055659,0.410273654916512,0.427272727272727,0.373125,0.0205852336332684,0.44745823283859,0.452933673469388,0.492045454545455,0.380625,0.0448120657092561,131
189,169239704532360000,2.202625e+16,400.21,385,37.0089519610124,14.36,12,7.22582349995661,385.85,362,39.7660773661535,0.391745222634508,0.416477272727273,0.454081632653061,0.2825,0.0670398350246613,0.407317648423006,0.442045454545455,0.469387755102041,0.288125,0.0722973082294736,132
131,3.85240024109e+18,2.2605895e+16,410.68,431,83.1732863097014,1.23,1,0.422952584681651,409.45,430,82.8207721711788,0.413932224025974,0.408928571428571,0.488636363636364,0.334375,0.0570291740479077,0.415132293599258,0.410134508348794,0.489772727272727,0.335625,0.0569783347825447,133
108,4.82735356e+16,2.56777e+16,482.79,439,112.338620053638,32.75,30,21.3183541161653,450.04,372,127.359264375318,0.416105867346939,0.419318181818182,0.438775510204082,0.39375,0.0172633945194671,0.452763137755102,0.461363636363636,0.498863636363636,0.399375,0.0396956792265388,134
13,1.72579213389166e+23,3.15135e+16,537.55,535,47.6564674403054,72.88,59,52.4845874442385,464.67,476,98.0087663570371,0.466668993506493,0.421590909090909,0.607142857142857,0.381875,0.0937826459275152,0.551950069573284,0.579545454545455,0.682397959183674,0.381875,0.11365258194881,135
36,3649516761654300160,3.15135e+16,465.79,431,42.7790411724756,48.01,43,13.9548297276345,417.78,384,52.8971901642491,0.409104997680891,0.421590909090909,0.489795918367347,0.309375,0.0714898534604489,0.460183603896104,0.489772727272727,0.544642857142857,0.32875,0.0908410456609668,136
82,2.47936282e+16,3.49113e+16,515.86,496,63.6361215002608,97.5,141,63.558848893976,418.36,359,116.458387244526,0.412427736549165,0.422727272727273,0.426020408163265,0.389375,0.0146351478166832,0.529760296846011,0.568181818181818,0.63265306122449,0.389375,0.0910628091676123,137
106,4.16186336952e+17,5.25833e+16,450.1,416,81.124607981808,59.62,20,44.9063627356014,390.48,376,77.5892421992283,0.40199025974026,0.427272727272727,0.468181818181818,0.32625,0.0483011715786352,0.465298701298701,0.45,0.530612244897959,0.38125,0.0527200715229622,138
165,3.34433273954e+18,5.91114e+16,488.38,512,92.4654213282681,35.81,31,29.5138026261366,452.57,430,104.034012988954,0.424034253246753,0.428571428571429,0.488636363636364,0.368125,0.0463875879490091,0.464979638218924,0.468112244897959,0.581818181818182,0.37125,0.0805599976502249,139
85,12241865296352647168,9.72008e+16,400.17,382,33.4132541898504,4.6,0,8.45905169363301,395.57,382,24.9542024962174,0.431013775510204,0.434090909090909,0.501136363636364,0.23875,0.0888067765373436,0.436241048237477,0.434090909090909,0.523863636363636,0.23875,0.0933785289979713,140
173,3.00870037537e+19,9.72008e+16,467.05,416,87.5597775606165,25.66,32,14.2099836862551,441.39,382,101.328737435651,0.440968518089054,0.434090909090909,0.514030612244898,0.390625,0.0434501714576857,0.470906099257885,0.470454545454545,0.549744897959184,0.39125,0.0540262853061779,141
105,5.73591974913e+17,1.19292e+17,420.04,428,57.7427104149139,17.03,10,15.6988418796941,403.01,384,57.3874823573323,0.405031910946197,0.436363636363636,0.468112244897959,0.31125,0.060023581167774,0.423307884972171,0.477040816326531,0.486363636363636,0.3175,0.0687329794065493,142
101,384201724872800000,1.62189e+17,455.21,433,38.6912917929353,43.73,43,27.0677619572387,411.48,387,63.1270132192218,0.422853548237477,0.439772727272727,0.459090909090909,0.328125,0.0510494831710349,0.47546922541744,0.488636363636364,0.552295918367347,0.329375,0.0818972766727185,143
25,1.75537724392e+19,2.20512e+17,481.25,411,98.0090054613103,28.46,14,17.6723375689668,452.79,390,106.777810939778,0.448669619666048,0.443181818181818,0.507954545454545,0.395625,0.0388518977187173,0.481195871985158,0.459090909090909,0.544318181818182,0.404375,0.0543002248651245,144
78,24599603950005874688,3.32135e+17,384.16,412,54.9215639054296,7.4,8,6.72549799139984,376.76,394,55.482114690277,0.397919990723562,0.447727272727273,0.510227272727273,0.1875,0.130651515953185,0.405255148423006,0.468181818181818,0.5125,0.1925,0.131314362330817,145
139,7.65841125248635e+21,3.32135e+17,449.71,461,12.2831041054225,21.37,9,13.7235733191638,428.34,452,25.9853183100913,0.425994155844156,0.447727272727273,0.576530612244898,0.2825,0.10931988508528,0.449068506493506,0.493181818181818,0.588010204081633,0.288125,0.116387263054379,146
79,1.79172312965e+19,3.67946e+17,483.02,410,180.935726073368,18.35,16,3.73185847491135,464.67,391,177.467427940448,0.454101519016698,0.448863636363636,0.503125,0.395454545454545,0.0461005266004101,0.472877203153989,0.465909090909091,0.522959183673469,0.413636363636364,0.0470126559154354,147
127,4.58159307201e+17,3.67946e+17,493.71,459,72.3860714041958,77.33,83,22.0504724061262,416.38,390,68.7297121580858,0.425337233302412,0.448863636363636,0.460459183673469,0.336875,0.0490358810128424,0.507677574211503,0.543181818181818,0.585459183673469,0.38875,0.0744874579672148,148
188,2.54507518933251e+24,3.79239095e+17,475.72,506,72.7541980461151,10.54,5,6.98977608346431,465.18,501,79.5612184091437,0.457903107606679,0.428977272727273,0.639030612244898,0.3475,0.112783415503697,0.469420222634508,0.45,0.645408163265306,0.35,0.112678637979403,149
137,1.59828203105108e+25,4.5157e+17,586.69,586,29.0324426680348,86.59,70,68.4284031936766,500.1,516,94.3216611260412,0.492672077922078,0.451136363636364,0.658163265306122,0.39,0.107375838292251,0.593797077922078,0.617045454545455,0.747448979591837,0.39,0.142197825620403,150
124,1.58771648334e+20,4.67901e+17,482.55,439,116.251327786487,6.07,3,6.33453736561429,476.48,436,116.93877185791,0.472526901669759,0.451530612244898,0.534090909090909,0.41875,0.0413280097900269,0.479329452690167,0.456632653061224,0.555681818181818,0.42,0.0472046953214781,151
62,9.920527399e+19,6.13954e+17,517.59,491,81.4013742965912,56.11,63,31.6093244777454,461.48,400,109.255559921394,0.460576298701299,0.454545454545455,0.526785714285714,0.4125,0.0406246905958412,0.52577073283859,0.557954545454545,0.599489795918367,0.415,0.0669447958235617,152
43,4.377674711e+17,6.60542e+17,505.33,469,76.4728848757004,71.92,81.5,34.5612265962651,433.41,391,108.725499504138,0.440891396103896,0.455357142857143,0.457954545454545,0.40875,0.0191712935072581,0.525281099257885,0.536931818181818,0.586734693877551,0.41375,0.0581844004575525,153
179,2.942649414e+18,6.80153e+17,497.28,462,113.152447448725,23.19,25,14.796733873843,474.09,426,126.789581112913,0.453474733302412,0.455681818181818,0.484090909090909,0.423125,0.023796097280473,0.480631273191095,0.484090909090909,0.525,0.423125,0.039067150265064,154
58,8.49296391131e+19,7.53489e+17,558.39,509,97.4612997527477,102.32,60,66.4762249593679,456.07,410,100.739613846688,0.45965077690167,0.456818181818182,0.522959183673469,0.399375,0.0456415958431427,0.570279023654916,0.567602040816326,0.688636363636364,0.436875,0.0876898888498691,155
130,1.080008227318e+20,1.02444e+18,525.61,507,91.9749521238354,75.83,94,28.4399260536907,449.78,405,117.483425007595,0.451583812615955,0.460227272727273,0.527272727272727,0.400510204081633,0.0501388913432635,0.537993981910946,0.576136363636364,0.604545454545454,0.424375,0.0661258136406944,156
142,12521842115664750592,2.08477e+18,433.77,443,47.0823166959162,6.4,2,5.06921785850339,427.37,441,44.8430833151794,0.43704939703154,0.468112244897959,0.501136363636364,0.305,0.0778042333693193,0.443118854359926,0.470663265306122,0.503409090909091,0.31125,0.0774857040657766,157
22,3.272491295e+19,2.33869e+18,487.22,416,119.458338116075,19.66,18,9.31190180100258,467.56,404,121.207920533272,0.472426484230056,0.469387755102041,0.5125,0.438125,0.0272528608754936,0.494166280148423,0.49234693877551,0.551136363636364,0.445625,0.0389890475758979,158
149,2.202958503603e+19,2.33869e+18,464.21,433.5,91.3719554481803,8.48,8,7.01582626508227,455.73,419.5,96.4670724164783,0.448543344155844,0.469387755102041,0.510227272727273,0.37875,0.0483913937828883,0.458491396103896,0.479591836734694,0.519318181818182,0.37875,0.0522676848017988,159
88,10064075806909630464,2.57467e+18,442.9,442,12.1218560435023,34.3,34,4.54272645405418,408.6,408,14.6017848639172,0.434964865491651,0.470454545454545,0.497448979591837,0.26875,0.087157112831175,0.472016419294991,0.502272727272727,0.548469387755102,0.29,0.0964452837501427,160
98,6.463545764913e+18,2.57467e+18,437.57,416,75.8699385511651,1.79,2,0.844411216783803,435.78,414,75.0692044352773,0.433516558441558,0.470454545454545,0.493622448979592,0.3475,0.0585228316889952,0.435175405844156,0.472727272727273,0.494897959183673,0.349375,0.0584499904693587,161
138,3.552428984561e+18,2.57467e+18,457.41,446,68.5707030234583,41.71,40,7.51738053453529,415.7,414,69.3376309856853,0.422572866419295,0.470454545454545,0.487244897959184,0.3325,0.0623556684695221,0.466013787105751,0.506818181818182,0.538265306122449,0.360625,0.0666039420469162,162
164,1.52682536e+19,2.57467e+18,514.32,535.5,59.0274512409269,168.22,147,118.41090756473,346.1,397,115.909185977382,0.387338242115028,0.470454545454545,0.504545454545455,0.09375,0.170781419232518,0.533866071428571,0.586607142857143,0.644318181818182,0.31875,0.13204188826776,163
29,6.63977321562e+18,3.87795e+18,444.33,410,76.1269613371258,2.83,2,1.84256628240357,441.5,407,74.3753108812788,0.452143112244898,0.475,0.49234693877551,0.361875,0.0494180971458985,0.454724373840445,0.477272727272727,0.493622448979592,0.365625,0.0486424979436406,164
4,1.35954892820803e+20,5.27246e+18,476.29,479,17.7725784695003,39.93,39,1.25734207394372,436.36,440,18.8933850857913,0.425676716141002,0.478409090909091,0.523863636363636,0.275,0.114715510520282,0.464982560296846,0.525,0.575255102040816,0.299375,0.125961424284473,165
132,1.1216107654e+20,7.16843e+18,587.43,632,94.8593062371741,86.14,91,59.895029388544,501.29,463,122.565611783727,0.485406099257885,0.481818181818182,0.526136363636364,0.439375,0.0322136029572879,0.583946660482375,0.585227272727273,0.718181818181818,0.44375,0.100383875379896,166
11,4.86588913378e+19,8.79762e+18,461.92,429,76.5231436570108,3,3,0,458.92,426,76.5231436570108,0.474951298701299,0.484090909090909,0.515909090909091,0.37875,0.0497648537617998,0.478170454545455,0.4875,0.519318181818182,0.380625,0.050435872946571,167
120,2.398271865173e+24,1.19612e+19,593.68,519,146.874293808747,52.91,3,52.22989101225,540.77,429,162.877152380795,0.524734172077922,0.4875,0.64030612244898,0.485227272727273,0.0607378323772733,0.588040584415584,0.5125,0.795918367346939,0.490909090909091,0.11439422508033,168
64,2.3977852431504e+21,1.32509e+19,510.13,499,67.6529550221742,21.5,16,16.3036217083224,488.63,473,77.3595377494468,0.495456864564007,0.488636363636364,0.563775510204082,0.39375,0.0606606223135137,0.521141001855288,0.506818181818182,0.627551020408163,0.39375,0.0796653810957445,169
93,9.5834346e+19,1.62625e+19,561.82,542,144.627377711962,37.84,18.5,41.1370510573737,523.98,461,152.94832955986,0.497897727272727,0.490909090909091,0.523863636363636,0.478125,0.0173339904203219,0.539107467532468,0.529464285714286,0.615909090909091,0.486875,0.0493468326001687,170
191,2.5382690094834e+19,1.62625e+19,454.3,502,71.3232080041272,30.24,24,19.1818095648408,424.06,447,64.1196514102322,0.420784044526902,0.490909090909091,0.507954545454545,0.29875,0.0897508630827235,0.452212244897959,0.504545454545455,0.576136363636364,0.31375,0.104858659807892,171
45,5.7102467183882e+23,5.01604e+19,494.17,459,64.8863894461199,13.92,16,5.67055125319854,480.25,443,64.7455587182424,0.500409554730983,0.503409090909091,0.621590909090909,0.339375,0.0962255572470116,0.516135899814471,0.521590909090909,0.644318181818182,0.341875,0.103149641673788,172
44,3.89127415353e+20,5.82114e+19,511,479,86.5932089622728,13.72,12.5,12.859834895338,497.28,447,94.9811336928327,0.483236201298701,0.504545454545455,0.539540816326531,0.400625,0.0562600768367995,0.499645292207792,0.525,0.566326530612245,0.400625,0.0684077841267126,173
112,3.72591611325e+23,6.8198e+19,571.94,455,184.850134220163,11.75,9,4.91004947618513,560.19,446,180.756529982496,0.53749452690167,0.506818181818182,0.618622448979592,0.490909090909091,0.0476971082891261,0.548512685528757,0.517045454545455,0.626275510204082,0.505681818181818,0.0457737147612552,174
180,1.2912927e+20,6.8198e+19,389.19,448,191.624564282254,47.19,38,34.0773614831983,342,410,161.117812469477,0.393193205009276,0.506818181818182,0.522959183673469,0.045625,0.207143360893142,0.448140097402597,0.571428571428571,0.623863636363636,0.045625,0.240580164625499,175
41,1.7556824072074e+20,1.13795e+20,478.51,472.5,60.8949244041063,11.26,0,12.4840261570901,467.25,449.5,62.7910395396082,0.483418344155844,0.5125,0.526785714285714,0.363125,0.0645776229979253,0.496213798701299,0.526785714285714,0.544318181818182,0.363125,0.0713897822116632,176
60,1.33253901e+20,2.33032e+20,376.24,482,147.515732425838,17.3,23,11.5561868514426,358.94,458,136.448445142545,0.4011875,0.520454545454546,0.521590909090909,0.084375,0.189096731370487,0.421284902597403,0.547727272727273,0.554545454545455,0.084375,0.201363551024409,177
69,3.18527668209906e+20,2.58158e+20,549.01,566,50.8931332313212,94.57,98,51.5991259420138,454.44,465,35.5914868949576,0.470262905844156,0.521590909090909,0.535227272727273,0.305625,0.091446321393677,0.57926875,0.643181818181818,0.697727272727273,0.313125,0.148742122660634,178
55,3.937349536e+21,3.1683e+20,563.78,488,156.016483200664,20.16,27,10.2046929192288,543.62,461,150.713708129625,0.521377017625232,0.523863636363636,0.570454545454545,0.494375,0.0261092004668948,0.540652435064935,0.554545454545455,0.579545454545455,0.508928571428571,0.0270769127765142,179
150,4.0451608207345e+23,3.50992e+20,447.62,494,81.9594356429392,30.88,24,25.6035351094533,416.74,462,95.7345467129992,0.445234288033395,0.525,0.618181818181818,0.191875,0.160501586784162,0.479561282467532,0.561363636363636,0.618181818181818,0.206875,0.16155268787121,180
156,1.018278393923e+25,1.19934e+21,593.22,503,149.412153170857,1.96,1,1.71693878396371,591.26,502,150.161436359995,0.564023005565863,0.538636363636364,0.656887755102041,0.515,0.0511243321521251,0.566129812152134,0.544318181818182,0.658163265306122,0.515625,0.0508113609080827,181
16,3.92397388e+21,1.47191e+21,592.55,502,169.653382524547,44.12,36,17.8338459286285,548.43,476,153.371026658172,0.544635598330241,0.540909090909091,0.561363636363636,0.520625,0.0149553590864889,0.587699281076067,0.570454545454545,0.615909090909091,0.566875,0.0203586566112903,182
152,4.425012836185e+21,2.00121e+21,516.68,479,86.7979052952107,0,0,0,516.68,479,86.7979052952107,0.522911491187384,0.544318181818182,0.561224489795918,0.419375,0.0572559641137739,0.522911491187384,0.544318181818182,0.561224489795918,0.419375,0.0572559641137739,183
71,1.50406551001505e+21,2.06062e+21,487.23,494,28.3698000619595,35.89,36,10.4822071467161,451.34,443,21.9444753867574,0.482656006493506,0.544642857142857,0.55,0.276875,0.110172658167779,0.518758719851577,0.573979591836735,0.595454545454545,0.30875,0.11254383846702,184
107,1.32989656008907e+22,2.06062e+21,471.46,470,48.5193744494887,41.25,43,50.5107999252725,430.21,427,99.0300734855097,0.440184659090909,0.544642857142857,0.580681818181818,0.297727272727273,0.127560960576291,0.488734983766234,0.580681818181818,0.599489795918367,0.319375,0.115188688679004,185
136,1.706807078e+21,2.21699e+21,585.46,524,194.476786805162,22.04,17,14.4696966523877,563.42,480,201.886966074353,0.530744712430427,0.545454545454545,0.55125,0.498863636363636,0.020540699382476,0.55549754174397,0.555625,0.595454545454545,0.520454545454546,0.0275608612581066,186
54,4.517815293708e+21,2.31161e+21,527.03,490,100.165464622445,0,0,0,527.03,490,100.165464622445,0.516368123840445,0.545918367346939,0.564772727272727,0.423125,0.0602646599431412,0.516368123840445,0.545918367346939,0.564772727272727,0.423125,0.0602646599431412,187
140,1.37071535200425e+22,6.17258e+21,487.06,508,44.6548650171173,15.21,18,9.46049201103775,471.85,490,37.6314866551773,0.509374976808905,0.556818181818182,0.578409090909091,0.29125,0.101203111945116,0.526959624304267,0.577272727272727,0.609090909090909,0.29125,0.110507590335749,188
143,2.54895522681307e+27,9.29711e+21,607.78,566.5,128.901542569388,2,1,2.01007563051842,605.78,563,128.68021439117,0.587163149350649,0.561363636363636,0.718181818181818,0.489375,0.082422187015211,0.589321428571429,0.5625,0.725,0.49,0.0844542980262401,189
83,3.50787625793427e+24,3.64662e+22,562.12,498,101.642995754054,18,18,0,544.12,480,101.642995754054,0.565437059369202,0.576530612244898,0.640909090909091,0.4575,0.0635081658711101,0.584869086270872,0.599489795918367,0.661363636363636,0.46875,0.0666929897635295,190
94,1.5461848509098e+24,7.20701e+22,645.42,527,262.178602860683,23.36,13,14.7144675593633,622.06,514,271.237672810241,0.554567625231911,0.584090909090909,0.630625,0.464772727272727,0.0679871698768303,0.580117903525046,0.598863636363636,0.638125,0.522727272727273,0.0500166790264083,191
176,2.52923440255946e+23,1.33222e+23,707.64,658,71.1118794150414,173.52,150,33.1023756357043,534.12,520,50.163828571688,0.54208142393321,0.590909090909091,0.60969387755102,0.383125,0.0949774654118736,0.71895396567718,0.747727272727273,0.845454545454545,0.503125,0.133102616334194,192
181,3.7424592e+23,5.58678e+23,471.08,539,107.235950552551,11,5,11.2815214963553,460.08,534,100.126756028183,0.50304573283859,0.606818181818182,0.607954545454545,0.180625,0.1821261322906,0.515879684601113,0.6125,0.642045454545455,0.180625,0.189731011487697,193
104,5.2429002921e+23,9.32209e+23,653.85,570,200.605012928693,37.12,31,28.746639680653,616.73,539,221.245092623771,0.581372077922078,0.6125,0.61375,0.535714285714286,0.0343387502059107,0.624346266233766,0.640909090909091,0.647727272727273,0.580357142857143,0.0249832643986357,194
196,5.617334122069e+30,7.22637e+24,771.31,811,168.978672672565,64.15,41,38.1997342526057,707.16,705,185.569923111576,0.671444805194805,0.635227272727273,0.801136363636364,0.605,0.0772436471544656,0.742586502782931,0.704081632653061,0.921590909090909,0.6175,0.114846094929849,195
161,2.03180136e+25,2.5532e+25,807.27,677,232.305565707294,103,102,5.30103858701388,704.27,567,232.465088287956,0.645706632653061,0.649234693877551,0.65,0.636363636363636,0.00509930214257965,0.748969341372913,0.754545454545455,0.770408163265306,0.71375,0.0249393958543538,196
125,1.36713779482017e+27,6.20579e+25,578.63,556,51.4409841321572,2,2,0,576.63,554,51.4409841321572,0.622178432282004,0.659090909090909,0.706632653061224,0.429375,0.0928168690684678,0.624371011131725,0.661363636363636,0.709183673469388,0.430625,0.0932369998553739,197
128,7.0197033e+26,3.19391e+26,786.21,675,223.958027047007,87.14,86,7.78631277734633,699.07,589,226.120118923147,0.682064390074211,0.677272727272727,0.693125,0.669318181818182,0.010048212544276,0.774114413265306,0.767045454545455,0.793367346938776,0.744375,0.0195114206255578,198
119,8.666524774e+27,8.46006e+27,530.64,637,201.184247430412,12.24,20,10.4959058877279,518.4,628,197.269952966574,0.603889842300557,0.713636363636364,0.723863636363636,0.03125,0.234192481172125,0.618522495361781,0.723863636363636,0.738636363636364,0.03125,0.239513987061392,199
157,2.40426054671673e+32,4.82358e+28,751.37,658,345.140950712294,11.21,13,4.51550639239919,740.16,645,341.039430760335,0.701306006493506,0.732954545454545,0.84375,0.532954545454545,0.108968080806442,0.712171103896104,0.747727272727273,0.855,0.540909090909091,0.110540358083119,200
