genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[97]PvmhataHiHApEBEtmpHvKckNGvBcczAJKHHopHADHJHJaHsNHcPILzcFpEaRwdzNDdiAydFcjkAcHwmKcueiflccljgwcAtKL",6.63112e+16,3.13448e+12,570,337,0,0, 3
"[87]xxaJuNMeLwpznzswfBnMjBtkzOtHKcNyQIHJCdpofDHMbzycHfRcxvvbyxiMKHlmgtmHHfoHxceQQPEQtplcNNG",1.70228e+11,1.01079e+08,554,225,0,0, 30
"[94]gsOcaFcJcLcceocntrretHdJOacccHfwHazKcHchcccIcLAfHcccJkcxeNKcaBRcKqHLLAwKbOriCccDcDcPGlBeHHycAt",4.26929e+11,6.3674e+06,236,233,0,0, 31
"[104]cHcvccHfcOcHccwcnacccFxcMclgccynccneRcMbccQIcHccscFthccccccccvBLceccccQCcRgcQBccKOcHpbbclbzIcNcccLcLoccG",2.6918e+13,1.96397e+07,136,308,6,1, 32
"[103]rIckdccHcCgHaAcJycscBcrcuccLejcmxLHHgigKHKciBccwihccxgdBpcccBlcvEpccvFcamccFcmOIoAHBzccQcccccccccccIaKH",5.26409e+13,130044,225,1123,562,3, 33
"[88]bwdyQdcsuHcHMcFKcuccaFAcHBcicJwQNHfLJcQHDcOngcHHHPccGaHAMDyHxcjccHgcfNthBhceHnMcBcxaHcmC",2.55402e+12,1.24385e+10,337,362,83,1, 34
"[98]JBccccPcMLQccHEcLsircBocDHclcMGHfcLctcccPcxccMFcccFaicvQdHuQwDcccgtcclcHcccctbjiMcwMcDHRcLcjccdxcc",9.58189e+10,4.70849e+10,150,220,0,0, 35
"[89]IccwcnqgcAcHcHnaOGszoIMPLbovHPgOvHFtxcReKcHgcdNqcaclcRDjcCbLcrxxMcykcecsccicfMOtBPeGHfncK",1.18624e+09,1.07073e+12,245,374,3,3, 36
"[100]bcPMdNKcqcDAGcHbPccJHDccAsuNHfwicDMFpegpHBcPcccdIHzccIgPnbPckKzcuMGgPoMkvwccxeHHoEDcjcdojxcycCFoxBtt",1.77088e+10,7.7333e+06,362,431,12,3, 37
"[97]ctckccJqecccAaKccccccoiHcscqccHOcAcHaccMcGbccrccccncHQcccLHyBcccvcfcclccHhcccOPslcccHFcjscBmbcngz",2.67022e+07,3.08347e+06,114,183,16,1, 38
"[79]bDIRljoJwRpCGiNBMzoKLyBcIktkevxGbjrcyNselAAOGymKfsGOEOMerbBEOJHOHLHeHHHpKPfFHJK",3.53829e+26,8.36975e+19,4368,660,63,1, 39
"[90]KJwBHJnEFbjMhPzEaydtrHgDJIybKkHxHjBGsjlpKjgEHmKcHEHKhoJjHteiHBaFfsnfHjKHANbhyHHHNHPiLzccHn",7.5147e+15,4.26929e+11,1331,357,0,1, 4
"[98]QecFcfqaccHEuJxQscBJfQsBrhpjiKKOGoHfmtdcNOtvtcMHfkwacsricHLgGHkKcINLdFLHlHRAccoLFtdLKaEmagDyciBgxg",3.44461e+06,3.44461e+06,240,147,0,1, 40
"[94]ccyAccRccmccKcQNnIcccocMHccHravowcHcrcnIBcucEfrfnLBcccicNDcHcsQBcNcptHLpoxnngcnOvcsCcrLcDccnOG",9.59291e+10,77936.6,186,488,39,3, 41
"[101]vnMcmtcNncOicOmcccccHHcHrAbPJctcctwcccjBKFeQcbcccPcccLkccLHlKycyPficpccccyxgNcGpnccgDcBiNvJnFHcHbjcrp",3.1429e+14,3.28589e+09,226,406,80,2, 42
"[97]ccccococPcHjctcDcedxccFcccFeIcnkclQcHbcKceucyccEcmQcqccscKcHccccgxlEQccscccExcKtccccccbccccgbLMcG",444358,778.27,128,127,0,1, 43
"[102]FccBycAcbyHtcHecbvenFcLJmcFpckztcccgfEBcKcpryJcascAHHIhcncwatxcqLccfLcccspjcLDaJOakQKpmLlcccHccJvccuHf",1.23719e+06,436992,172,149,12,2, 44
"[101]LdwHHcacFHNjcccflyccrcNcAMcccPcfkFdOHDcwLcecfDcuAcwkctcccccOfAJzEcgnbHHcHNcCcBBccccDJuHsllcHpcIcfswoG",9.69416e+07,254315,192,166,6,0, 45
"[98]oftcucQcMjaccIccyKBCcdcfCcNscciccIccsccOGrcPDhccetIciccccLRcNcPcocPMpHccralcconrtcHcjcqecccKcNcccR",6.76512e+13,1.9245e+09,181,311,0,1, 46
"[95]gcwcciKucccFCccgucrbcKHcmcNRyvPRJgccMJFcicLcgcpFcuyAfOAkDcsPdLBdqcecctAALlecHHEwcccicEcHqcLLcFG",1.47676e+18,1.31447e+13,230,422,58,0, 47
"[97]scBkfnDcccIcqcccELQccnioccRcyitbkjLuHHccKccdKOFcmDacPcCIcqkcewxaPsbRMFcQicHcdQedhxpajmcePrKbvbcPG",1.06818e+11,7.0729e+08,202,306,58,2, 48
"[102]drNDrwcGQfawBAvqccncoGPmauKNxJHHhPjNqeLoKaciAgNaHzcCdzcLucpczcFcLNQcccccccfccfcacccHlCubxyocPRzmzcPCGb",5.25833e+16,4.8454e+08,274,484,108,1, 49
"[100]cwccccPJzBHssQCccdlcaHpccccsNitccbcccQQvcceoHNbrJgccjcvncztncccnHhccKNccicFAccrtccDdcHpcdywmHNNdaccx",5.43694e+18,195463,132,1044,278,3, 5
"[100]eckscAbcHMsccEfcCcHNQcDceccglcecCccvJkcpBLogEHccgRccKHccEccrPOHeFdrrkPdLBpchrBdcjzHDccQCcecFccAckbee",1.51745e+11,12339.5,165,288,64,0, 50
"[75]eNrMtoHyxNcJHnccjcHkuHjcIHHRGQLhfanhsRkcphsrMMtMMFyyDcsIpuwjmiqcclcRseajcdh",3.03595e+10,122295,662,222,12,0, 51
"[80]NupDwcpbldMqgaJJycbpOfppeucnDccMIBdbzPrHOOjcHHMPmtNdsctHtppeIwHefxNHsmHkvcctHjdF",4.18292e+21,1.24051e+08,529,889,5,3, 52
"[98]pOxABjxJvHeQwcwHkPpmsmtrhrkcHsHalNCcNLOFHNyuKcxlvksjewgozwAuHiuJoFRoNBcQgxyspGaxQesNHncHMGnhvDHhhD",6.747e+11,1.60889e+11,467,273,7,1, 53
"[96]LelzDbQcccwcilwcccccRacclcFcJocHgsHHObbcHfbccPccRuccccHccctRcbcCcbcccrjcczkfOwclKcHAchcccLrccNjf",3.59522e+15,8.50843e+11,124,636,0,3, 54
"[94]hbjbxFwfHapoOQdRctocvccIdrcvsAoorLcPQbwmcujafrHhzcfAEHcJcOcqJfaHHycFcmHaHHCdHKDGQPKsbGFsMLEMaE",6.02702e+11,1.09976e+06,422,250,14,0, 55
"[97]cJaDcmcPIRcAcPccRgDcwcccFmccycJfqccHcOHcoFhtbzacccHHayxchccfclHicKHccxbPQccvcccmccccKOcjzHKrcJHOr",3.42037e+16,6.05046e+10,148,964,288,3, 56
"[93]cJvcccaKwMFHPoDccwFcNdQAcOfFpfiwpzxJmcOcoFEcLdPQcdacNcPPxvKcymcHnHcEPcmaHFOGDcdcgcpGPHLweOscp",2.12564e+13,1.60889e+11,425,267,0,0, 57
"[97]kecKcccdNbncHgvncHcgjJczIcJNHwoRccRccHwrzkcpPccFccxccxlQfxgccAxccbcedNcDcccFOwcDcHbMceccLcpcccccj",5.5332e+12,6.70881e+13,121,747,226,3, 58
"[92]POBcvkHFbopHwFcAAHtAafoPQGHHfchoCcMxfnQPuJHaLcBzcJHLHhcyckHQxcewMrcuvcNcwHRcechCcvcFaHPOtcsp",1.0749e+11,499890,278,225,4,0, 59
"[95]HcHOKAucthaihcnutfaJaokthoLboantfRHQuPcccOcPcolesJccCclcviHmOGHacgyHLcHPfAijIlclgedcvlNOwcNxKcr",3.01247e+12,2.17574e+07,305,260,10,0, 6
"[102]cPcvCcwnccEAcHetecccccfcenfcBccDcqeccOccpJBcMhccdLJdvchczccuvHHDccoHCcKccrpcMiBEmrscpccfHcaKcJHFdfoQdG",1.7089e+10,3.81602e+06,155,205,0,0, 60
"[87]HcccLCcbDcEHKOGucduhcQfcuHkJLHjEaJLvedvOHtuchKPgMcbycHrKBccccbnHKatfAfyBcwHdvmetcewKnzL",1.18972e+15,1.96925e+09,350,367,28,2, 61
"[101]PBceQHkcccNnvfxcNGdgDclcicecrcNcJxNbnclPzHoQHncHlcaJcwccwucOtHicjHMcyDbvQKhPghajHbhbKueduxcncNBtcpacx",2.3753e+14,1.17702e+07,237,291,3,0, 62
"[98]scnibcIcccczPbccJncMlcOccccmcpcccLncccHkcccNHcccccfCccccLcpKCpccHucKQdmcRocCeidfLpquwcuNnJuDnccccy",1.26629e+28,1437.19,163,563,0,0, 63
"[94]rJwcNlJCNQrxNHpizqlNRHQEcKrjbMcajcbcOmGHHHBbcHHtHHojHGJGxbyHQtoMqccJKcQAcFnccgAhroABdbHOraDHjM",1.69568e+12,6.76111e+11,346,245,0,0, 64
"[100]dIcCcdcHtcccHOcHycHcukcccjvdwacccKxcgcfPGccNBcmHcccccdccCccFqcccalfxgcLcsuccxccmDcxCccFLcchcxcccMItH",8.7037e+10,5.74767e+06,141,252,6,2, 65
"[104]JcQHlkcrLhcHRfACdHcxduLktvKckeNtHvctJnfxczcHcdozDcqDCBrwcmcjccHcncioHLAexRMMcRxFOvamckHEpcONsbmesOspHEKG",1.06658e+13,1.11678e+06,398,272,11,0, 66
"[92]bJccHNiycDcFcBNHEccrcHAHDtclmpcizcNQccfgHLfhfcHBcliLzcmcJMqrHccjcdCccHEOqOtHPoNbOrHudcFMcajG",5.41451e+09,4.22747e+06,266,207,12,0, 67
"[97]ccycHicKccNcHccceaaclcHmccdcpckccccNPdzNOvcJPcccmcKcccRMccccQJcNccAccdBOJqaccHqcdHcCccccBIcjcaccj",1.55472e+16,18585.3,71,714,52,3, 68
"[99]ccvcfHBcchpcaRvHecHiccdeHQcRducQsocHLAQuGfgjchkcccgcJeHngdvHcHLscADcJdzHwmHGMclaBpccccccaEncHLaDccv",6.78741e+10,1.23087e+06,281,221,4,0, 69
"[101]uccREcccRcccycKHMcccLaEcLcezwcbcbccJcccsccsHcuNgccNccMicAuccBecccvDGcccDcHccccczcccHjcpccccccocccccce",7.43447e+07,138458,75,183,6,1, 7
"[84]pJpdgcrgeHHHcczKclbfopRcmLQnccJDcocAOgjHuvPrHLfbcamndcmzHmajyJHJccccvccccgNdcHiHGgHr",3.85033e+08,77936.5,385,172,0,0, 70
"[104]NkecABccRcteEcxQLctPbCvFcHFNaHJHnccvFHcwcnCxGwsgcQccJcHFbcrzOpzGxHcDcHdHbmcLqGJRzrviccMOefNcoJacbHtucnev",6.81382e+09,399062,240,202,5,0, 71
"[87]cxcccCcucwcMcMbsAfctvvcoHAKccpcaGcLqcacfcucJoHrkcaojtddNmjcFccAEnNEscjcucHcvHbicHccnuHK",6.57576e+30,2.74868e+06,228,700,7,2, 72
"[103]ACtIbKnuGrIFGkPsQIwsIeLmMOcQEkkcHHAoQDnyszLcAefFQoasgHHHbMzKcHbvccfdJHwkcowjkccOJPeHnffAwbFHHakHHjccQGA",2.12564e+13,5.76311e+08,459,279,12,0, 73
"[102]wcdrDcccDHccxPcItHcdccAncczkhcpsBHJscKDcHCccalciOcqccdcHocaMzwecbcvccQcccfcjckcccLcQcccccccccDgADgHnhG",1.37796e+10,3.4141e+07,179,228,0,1, 74
"[103]ylhbrlKxdngcNKmeKLpfPOJkKecHOPGJplHjHHHtxeAHLHCagAQsrlfqFxPCFaFaIBnHRuEPGrjFHfmOpLDptBdGklyJDJFRzOblPMp",3.89882e+22,9.47093e+13,753,723,215,2, 75
"[104]mcHJKiEuckmpeNgHcdoKcpvzKhcMvkcCcjukrcHMcHJgCccvzsKccphHPIAcizKhclCcFHqcrAcxxMFjqccsNcHdzcdOcPhwkyyscfIG",9.21699e+20,27992.8,218,492,72,0, 76
"[102]gNJDficcfcRccMcQccccJcHauoccFHsdccHcAFcpcIccrpOwHzNHddPBcuyfcKHOGcJucHfMcbgccFcccOHcbcdCEcxcfbJaCcqpQa",1.78236e+11,8.35235e+06,172,253,0,2, 77
"[99]iIjccHAexfzfhKcHcdejfccQIeiicilcIOkvtcrccccctccccreHctfceDLcccccckyHnwPcKdccuxFccHdcqcctccHDDtuEcKs",4.30032e+34,1.78236e+11,168,1416,0,3, 78
"[99]ucQohcCcucndRccntcKccicNFjeKmxcoOIIcHHMctbxccQtcHcRnJceecHocgcccHccROtcGcGsgcccLcvGcdbdOyHxDcBcPncG",1.01487e+11,5.74767e+06,134,524,74,3, 79
"[103]KpccrcckccLOccvMzwccypccPcoijcJMsccbccciMcrceKcxkcHyrvrHcccLApfmcbvcccgccxcQcPpHMGcccQdEacHccmcHlKccqcv",2.10351e+20,2.67022e+07,156,457,0,2, 8
"[91]LtcOocnOQBObENuAAOchEwihBQlMLLxMrHnLIMKcOyHdyKcNIpxccgmjrHjvyQscjbeHnIiKclffHfHHKqcHNbzBhcj",4.75224e+13,3.44461e+06,454,281,7,0, 80
"[101]jHfKctfcsDcucnPQkMoccchctaFOcxufccILfOcIReertcomLHcicwccDcmyRIlcMvxcccvycycDPwcocwdfdLCcgkccQOODooxLG",1.79195e+15,1.05833e+15,268,367,24,1, 81
"[92]oexKnpgcPeBKcatuOGhcxhcydalHxDckarxgcidcIraALcHpjqcegoKFcyOROzKmHsfHcanAycwHEyrMIpQHEHcnmyKE",1.08062e+12,5.74767e+06,575,494,2,3, 82
"[97]HcMeucAGncFNobJFbgcBvLcJrHAcQHsxrucpccRncOcceHsczixfcHchHpHqcckcccjcuccpdcbdcciHpccckpcRbaHHHcGGG",1.52335e+10,136876,243,204,0,0, 83
"[88]vNIcPcBkPfzcBccfpundItbrcbItcoPiEHEwHcKcRhxcQhnCGPaCoMDfMFtNtrcRGcROohQfaawQRGDcJBzDnxOn",2.58095e+16,4.1872e+16,415,684,13,3, 84
"[99]msNlJjsonszoByfHouRijvtcdRQOcpukHHwJuNGtrKutHHywjarQedDQcoLHNQHEDgQbaaFbNqMuMdjRppkmlHGKNawbbspuHac",7.11096e+12,8.60812e+08,1144,319,30,1, 85
"[95]bchhcOfjQccFBzFcaHkckcJHwccAfHicmoHLcHdcclHcdxcNcAHPaJcAHcHlkchOcJccdMtHdvAsaeAGOpcEHkAgMydEcxe",1.52335e+10,214781,241,204,0,0, 86
"[96]GmJNQcHcBcFccucJscrOcxcALFccHKcBcccovcQwsMrnccbMsocccBFpPccpIcmiNcQHrczfrxcLogincccjcJcHcHKvFcqG",3.64018e+09,51744.3,205,273,58,1, 87
"[99]cccicccvcbKLcHbcOcAocODcdAPccitBvaoKlroGxdFcscucwPyoFwKPtyllrLzJduPccfcdQHmchcuHHmHasccAcctrzHphxFq",2.82182e+10,422181,220,242,7,2, 88
"[99]zccccnCzGqcPmcogcscccFzAcGfcRccwBcvcsuuOxNicsccaHHPJCcHnwvccHcchcPcNHLcoHcfMfccdOatmKgDKHcDlccchJfK",8.50843e+11,4.68329e+06,190,326,87,0, 89
"[95]EcccHEpBfctiHGHBwAcvsacPcADcHpadGhcsccccdeMvnOccccPccIxctactJcHHtccHFHqcccpccccpccdHccRruccJcuu",4.82662e+09,181393,246,204,10,0, 9
"[95]tccBicsHcpcckvacHHcJgocdIyFcoxQckcccyHHcKfnNHDcQccCccCcJcgccnepGcxHGtQcccgpcccccccccccFxDccQAjG",3.43228e+08,23884.9,157,171,0,0, 90
"[90]hHpbcooeFjbQfiOxvNcIpaJHHHHHHalcHMceweccfIHQgdHHcOhyIBAvaPFhpclPcvacccBcAMMwpcRNcHHspmCclG",6.02702e+11,1.37427e+08,443,266,30,0, 91
"[101]cDcqcccoOtgcMJcPOmsccLkcHcDcbOcnrBJrKcwqcccccFDacccoHxHcEceutccucccdJHcOccHxhczHbvCczHBqccccOGcHcLrcz",1.51157e+12,1.6866e+08,172,252,8,0, 92
"[98]ucwtMyjydbhcsccegAQeccccccADfQHArcgMxccJCctFccoHqcdcpDFccrAorzLcHccKcssAtxccbwsccHjmccDcHHHvvcnQcG",3.15135e+16,1.01351e+10,203,427,56,2, 93
"[106]tAnEhkMCpPkxagxEEmMvJHPKpBDDNpaFcfPOsdBCNknQHHMiHHKNHqLAPkfFFcJdwFHgMOunjRiEAPxQxHfAmlRqJhDchreGCbcepxklOx",1.14715e+26,7.53489e+17,3635,636,50,1, 94
"[92]BLcHacHcHHQacOjbJccgccHcHqcxPcjDcsMiaEdocecsnKclouccHsGzsxthjcccqccuGjNMefhcFccxccfzcpcCvQcy",1.69568e+12,1.52245e+08,255,276,31,0, 95
"[80]qQlOaQjmiyHBAJmaHGKcpagRICiAmqlfPxHAsvkFBvzotGwLNtODwLcybJEcxmOlBdkxrykAyndQQyGR",2.14221e+11,2.69583e+11,3843,243,16,0, 96
"[100]fccchcvdybEcMBcilcccHMcFcycycoccRcuccPcncPIwcEbJccJaccoHouButbcxceccPccvccccHtcuHHLdvKcuccfQRuvwcKMN",5.18813e+20,1.17702e+07,123,524,109,0, 97
"[105]wthActFoguQvyjJmzsaczeQaoKNQJrBccjcccpIcnloOnccFnaOcmNcLvhHjGHfEgcnHsznrLcsfHHFcHHDfBocHHlHcJBcaPbnBynacC",8.57476e+09,2.55962e+06,344,227,28,0, 98
"[102]DcQcCicHieomcfcJxrOutMLOcnHdcofwcnpJaaBnsccHnycHMEzsHnccDcHnsecFyyPBHbcMeRcnMfcLkLFfcaHoEpydNKvJOHPGft",1.77088e+10,3.48092e+10,380,419,0,3, 99
