genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[87]iLeaPEIgIuartvQsfNufaeMDwQDjHampEHAKpbNfyFxzFGMxjLPPKNhDPxremFlpzLmcfxHKcOcIHIRGPxHfqKJ",30770.1,1460.46,3216,171,32,1, 4
"[97]cauyfloHIKcncdhcHnHjedLdNeOzPrOQHoFRcINIoecCqavFavNaiCcDcLknLEfQwbKNyMbuEQbBNGiAveNprtLOllBcfgRRg",5.21193e+07,41427.7,1501,581,342,2, 40
"[99]cIsxlRuKclycLuNOthiINxciQIaizHKplpcxPBcdeAlQEcRnchPcmpaKtlykfkcHpzlQfFvPpFPuKfcjHeqEGNcrnxMmbzcOkrm",170125,285.057,358,191,29,2, 41
"[82]RHaFhNikgHDiaddnIPHjfIORnkdPbxIPcfIuHHQuEbKBcBIRNaDFpGqCqGLxEQqdHmxQiKLnLuscfizJak",5565.3,182.368,4069,158,42,2, 42
"[102]dCPFHPBkEnGNiFGFLaukRogaeORoqhJIqRvKIrMvBenuKDEOQHCFbNjJDmMCkzMyHzeNFoAIjhaxdkIKHjcMhREfgcQBgHqnRRbJcG",10866.4,644.752,3427,212,87,2, 43
"[69]scIIEdwfqLgHKaBbdlLyFzNDeFfwcJReGJpiexcMPmqLegicHERkHjecdKcRDecOalfuQ",1.3731e+09,2.66349e+06,1835,300,17,0, 44
"[103]cIhaHMJnhcocKMGaHBccRLzssycwpBoKKlcPndbJvDgwloHbMCnijcwLnMrQjbdickcccpMkcccJzHQbqIctcOondHIxeoaQcjcupvB",157936,14630.9,1130,197,36,3, 45
"[103]KctksrKeDeGlbcQpMyHuIfursmvznNJizeodFfdFFwFlzIsCfHgHsDdHjocHinfEpkPfJilcMvROzFurwnIgAODrkihfsMvniortfri",265767,5167.54,1354,172,4,2, 46
"[84]scHdlyjpqmHbrpeetoAHpqQfizxrfmQngfPlFeMBLIIjLcIcKxcQncnHMQrngPDEfOluPGsgmQMHHFBILsHH",2.5053e+12,9.4473e+07,1137,647,263,3, 47
"[99]vIzHdzrsicuIOHHDAItsKOIikAgHqDGmzrRFCeIvafeiMlMRhvDHiHzwHFAFLEFqfoIEbCGvdHrkDjLEHcMEacpnsOQJApgQEfB",229046,1965.62,3943,192,26,1, 48
"[57]bnHyEksiwNHxIaKcjxIHgJoDbegMxmcoAHRoDyHOyPMnImRNcIwuKLhOK",2.30554e+08,30770.6,1678,321,62,1, 49
"[75]huMyhaKIHIuoDHnKEDAKjfqyyRuKoFnqLEnHHzEBFNMcijpyOtyHPCvbfaPJgKcRveNMnIhDebH",481738,80888,2111,225,49,1, 5
"[77]NQidyLGeIEbgMzmkEKuBunFczkAsykcjcOydrtoBHrheNHwOmcfxQIKInHHPgcHqcHjKmPDDhlDGB",1.09619e+08,38459.7,2882,376,127,0, 50
"[79]mwepwCDtQfNzxIlzDzxzweLIjMpKIBfBjHsDdpeahrbHKPmKcyINaGnNPoQOzcilHjaHRPcqDfpRitH",80887.6,22855.1,1605,202,50,3, 51
"[77]FHxIGQBpBvKAskQgLHlmjpugNNxlMvuDnmNLiumPwHFvoFNbCHlDkFhaPvmimogxKcocIHqAGJELC",2.131e+06,35704.1,2840,220,24,0, 52
"[91]ypKCbsnfhrIhcHoeiAvfPleieOxbwoxvPnmfoFdIzocfQwADDsgcsLHAhczdRkcEOIbBicCcxwFKbHQDcIsDkmennDG",5.61419e+07,48069.3,969,357,117,1, 53
"[86]fHvrgIdfBcdBhnOdDLedwxjHztHGKzeBsHhxKcocIHOqqJGLBboBcCmIMrnzxKJJJByuINFahcLiDPJyjDHBOI",2.131e+06,35703.6,2414,220,24,0, 54
"[101]QIIlueswypcpyyQweadQfhLMsNaDtoHzKcRbvOdAcIdwhcztsBLvQvNNwwBzcNrIfgQOxPacGhxIlFzkBKIlEFptcIcldpacgHEsx",7.55861e+07,7.0017e+06,674,251,7,1, 55
"[79]qakauepkGQfbpaeHPNuzKaaDcwOcxoEoIKDgpFsfllcPPAvKjHkhHarrFLyBMDALbHGQHEcmcFqHJmo",264.029,60.3668,3701,81,6,2, 56
"[101]dxNsLcKdulrLQReQQKwNGtDcPzIoxiOHKfkKQxyztQaeozMIMDPAwHKorNqvPrpjkBycfdtAboNfOdzbchcvvlrePEmAKFIrsKLKp",2.86906e+06,1966.38,956,222,22,0, 57
"[101]nKHczhpxALPcrcKeIcHIncHPxwdlctdpoeHvMaQwocaPmttkHmccvHmhjpchHPKveoIQaceypbqOnpGKcgpeLucpRhjqazBFENxBn",9.4473e+07,157936,896,323,76,1, 58
"[102]IcciljyckccRcHcwbciQtczDJEbNOwcxprrBqcNrcEqcAQDwEzCcdIwtccKctkcHjgeclQrynOGPwAcJPActffvaBvHAicKQRxczIm",5.21193e+07,694.543,251,243,4,2, 59
"[104]ARNBuCwjihMwcynHPPrnowPLkwgFatskebseufadBEIkupGIaHgJtfuHidbKhNqFIxaRuzfxvOIIPIrOjzrdHBnDuEzwOLmlLrsyAIfj",5.21193e+07,41427.5,1228,243,4,2, 6
"[75]cichQHNqgotQEdnjPEbzdPJvLQBdfpFQeLBdhpHutIvQczoBavLIBIHmeKPPKcnxLqwLJtlHwKB",5.65114e+10,11705.8,1036,419,86,3, 60
"[103]RmeRbydxErAfrsafmHGAaCuEIdOolwGExPnmGlooOmrPLQdyQDMLxPIIPbdCLKcAkHeHHnRcInoIhjCoPNCCKnKvgGvJbtFaRFwFNfv",55774.8,2117.29,2991,211,64,1, 61
"[94]AKjRcihyoocGbltcAeIjICzcfDgiblIiLaeQyfriRxROHfvrjLenKgLrGxrczMIInKcNneDciOcmgHLcHgcocpcDHPJHia",698641,13582.2,830,562,381,3, 62
"[14]oIHKcRGzIIIHJH",8.12421e+06,1.58281e+06,8995,220,6,0, 63
"[101]drlhccHybCcjcpKcKcycPcrnMdPRyIeNxMKApaLeOApLogjcychPcjcnjaoPuIIvQFHmnnKcgsMCbpDcyfdcOtOrrwJJsFcRqcJfG",3.09726e+07,38459.5,647,241,9,1, 64
"[63]pNFIBgcujoHLBwcPHPHaMnCQhNfQtBhiubgknNFHcKcRwNoAQKpwIsAeOENgdau",1.83657e+06,14630.3,2797,221,27,0, 65
"[59]uniIgHugRmLOdORnkayigEbOHkcvxHNIKodammqkwuuMmOGvdHsBcjFfKip",1.83657e+06,7493.28,3140,387,193,2, 66
"[99]flBnHKcMFRBbIFIKxbQByeAfNabIvNcdhNpybHKoFvhjbzcptnxaOczHvdvvHeOAaMGjjQmAyPcBPcqvbcmMJEMHkaxxObgodmE",2.30554e+08,308375,1206,294,35,3, 67
"[101]PiNPEotttBPdOkrrNrlligNafaaKcumnEDHRaiPJnbkfIjHNDwwcpjwLIIKDMMyjkKgAMHogiiMckIGmHpgKcnehcgjccMOjPIFcq",934.459,56.4102,3293,99,7,0, 68
"[61]yHwNKuImHfocMQHkPcMxQnlHHHEDJeDAuwbBzeGQnaExlLwgtpKFENGIKcoIm",447221,22855.6,1321,233,58,2, 69
"[77]vdqeGKcEuMyPQKwpRChKKNPtDIaEonrdIEcoPQEoHDaxwcifBzRDcLAzbQxOILvKOIeHqDHMcOQxI",44624.4,18286,2503,164,20,2, 7
"[67]bsLLAHoFeldvzzIceNIOOnjpPepqfNnKcHiLzHcKIeNicbHHgNDxagpkocpIlOmrDaG",4133.65,2117.68,2265,112,0,0, 70
"[99]DgDjGPApIzerctwxribNlxcsENftKcIfsdvLpEHQbPoscIPcHemNccQcIloidHKHKpMaoPegccHqNQrNyccqGQrfjJDALFhgCIB",1.84059e+07,481738,595,284,59,3, 71
"[86]nIopHspuoBfHobaHotHMIKcRvIrLxIichcFoghcaqjqasQLgGPCrQKpOimlyoOgKBwBKQJAuhcevOkyHgytarv",8.12421e+06,385430,1719,247,33,0, 72
"[98]oHhcLLKBtyAMthaJJhcaoRKKBcHDcNFpNtaxJHskcnfLQQQvpplHmcyDcBchcRCcHtMrHPndyQJIDclnjcQtgQMcBKcocLtNcl",1.09619e+08,108903,458,404,155,0, 73
"[83]tEDfgrdyIIraBbfspfmxldygLhrxIQedpmDbogRsQBPBaHodGMHnHNfyDJefnHuHeKcRwQsLlQpfiROKnNw",2.88163e+08,22855.3,1109,271,9,1, 74
"[69]KmIHpHHzvLbAufvjMenrsLKuBOkclIQsKdMDyuOHhjohkevKHQINqaJhKPmdapNhyGRpr",648583,1258.68,1917,186,6,2, 75
"[98]HlFHPcHIcuPpNbcEcwcIlcgPcnwKHRHsjrukccAhDcLNncaNcLLgcnixcKcPEviafcdcMlkrIDbdHccuLQccrymPGcjrmLxoHy",3.59381e+07,4134.65,209,294,60,0, 76
"[96]OrAIlgLLjsExpIcAoEBAmHnxtetRbQGzscxKQrgcaQlNHKRcQctlcNHNasEhIHqjyHgigpdxFIwJEMrIiGoNbyDJKBJjLHnx",1.4694e+06,245.801,714,231,40,1, 77
"[65]hcKQgdizHNcIEcKicDJvwAaDuHQKgMOacDMQaOEdwQHNvKcpGKglcnHODkcccicoi",555.315,356.003,2709,97,12,1, 78
"[70]lykNFvKcngIBgHHHHHIQcloHFflcIqmORAmPrHNKiIRpIDxiDPwstFBxbumvfHOKRmMzAB",2.131e+06,183256,2892,232,36,1, 79
"[100]cRkIvRFapdxFKccdxifyccvdwcqmHIIrMwsIoAAcsdrvBcmjyIcnccqtfcHxnerskHekKckbRpbccEDclclcFNpbGwiizhpvhcup",8.75124e+06,383.909,409,274,59,1, 8
"[81]BGGehmDlQxiGlyNiyEmKOIAdRfArIfQNGQHpGycKIvcOcQHzHRHKRcIlcPGyRAqfcksycqGuBetsDsyeC",21217.1,5565.84,2448,165,31,1, 80
"[84]FRMHhyGviIQLfzvxHHMaQxzJRBRqzobyogtKcIgaHMKqcDxhwcoajHcKcRgGIuIiEcpdOQIBINLxbRJqdbnp",518919,265768,2637,181,4,0, 81
"[41]icwAQHicoILcHBKoPjcoNHwccIIHRcJGJckccfHHK",308374,16975.7,2706,244,74,3, 82
"[76]QIBLcleFObakEFKjyodKIwbHpLplrHubdfehepGHzHHDqJjatRfKwFxEbBcrcIPnjnPKKcOGoHHf",101099,2646.56,1567,182,27,2, 83
"[93]AIvyujcxcccoRPPBhrQlmLicLvfnuKLeMxhrocMHwLEacHwnvscHjcRNjfIIbOOoqymxQncFqhrKQBNMnzwaumpRNnMNG",332175,3071.03,945,342,171,2, 84
"[106]xykcDbefKczRGgPbdCbjdIIoudhccIHAyCzOHkbvHwrhgadNgQaMCIxFGmAplRokDirvHIoLawOnQpQunaQFcbmoacnMwHHCafybbQsNKR",21217.1,1694.33,2973,165,31,0, 85
"[103]pANQuOCmOgBoQOPcwdNHgCcaKcMaPocIRqNypCEmctwKsgHqkuzjfFjjhajRkbMvuuiKHFdqNDsOysxcRgAbuuLzfiMCzmfnvOdHyRd",60079.6,1007.03,4081,201,53,1, 86
"[53]BcoIHIHaMiHmxncAHnKcdcruHNuNcIMyMzFRMDcjsytgynOeeOpbL",212635,2456.98,2926,338,173,1, 87
"[100]RoIqLCygHQyKrjaKHzvtyNEEwjPeeokcyvpDNLpdyIlwFxHLjqAwcnmHcKcncpCGIRFzwJeeCDKENFidkpoMbqCJGNhHeamJAfao",1965.38,1258.49,3618,123,21,3, 88
"[55]PGgOxfsLOyrIiNbAyNzcPBmENHouKaFiNKtvcwHHKcQkmRIvhQplekj",2.86906e+06,126362,2647,273,73,1, 89
"[89]HDNctEgQKfPhrQsDacluwPIeKuIldAwQDsnuNBKKfsvrnbyLhKHeDEzKKaruPDErwuahtOBuKcnHORMboawicJopG",10866.4,1168.75,2000,137,12,0, 9
"[39]pwmmnLHkcflIikIhHFcznHfHovHnKcNcHRNgIDd",3.87118e+07,1.17564e+06,3388,327,92,3, 90
"[60]CrMBPwBcdHmcLcocIzHpxgPHIAOdJNcHaxxNEPlBHOettzPGIbseKzeBHgPd",1.01321e+06,4796.84,2375,250,64,3, 91
"[73]OHdpDHcrbDeJwIfdQlebyrzpsGsFvAticsewcaPLjbGtHKmNqfdIqaRajioHQmjewJALhywHd",2.131e+06,22855.2,1670,220,24,0, 92
"[98]aNcLQCeusMotepMwKcuwKexIrnJnrcMzrIvsvfIgfoaKdRoHPoetcCcHxBfzmypGrmJPdvaALQNHOxvlyMGKzthQezxsHkBcKg",5.21193e+07,44625.2,681,243,4,2, 93
"[99]fOmvlcDraujicOAQJKIdHHMqoDzJFMHNMRlPcIMKpiHHKcIPfHwkoOcGkPMjHrnrNJFlCdvFICzErMJEqrvOIFlCdPQciOGCsRm",1.01542e+07,810647,1241,247,30,3, 94
"[101]AMdMPkMDKcNMReoCLHayHlMwMqiHzOLPpFHkLxQzjgsoKQzfiJgQdtHilffdHGbsxoOvvwdKmzFPHPesocnHNcHBcdcINBicHkjfp",246724,5995.47,1344,241,74,1, 95
"[108]owIiHPFtKcBcncHlHOchIqqGKhoMebBuFqrLRJGEaciCziDfBbFqkPcpAsBGeHlzasxfDeOrguuCLlGcnCKBmHuexwxgGlokOosHutwvafbu",5994.84,1824.84,2622,123,6,2, 96
"[85]efjyzdpnnfbyKdvczpvKAnHIIOcjHPGwHxQIhfQwdHHMwychnQybnfwcQEOHHRAHzaCqmERbIlvpwBFeCjKpz",3307.26,868.504,3461,152,43,0, 97
"[55]HIHNIuMkaOBFMfbjKHtcqbmEGoyHBfHpyHEJKJyrcmNLFHnaQRLHxIH",415177,44624.9,3026,199,25,1, 98
"[101]igeHgNKcPaaIoakLjgdmRFlxfkAuFgicRmJyJRQvojujNpbPRJOdnxRhaFwswLeAGMMhKdpQomxnjfiBvbeKKyPsGfKLIQExAhBes",1355.2,805.796,2119,109,12,3, 99
