"","seed","merit_mean","merit_median","nutrients_consumed_mean","nutrients_consumed_median","nutrients_consumed_sd","moves_off_path_mean","moves_off_path_median","moves_off_path_sd","base_score_mean","base_score_median","base_score_sd","task_quality_mean","task_quality_median","task_quality_max","task_quality_min","task_quality_sd","coverage_mean","coverage_median","coverage_max","coverage_min","coverage_sd","seed_order"
"56",91,24826434,21757400,257.94,255,14.5413516940795,30.17,27,10.6392213203331,227.77,225,13.4012324173201,0.188304907540128,0.1875,0.192552225249773,0.1824,0.00397964033878951,0.213413042268679,0.215258855585831,0.2275,0.204,0.00925567283959155,56
"57",157,436725657.9,21757400,329.24,321,12.669951727125,87.41,91,9.01300407324009,241.83,225,21.1187383882445,0.199926701322293,0.1875,0.236148955495005,0.1784,0.0224271825945185,0.272062464411477,0.263333333333333,0.307901907356948,0.2568,0.0199789098476068,57
"58",111,43726196,22760000,270.34,276,16.2388858651514,35.5,41,10.7294553506323,234.84,245,14.6905590517354,0.192312948219169,0.188,0.205833333333333,0.18716577540107,0.00734320636125267,0.221283979168878,0.220779220779221,0.224341507720254,0.219166666666667,0.00184307601561917,58
"59",46,34989376,23454000,284.57,308,33.3594609723184,50.54,59,18.8681871108086,234.03,234,17.9198298828505,0.191608331684024,0.188333333333333,0.19938884644767,0.1872,0.00489158522373451,0.232365386336055,0.244461420932009,0.2464,0.211625794732062,0.0142703848990749,59
"60",151,48594385,24228100,382.39,393,27.2329624246838,147.93,168,28.3699424807953,234.46,246,13.224113267708,0.192402175603955,0.188693659281895,0.205,0.18,0.00981716563862507,0.313421533544406,0.3144,0.330608537693006,0.294166666666667,0.0138306563426767,60
"61",34,77932547,27254700,282.98,271,17.4714659148029,47.13,54,14.4408616380216,235.85,228,24.8934598526268,0.195341466946154,0.19,0.216195569136746,0.1896,0.0101823450994505,0.234947380950993,0.240690281562216,0.2408,0.225833333333333,0.00653377790645918,61
"62",167,32025321.8,29380000,242.54,237,6.67789962745349,24.61,24,7.03080523284653,217.93,222,8.86287797843376,0.181789232250146,0.190833333333333,0.201634877384196,0.161191749427044,0.0173383990058199,0.201907038392072,0.210833333333333,0.215258855585831,0.185637891520244,0.0129833861357003,62
"63",4,56218346.7,29785600,323.38,318,24.5483567307838,93.23,93.5,15.4074985023855,230.15,231,13.3457328707938,0.190094582340243,0.190985485103132,0.209809264305177,0.176,0.0132681417691099,0.266473894100717,0.274255156608098,0.279745685740236,0.245833333333333,0.0129377159131463,63
"64",126,21257785.09,30367000,233.82,235,27.3608065921628,18.8,20,9.47084841484488,215.02,215,18.1564358180828,0.177723041163357,0.1912,0.1952770208901,0.144385026737968,0.0196718212806789,0.193312367358239,0.213442325158946,0.2168,0.150496562261268,0.02644404578124,64
"65",99,51988566,30830915,259.35,259,24.6610865924272,35.88,36,10.5210515278904,223.47,220.5,16.6772420993522,0.184075131302261,0.186716666666667,0.208900999091735,0.157372039724981,0.0205118376229374,0.213883695070597,0.21105,0.254314259763851,0.181818181818182,0.0293142878092954,65
"66",172,25039776.5,31671200,286.72,292,14.6108303541025,65.28,62.5,5.68194020071,221.44,230,17.059207650315,0.182408132477663,0.191666666666667,0.1952,0.154316271963331,0.0164870280138883,0.23598762969146,0.243333333333333,0.2456,0.21161191749427,0.0141738344865695,66
"67",23,647999132,32636900,281.32,275,19.0988285642144,36.73,37,19.4192734626757,244.59,239,11.2842922917325,0.201532423003881,0.192,0.242506811989101,0.181818181818182,0.0215830389577342,0.231251231119151,0.215,0.263396911898274,0.210084033613445,0.0214881468854128,67
"68",146,71714898,36618000,254.36,254,7.5592207390589,18.26,21,4.06169591887105,236.1,233,10.6784972271525,0.194905096474557,0.19327731092437,0.211625794732062,0.184,0.0110250648784848,0.210146867816535,0.20244461420932,0.230699364214351,0.2016,0.0128862153517524,68
"69",65,51509333,40402400,265.78,247,33.4943324016214,41.7,33,14.6297745379176,224.08,214,30.9589757876158,0.186271533511101,0.194368755676658,0.209320091673033,0.158333333333333,0.0193832789274161,0.220939493061728,0.224341507720254,0.2488,0.193333333333333,0.019980849612202,69
"70",39,44156515,40516300,341.39,336,21.7413142996174,103.08,93,12.1120025619468,238.31,243,14.6685226098457,0.194808038989487,0.1944,0.198910081743869,0.188333333333333,0.0036631455514005,0.279090984671897,0.281562216167121,0.286666666666667,0.2688,0.00761120684600422,70
