genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[94]wqdccMKciAQLcOHPQHfcxccjHJzpcjmzcKMcwcbsxcNcfvlcccdOPxaqcbfPjHkccdHcHszLQtnnNyccHBpcvcemccldPG",3.32135e+17,1.64382e+20,297,446,52,2, 30
"[102]fHlfcnccLKvlcKfDPFscHvcxlcbcocqaFHlccciicccRGenhcrkHCcLkjjlMoONCccwecsdccCcCdBccJAcPdccbGlzaHocEsxHoHt",5.37263e+11,1.31062e+07,339,259,24,0, 31
"[99]mFncccyBdccPAcIccsccQcNycoclcvcOccjcDcFQNcLuBcrcccspcecLnccEHcaxrwKccccNcHccccvcFycCcncwnHcwcccwOcG",7.30435e+32,549926,122,739,0,2, 32
"[102]cccucccJHcccFAPHHpcccpiJmknccucccodAcciMoEcRcicMxMrHcccicMFcdkrjccxcpscmcGzpcckoIzdccKcmEHHccgANcKhcMu",2.42981e+13,1.87851e+12,131,357,56,2, 33
"[99]hpcccycctcPcccccqKcBcLccKccceocaKHccgnccdNcOectccHHBcHccBqccccewMKccJmwHBjccnccccCcKcncHucAcvccdMcG",2.41033e+07,181393,114,173,7,1, 34
"[90]cnKcxauLQcHcFaGFcxlubvadnrzQnadhLeHcHzixPCxQHucNKeecfznpttRobsNcmcpAGQbccBtgcLJbeHccHHcRcD",3.05962e+08,58810,343,174,4,0, 35
"[99]hcfJoDCwaebwuiLQAHhFdHQHhAjdHkcaeCcfxmheLHymdQcAlcHiKiOvocevxxuecccdcciOLcHHmcFCcJDcPaCgHfkHObDcRKq",3.05601e+16,3.1177e+08,469,802,128,3, 36
"[103]mCKJEcckhscbpfLoDlcMImIFphDiHbuMzzNkqKduaNayLFMMbkihJcsHhLjctciKJcicHheccgcccHcBccQMHlOlcHfKkHbjcHRpvjG",1.38167e+12,9.17321e+11,273,315,42,2, 37
"[96]HCccvcQcctFPkcycMhEccKKcfcHcdccnckcPpciEcRcKccqcPsPQNLHscHHcAmQlcadvmkcCcQRxcFcOGsgacvLJJcNQfycv",4.82662e+09,144066,270,194,0,0, 38
"[95]JlciRcIOJQwkotQGcciyLcGsocgsccEqccNKcpozHcJlwfccHNecOrcahHzsccFdHuHBycHnHvecssHKncOcscwcyhFdxam",8.57476e+09,1.17101e+07,239,206,7,0, 39
"[92]yeuyaMcJoNJQIBjOAACcfngwcidEzweckcrbPdcEycusqyHpcecfcccccdcbcRsccuswHdtHKcRPcaccccCwnMxRzLcG",1.3981e+17,1.62625e+19,368,711,10,3, 4
"[100]pzrcHslcicnccccfJscHecOcnrMbobMxeHBccNcHvoJHchcsecccHcczkcccHeDciFcQrRcOllccccHqdcccRcccccHecchlHbcG",6.074e+09,446640,160,217,21,0, 40
"[100]PvhKctdzyJsncijjeQisvCccwbObwcFAycbsbOhHmLyucxfKvOGccciczccncxsQIcglvgrHHJloRzJcddctrcbLwlcPxOcMoLzL",1.07105e+13,4.03268e+09,279,321,28,1, 41
"[98]cLcciMFHaxNcuoAyKccyhOKcQQcHFnhpKcyfOHFcpcfNQcclcucccCcjcpCbxccdwFwaFyccLcJJcxKoccgccMyHszQcfvHHHm",2.1174e+14,95649.2,242,297,10,0, 42
"[100]RxnDkcefcEnvapFPaGczprnagfbFgMKuuzHrmdrMcjuaHcvEhHscQcHKcaJcwxcdQHMcOaceOazcHxycNtOcodweDcowlFChBafk",3.04776e+09,1.71555e+09,349,190,0,0, 43
"[101]ccacnccMHgccpczqccavtPcccPyOcccHccOwscocJCccciHcccBcEchcRRgcMccKcBqcnHQoucQuGGoccKciarcHDccccsfJmcAcc",6.153e+11,2.06992e+08,124,738,256,3, 44
"[97]cfcOJnczrHpLMzwtcfncccGNzOcHBucccoHeIncHHgiclcNdKeHcidccRoeccHBccccAycqcczvhcAcoyMcPFMccvlcbbHffq",7.61412e+10,2.53355e+06,258,254,36,0, 45
"[102]ccGccccFacccdccNrclccccccjRKcucccwxchcctcejbfKcccHvcJKcchfcceHgMIcscpcccccjccHcccmcAccfOkcPctcfcvHuccP",5.93414e+15,3.43228e+08,100,316,0,0, 46
"[100]BcccccwHcaOccccfccFcJePPcccNccHccvcJcccccLaccucrcylccccHluhNLHHuccODcchcccJQMcfcccccclLccccMaccDIceG",1.96925e+09,6.40166e+10,87,249,40,2, 47
"[95]QtzocGjccccdpccHjcgeHcHHOkRdciOccLeuccgORPcRlhuecccKmcJOGcCccclcHRycHPfCcnacvncHtcqccrewejcectf",3.85033e+08,401110,171,178,6,0, 48
"[104]MxpkucvyicbCbgnxpwCccEvccLhHRcmcdtccDcHAOccPpPJcucucxccHcooxOQJKccPcvAxKcKcsgcrcRccjbcHyicFqcccqcEJHRHaG",7.29895e+20,1.31062e+07,186,962,109,3, 49
"[95]cHtylraHccwDcbMhxcaccoIcccqccJccciBMLcFcbmcvccccHBcmJdFdzOcjgcHNcKcDcuLBAuzQcdJcMLdxccHKuccvOcG",1.38538e+14,6.42589e+09,219,318,0,1, 5
"[93]vJugHrjcKpchmvcccKHrMpmHHcHHcccccDcwEGHccJccsrhOENEectyzaDKcaamccMcIisccxwohcHcccAcoBccNDcpGn",1.21522e+09,1.30393e+07,136,183,1,0, 50
"[97]ucOPdPcxnpRcOcbtwfcjcgkykKxLbaxLHcgchOcxJrFHvxQdcpaBfFdyOscAKvJmcaccHHaBncqkcfHscHrEaRcHKKcpLwBMG",2.68459e+11,4.23883e+08,369,258,1,1, 51
"[102]bQEccKczcRKFcjAiucusrHtkPzBirQmceMimoLJFEsCbOoEmLkaAAkgdPnLpQlLomnwoPtenQchEebcNJMuHijvcyKmNHcHAQcQnHO",1.53064e+12,2.46681e+09,405,361,87,1, 52
"[101]ecfcetuccccNczcBmcxIBcocceLxccKcccnNccccqLnGoGPkcMGFuHlHvcNibxccccbHcMuscLkcccHcNcIwLHcycxfxbcbacpvdr",1.20582e+11,6.71089e+07,156,247,25,0, 53
"[72]PuobywJGKbfplocctHPKbHoHHHGtHFHCIKhQDMnIifryJFqdBxcDwLoGOPyEsJHzpjmwCAat",4.66087e+18,1.25054e+14,782,382,8,0, 54
"[96]ccOicMGccccHwakcccDcdcNPccLhacczNKcccHJtccccnccExcNccccwnfctcPcDbcncOvccMcscccrcBDHcocccccHrccOG",4.8454e+08,8.60812e+08,102,174,0,0, 55
"[96]ccBccLcOczciicecoHcfHccHHcNcclxcbQccccccccccccaccMEcLJHBQccyHpckucBccQccsNbLPFnnccQcHdjcecccOLPG",2.06037e+16,399062,166,667,0,3, 56
"[101]ELQaEcKcvMbcBcckcNcGxmscCGypoEkrcHNifkccCcccBcdRcjuQsNilHcdgccpjloHtcJHRwyrAyisNplyKKcsQrdcMAxzDccFcp",1.47676e+18,1.01896e+14,202,378,14,0, 57
"[100]oMfccAzcccccbcLHJcsDcuxccccccfacccBcHHcKcccDfccpccccccccKHKccyccOvPncccRhcJJHcctcGfcFbhcmRusfnEcCcQG",4.8454e+08,446640,103,180,6,0, 58
"[99]FcncfcciHkcccccFjcJLHuQckPcccczeCcckbcdccNcsjccfccyccHcHrQckcHOJcAcccHHPrLcccBccDccLdcRHyLMtcewBcuG",1.91704e+10,214781,137,206,0,0, 59
"[99]ifkqccNDuhehHyccgHAAiecHoNGvHdBnQcCacrrvchciOHcscHPnncKckJgNcHndCccyPcaeLyeoQANbAMfGdwcRpuEydJcncyH",1.04144e+15,3.49113e+16,418,617,3,3, 6
"[103]DcnRccccckcKNewHcccJyHBcrcQOcnQcGOccoycHeARcFRcucpJdruEcncccHcNLLJHIbcccObccrfHOyFPPcJEccmCQvmHswdFckFG",4.04351e+11,5.35729e+07,175,269,8,1, 60
"[90]rpBfOacyytrHLcNcAwOtcOngccdzMOceKcHOfuIOeIvcqcdcRjMuudORcKcuOgcccQcMHjvLsOcGrccdgmFRxxMmcg",1.53064e+12,4.01648e+06,285,274,0,2, 61
"[95]cocczcebcxLcxcckcbeccHDcHHncccgGqccNplckccNKccnJbroRcccAcHxccxccAcfoocQQnqcJcIDlcuccuMxFBccamHc",3.45904e+06,2973.58,126,136,5,0, 62
"[95]ecOQInDhAMtacvxccajccgcJKaaHgcRocKBcbmwpQfmMedcxpcRdtcnncDfLNicybPcOwDmNvsuucbcOcvscwcfmpNHDtwH",3.89882e+22,2.45024e+06,294,518,10,2, 63
"[102]lvrcHtolxpNoHHOsicBlEHkkAHccndfyHvKczcwcclcGqnPPhvAuccJFHpednhicdcyHCmLNoxxsIgdjzMjMKRnbtmPFQgdcvPrzkj",7.61412e+10,5.32279e+06,548,251,33,0, 64
"[87]bPitxcacacguAcocPccbrrcFHfcocwdcHNyzccKccmckcofythckafoecQclcbOHLHHcJHpwLHPfcccGcoccLcD",4.96249e+11,662473,208,308,45,1, 65
"[100]zcHdRcscJcOIHcBFdcFoEHbQAFsgcccccrHccclccBlcvdDMJcJdcqNcnacDzBccLcsccDcHupcdcicrPcKclNAhMccpsrHbcocC",2.68538e+12,5.76311e+08,181,351,102,0, 66
"[96]lcLPccrewwctnHcRccczccxccsHvccctoFAPjCccnaKcJBcKcHusBbcwjcLOcFcHOHHLcnicDccOcHtccPccczcMiHciaBMG",1.24051e+08,1.03272e+24,143,266,84,2, 67
"[99]swoHKIsoLLHHLtEcKOzlKowPMccOLFdOjEEMbdEcKgcMKHpoArEcHzcPvcNhbzcRrIcNsMcHPcwQIryxzpapOlQPtscxchNjull",2.38454e+13,1.07105e+13,394,329,61,0, 68
"[103]OrOyBPichtexdayONrjKulakccuDcJcwHFPKRHDbMocdeHpueogNRQJsHrktNLvvyLwaQykqsyzjoENbFHBglGcKpwNPlHIlHhcFpOt",4.12268e+20,1.18653e+13,407,479,66,0, 69
"[97]JovLMizbtHwpcejkocHbyHcbHHOacHzOmrDcHeppHEEgHmitvyzrHcuHatttLrrzJapazMGuiolyKcPBtNMdcygackKQbaviH",1.86564e+17,7.11096e+12,469,346,0,0, 7
"[100]OIucHMckADchyOFOcykcccPyomcLvdccccfchccKcjcxwpcccccccbccccccqtcHLFcBcLvbuKOIcIhhccnxAcchcchccontcxPG",2.82182e+10,1109.5,141,249,14,1, 70
"[98]nxscBcOcedqbcccHclcoayQccnJcKccaccdocCQxccywHtmcAccptLccicwMzccHHncHMKcPceLcnccccOyHEcRacRddccHOcG",1.80644e+21,1.11678e+06,173,586,108,2, 71
"[100]ccHLcccoeeccMcpcHcRccibcccgsjccccmccHJcPcIFBccgcccKHcccHcgcHbBcDcchRvcncdGHjDcjcnccuKCcJMNrrKccfcccG",1.22469e+07,6540.66,125,142,0,0, 72
"[89]quMgOvwooJwDqdrysyHuOkztcPBcHDrLMbIKcccQeuRDeGjcfvFJCNfRyFMaGIylajmHhQwdjgvdNRGcsoNimLfDD",3.86756e+16,3.77631e+13,1038,373,0,1, 73
"[95]cHakccnucrEPmccPrdHdkmLnKzxcKcOfcdccJcclcqcccAKmcfqoFLczeNIlHHgccQAKFPsOFOesjKiccHcNDcdJLHpzBaA",6.47074e+18,1.13586e+11,230,636,213,2, 74
"[101]CcHHFpcKQcbGHuccccJekKcyFQrcCifnPAccNjaeFcbccxlcyhIjMrvcccnlNimKarLMHhOoqOEwcRcGdhpvcFcBmccGxJccfJoOG",5.37263e+11,1.05305e+08,167,238,3,0, 75
"[102]DfNvacdtHcfGcFaicccDcwccccDAbcqarMsncHbcctcccDvcxcicucccccGcAcJcccczcNcfbcHHcBQGcdcHHRHcfwcccccvOGcdcz",1.07908e+10,109268,140,201,0,0, 76
"[96]ikccHccCccpqcruoFvcccccclCFwwyRcMyccLCiOuccccccycHbkcccHFvdeEceOHFccczOfeJcccHhcHcLdHcnPccQjcveG",5.39353e+10,3.03076e+06,186,238,23,0, 77
"[98]ccNcJxcccaNHIfPcccJcccizIclcccccicccRcctmcPnHAcpzhcccycccFgcgtcjccccdcQccccBcKpMwccHNcOcfiqcccKcOG",9.24735e+17,1.07393e+15,91,418,14,2, 78
"[104]BHHccKcBRHNbccbzncctrLjcQHmcccdtpRQccOclceqcccJcMcxdicpxQcIlckmxcDcccKcHLFcoLcccccbcHocRzczPcucaoFgBcFaP",1.13795e+20,2.17574e+07,152,755,304,2, 79
"[101]JlQvbcpGubHvHJHgBcHKOAcHBscnIjLHbcbsnvcnaFuBcCccNJtclKcbxKcLaMccCcmPnqcccwcwcboQemHhAbKmycHJAncHKRccN",1.24385e+10,1.06246e+07,257,227,0,2, 8
"[85]txcIMacFcFhNmfNccPEccEdukepxccKsotLBscHmlKcqccccRtIRwMlFcRpjcnQtoAFeoOxImbAdwBAvszPOd",1.36324e+09,1.11978e+08,301,190,7,0, 80
"[102]vwlEQjcccEccHiccPcccDcFcDcccdkcHcocctcCccnccsczQccCccrHCcckccccOcjcNPccBAcxcgccRcxcFcHcceccnBcJHcOcqMG",2.15054e+10,1.16347e+06,126,215,8,0, 81
"[99]fKccccccrHcccRcskscvccbLciHAMcncFcccnKcHLcDccJNewMCfycpikcfbrcPccccIRnctcxvEnccfctaJcecCccFcHcHccHJ",4.78929e+11,401110,136,238,4,0, 82
"[100]ncoohRFcaccraMcMnQuMJacccvccgocccocNphcpgcRfLcctkcOcBsccHcbDHccplDbaccnocBccdgcOHchccfKcMcqbccoJHDcz",9.69416e+07,95649.1,198,163,3,0, 83
"[101]HgHBccjcbDcQcwNcHcchcxcclcccLMNfcvcbacxiycyPcIsNHcBccvxccxceeqcccLsfFFcDclcKticccecxccoNoDcxccJsccDcu",3.791e+12,1297.54,138,268,16,0, 84
"[95]cLppvkscHJMchccFnccGcQnpuHcnHzgAfowHJcckfQcrOHccsAOFmnccGjHOmlcIcenEKOGMeDKcqMcuBHbchcMcopzQhjl",1.24719e+12,5.06392e+07,234,272,0,1, 85
"[90]raxnmLivpprcdMrjuFFatccgOdxldjcselEkcHdkmcCcRogHecjFlwPfcLHMecxbcGloExccyJlcHrHCvpbzpEtJeG",2.42186e+09,337027,480,204,16,0, 86
"[85]HbJtHPxoicEceHjAxoAByMaHpxhsbadKPJJeMGbKDcKhwHhfeMIKeaiwPMFaBPyHwOiweuHwNflhHzfMjhKHy",2.33032e+20,3.64996e+11,744,458,0,1, 87
"[93]cKcycqacccJcHaffcRcOcesHciHNcHvMcGunObHQscMcIcnfrycFtFcycwscbOHdyeHBjAycpcmerrPAcicHcyroBdscB",2.95886e+11,2.07669e+19,296,481,12,3, 88
"[102]OgHuHPFktHsopQidcxDcFAcBKrcNKbvpDDaeCwkpAOptLraNppHbJvyogKxvucPgFwJLPtzKOGJLMEDcHOAPHzwHIKHzmHfHOgxtFv",1.83084e+31,1.8729e+16,661,703,0,1, 89
"[98]EcNusfAcIccfccvEbHutbcBccHHocBcarOcypcyccLKcPcEkDccNcHcccBcmcBccRchlaecJcBhJMcpccfAcJcEcnccCcocGmp",4.67304e+12,130044,101,648,130,3, 9
"[102]CEFdQLDHHulcHhHgrmMnaHaAkdBnuBBpFdmFBAgKjMzMlHiOGbzPxyaeeirJrHKNlsfruLAAQmFwzzjyKcstJvlRQBbjFAKaNDoJOj",3.64996e+11,1.97454e+11,1060,261,1,1, 90
"[95]mxcpcGcxysAhOytHgsccHrmcchocccLAvHcPiEccJrprcPxLgmccMuoHvcKcKcHjcpclFcBcaNhcHkzccuxcpcKPGcHPKpP",5.43557e+08,821402,197,184,9,0, 91
"[101]bcPccBAorcLwBHccHHjLcRHwCcBcxftcciccxwcdPexyBccmcGEcQpcgeoJtacaQccacscCPanxccOrsftubcewMfcFucGqwhigop",2.42186e+09,741456,246,215,27,0, 92
"[100]cMtcwccccRdccccGxcccgJcaPchbnHEcOcccccvHxcoccNccHHccccccRiHcEfcfccEpLcccFcccOMcKcczcHcccuqcccccccccG",389544,57323.7,82,112,0,0, 93
"[98]ccFccMGkccLhcQHcncLEcFcAbccBccEuocccicccHmFcKctlbaccmcJccccHNcQcclHccRccHcacQcccckacNcHtcccFKycLcd",3.05041e+07,4.45552e+07,79,306,0,3, 94
"[96]HgFDcctccHskcccLQdHQAlscODcHHPcccccccmKccOrcrcncccFcCkcckEccpMcqccQgLcJtJxzoBwpqcEPcdscccJvcuzpG",7.67207e+19,5.48283e+09,198,959,146,3, 95
"[105]ccQKcrcRcuKrpccBhAooduLcccccghcLHoGccMqPAcBFAtcHynwccqIcucsccccIEcobcHcLcAcegHccaHcQqcecccEzcHBjDcNOiccAo",1.19649e+13,1.66308e+17,160,266,4,0, 96
"[101]CccBcAcklcjonRcjKccOExerLnCccLicgadpelIEccEcccPcdcQacFlMorHzCMcccsQccgnBDbOhLcrjHxcKcqctcccFHilHdrgHG",2.17574e+07,4935.71,168,147,0,0, 97
"[102]cccmcPcGeOcmcccBclcccHpFbcAccnMcbcrccecucJcLcfccFwcHccccsccccccHlccxccccbcxycHcBMQNcxihHccycoHKHNQcccG",8.50843e+11,2.80672e+06,113,239,0,0, 98
"[98]kthcPjcHJrccHMcHckbcyLbccHccojcdcKccoHRlcfircqNJcccccAQbcBcvcaDcsccccIceOcsmcGcCcBIccnvbRwdnccQRzP",1.68256e+14,2.77881e+10,127,335,50,0, 99
