genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[99]yDcrdKccNIkHtgFOcccnuhpceBcoHCcIMuwAKcyavMpehcenccoocaIlccHIcARdcMGwcqcccObczhprwHychvchQkxtpjQyykg",6.51425e+07,15759.8,363,249,7,1, 37
"[100]PAnFzhIomEkEaEfKifjamPvaiebnKcIHIHzCcdncHRQFOtlgOeGipCnEHgRixFQKNOHMcPFbELzRGCLxPggbhtpagoslRdpcCcMP",1.18338e+09,2.3005e+07,1423,323,42,0, 38
"[72]MAbcugdKsgIMHfbdOJvLKhmpBEfKAwHQhKcRpGxdICvtPvdsBshpwIjgghMbQICAilMENlbE",1.70871e+07,5.20054e+06,2755,236,12,1, 39
"[89]KwqccBtdcKcIxccocLcHOHocPpbcancgzjAHnOmcrqcccncQcccccIIHqCccIazKHlAcJEEisCccbqcckGcgxcsxG",648583,479.288,236,244,64,0, 4
"[98]edadfKcLlRRxbnMLlMomfpgkPbvlhdkKpJLouzIpQqudyyDcsPMcoGxjILfMyLLeIHbANugvsMjmOcKOeNtaAFmwcACQLcHQec",1.02658e+12,752563,782,600,228,1, 40
"[107]KcLflRNyRFAaIPBFfcfQmoOQjLxKvnxcwQhQNNHqnyRIRmPgzpuiKwwLfsdwIOmcLhtOHxoegKhaPFbFNaPexCfmccuxdLakctuLrwHfELl",1.98699e+08,1.01542e+07,730,494,237,1, 41
"[98]vdHnyocHfONpcedaeeHafMaOzIHRHztylGmyPcJJrxfgdjyQsOdvzznIvtwcIlbkEHRhGtnGDJKnzNGPCALfJzkkRQqpHtQKcH",28565.4,7493.79,2013,164,26,3, 42
"[102]DqwAOhKcncIoJKOIxcNQHDeioGKRHCPxFjqctIAGHpCAEKlePnjcMDKLjNLJbHMeIQyIaCCFnfklCyiRqjOiCxlPfIuKPxbyvfyqmv",447221,55775.1,2605,185,10,1, 43
"[93]cgyFreDDgHKKcgIisDeIdoMzKFOLMGoEPucNPHOnfOHjsicgMzJPbJQcccfPLycOdPdPcafsPcfAboJHaAIleKcvcfoqi",1.18338e+09,558970,526,334,53,1, 44
"[81]HeMIQoHPhMBIueBLaDQHDeJNtApngksbFEOIHAQdnyrnPwIbMbRLmcKHzguuQQDfAKczcamcvcHHhnccN",229046,15759.7,1033,199,33,0, 45
"[56]QLrvmvbtDaEQGwcKcOzBNHIRHCsyEJNsObsmKjhLHpdahERCORfENcII",2.131e+06,1.26638e+06,2819,227,31,1, 46
"[103]ujcccdcONcpKHANHmhcqcccIbcBqINfHvnQrfygBvyHhsgDekMoOFvMHnKcacIkxcijHlgyccaHxIsNnxpuuJLradcKPAnkccnBbxPG",3.87118e+07,748.512,397,245,10,1, 47
"[93]LcHEanpBQicIPscoDlhKoaHtcljcPHchLcwrNIjLIroOvxcMGeHpQqkpgNfDDRlpQQcBfangEihtOrLpmCdoFNiIDvxgr",8.7704e+07,3.58596e+06,913,246,0,0, 48
"[101]nIluEtHEcKcRlFCjcBeiaoOhvppfAyfGunhtBgoyQioaKfjuvamzezNmtqbljDeHfNNqCJafxEGzPAofBgczILeFappAxQxBcaMaG",2.87534e+07,1.58281e+06,3435,232,1,1, 49
"[52]ExIjEdQHIdHeKNyczOrBnHHetfiaNHHwnthPwImcojeMcIsdHNcI",183256,60080,1884,184,21,2, 5
"[112]RGbkwynMCtwKRIfAPKELDtEjeDkgOdGnpEtxBxKtsjcIeifBfaeQwNbhIHOBKcncRHjHjlqcBbPbaNkIBacqvnFaEozNzcGhCstuLEuMmtlKltHt",357813,15759.4,2663,208,36,1, 50
"[88]aEpbuQcIqOByfaNMfuNHLpfBIaEPDQqrgayyvrLECaIBhhFHOHcvBfEbixscvINmMiKczHpDncHqRbcHOKgGHOKm",602111,5995.29,2057,192,13,1, 51
"[101]cGBfaLrsfotcprnspvlIgybweegHvnwjAFclcBHQIabHoayFcoRcdnkclLrdOzyccIdtBqccLkHKcyIMBsmciwAnseHOvHLOnQurQ",1.4694e+06,1460.64,569,197,6,1, 52
"[53]PIAQKunHaPfgIHgchuocJhHIofCNvDljMmLoKccLcHkemfMdHNGHI",1.09141e+06,69711.9,1610,199,12,1, 53
"[83]ztHJLeidkvQythctdcuuldltNcIrcNGMbKiLgisaIpvMIBojRlKcQuuhebcInbHyHIdcOcFoHHklaQciPeC",3.09726e+07,80888.6,772,297,65,0, 54
"[87]scFdywpLcAnPGyziIkkcIHRvLdNcOiQavQlfjBwbcvHJvoopuivifcQtycaLuxhQbcpfHKxfoNHAQyfblcvIrLr",5.60193e+06,4797.36,636,223,14,1, 55
"[89]IFEOMpfHFpuzQtbzHBKRaAouconFmBOmREDecxeAdufFaFqpxyxDDQEqrvpJwbREaaJAsEwziAgyILOfKzEpwnKLG",5.60193e+06,5.20054e+06,1394,209,0,1, 56
"[81]IIMcxKaydwumcOoIHOGImyFNNjtrsNGxnNjmtIyEeLPcrvoaQLzHtHOfcpcceIKckfdcpdBRMupMyoLMs",1.01321e+06,41427.6,732,190,4,1, 57
"[55]KBahcQkfdIHgcIhccHFpqspFutcHicFcKiBKcodxFPHOKFQcIMkaxoG",4.16086e+06,4796.79,1130,220,15,1, 58
"[56]BsKQOhxgoFLPmxNxwocIPeAOamILHgcfJoQiAgPgDRNundHKRaPedGIM",6.55712e+10,7.55861e+07,1695,360,25,3, 59
"[84]wcccKcclNRdnjNmtQBlAIKHwwlKFpcccfacDNocItdbABcvHlcwncIcbLhpffkoLjcwcHPuIHiRFLFpKwcOG",7.0017e+06,30770.7,647,230,18,1, 6
"[97]hNhfucgsdocIFpdJzKcoHcIcvtnwzcpCzcgmikBdckkfvccQBFMaonhwtecgLKtkkvcxwcIcicKkhMccodcbcccdOcbKckFPG",1.47262e+07,1.58281e+06,305,222,0,0, 60
"[76]cIxNvnkzmFlkkjcAnPiOhInfpNpOjHxNfKNpcvetsalAenHRLuLwxFrHLCdILexHeNmdzPjHnudQ",183256,8694.71,2000,202,39,1, 61
"[89]ivdCLopQhfOLshBDkQxGAujzCCdMqqrNRONFhDuPPfsABisQAkzheAwddwbIjsHmKcRNEILlBcaneaqGICkHoeEhF",5.60193e+06,6.03429e+06,2384,209,0,1, 62
"[83]dIHeoHAHdKrznHneKKwOcIlxckcIkecwBbdIoffmvfExcIFBdsleNObPcbHKcAhNrogHLhcFpdGKoKnelOG",8.7704e+07,6.03429e+06,1383,246,0,0, 63
"[95]MwtfrtKvsfycOKmmwdKcLGNGOihcFkhkwIyKcyPhywspxfagcrerHOEtHBcdDHpMcchtQjmNlNptBcyILzcxfoceHhzKPRR",6.50002e+06,33145.7,632,213,2,2, 64
"[87]fghOdmbQnlHKcAftNIILbiogcNhKusmcgeHhnHPOyOrIBcvsicccOfcwbHpcJQCnMjccMHRqAmGAAQLkCNQDgCb",1.98265e+07,16976.4,623,264,38,3, 65
"[104]zycIogHyNKpcCbOcxPMctQejPwNcHecQPINwcwubcIncDccHuMkmcbpsbhdJbHlFKcPbJCwiIEkcKgHqnxiRFRwFtewcJsaKDQuKdrpL",6.074e+09,1.17564e+06,491,409,106,3, 66
"[92]NdnHrIDJdfflEwwtANGElKHzPqEkkIdclHHNEHenPmICqjvOHmMBfrdyFpIiaBHRzntMtQoHdMHwfQdizwhmDBDugQQu",698641,12609.5,1951,196,15,2, 67
"[86]ImvKEDIuaxodArwKisuvLhsmDjnQFHsMbrPvDExOtzBthKcGnQJIkNDncIQEGgcIQOPIHHHiqqOttmjtBcFfuh",51778.5,22855.3,2830,147,1,0, 68
"[96]tsrlntsrwLHIHOKMdDkHyBKNHkIzjcoGkcKqQfmeJoFcBqhNRPyBJthkgaFfHiCovvDtNsbLKptRBFQQaAIFpDepNRxoECLK",2.48892e+09,6.50002e+06,1299,325,34,3, 69
"[68]pcPEHPcqwBFIKyKeLICuMbilhjbyFnnBKmiiQIGzFuRzcOupLpCfHonmQgcboQIHeOGB",1.58975e+08,5.20054e+06,1890,254,0,0, 7
"[83]tLzxccIHKmfcuNgcNHmcwhcPlPRLcHMrBjdcbBdcIPKczyxibxKHobNwcOeJHRPCCLmkGPKbmiqweldjqOm",332175,75092.4,1900,182,11,3, 70
"[84]aPkbEjcANuKoIKHbeqOhAHxlGJaeagmtKHRsIsxDpLzlobrhQsllEkQKFfMgLLPbqMzhkApIrKpGiBGPyuEb",752563,1460.5,2414,238,56,0, 71
"[62]zrKbwbhcgBpzqHDAlLpxuDdNPOKxHbcIHHHKoHaQLNizvKcRocIHNqJAqjJLcI",170125,21217.4,3297,176,14,1, 72
"[100]jeOhvakfEjRybEcprvbNFcdlubJxfQIMrqOavqGwyDdQcQyeKCQchyhetNvrHyNxNGvAzawNkadmQCGIFtHMcmRdzyKcncIcqhKz",246724,33146,1742,175,8,0, 73
"[94]xCcIQbdbyvzcuMBedcfMmbetbsccgcDyuhIHCcNeHdDHoJpEOIanedQdcjPhnceKcAbFFDeIlMpJfiejeOraQHLJxgcsQG",6.50002e+06,8071.79,435,384,173,2, 74
"[97]JuKMvLcOIHOqIrKcqfyfrOfohHdaEgpIjdpheItdQazIHzKAxNzsBwKHAfnFQyreEpgKwvHfuDvaHtPLsAlxJuDKDtwaPNgKc",4.16086e+06,332175,5797,221,16,0, 75
"[95]hacuIzHxvkcncanyMdpjeQGrcMprMOKAxHkcccLRKccycocOAQacRIMcwOscuMIBjuiczcrpbOpEcfmccxvrMoxDcOaDlct",1.60722e+13,1.17564e+06,415,578,169,2, 76
"[95]ucFkcxKMvcvJxnuAtnHIKccckuhcwucwImcdKcIlrzHhepAwhelcbvcctewnocHdOcbQENikNKceJcwwuhiFfNhBycQjPGu",2.66349e+06,447221,316,232,33,1, 77
"[75]zGoiuIHKcIgQHcmLHpffojNqfohgfcDaNGafQGHKHICgehzgtcriRJgEddAHvplMcGbRaxfvkcq",8.12421e+06,38459.1,856,235,21,2, 78
"[82]NjueibHHKefyOKhHOcBcKreIopHcItsQsuPetANicdocuHcMKdPcBCcesFOcmzNQsOLHycQIAfuvcyOMAA",1.18079e+08,117308,609,362,112,3, 79
"[104]FnHcwcRKkDAwFqNLqsQyQKuFwqeoEqFcIPnjfQfPuOcIHdPriILxcicQEkHmKcpffzmIHMlkjchQatMJkcccHJRlJPgMBynQHGkMozwp",2.48348e+08,18286.1,1246,285,25,0, 8
"[101]OHFLxHyEKkDeBIkbitjlLMMcKcpmKymQFAqnobncmmLayrBgIxIIBcHojaAgmaIwrrjxacfHtncvzmpFFHhAzBJqcFkgANKPJNGAg",7.625e+11,2.47265e+06,675,552,184,1, 80
"[84]FpHDHcKcRzjEaaNJdEIPGmMdipfNxvNADCpRRjFqwLGorFuOgrpvNIIHxcCzgFIKDkaRwszFaAzpEKPMIrcu",3.87118e+07,5.20054e+06,2554,242,7,0, 81
"[90]IjQEeHatzBRMQdLvoLkKcKeftDcnQeoQzQMOmQmvaezNhegfocjocIeniBcHwFMBDehReawOHILdHtzPMuNjHcdgpK",8.12421e+06,4.82792e+06,1187,249,35,1, 82
"[103]IFcickcgkcfHnMHoeHMroxcioQngFbngsxKcdhxBOcolNHrKcocfPcdnNcqjcclwOGrcarsIQREIxNBEoLQAAbeABcmIjcLHviHrJth",4.16996e+07,4134.65,441,242,6,1, 83
"[92]hesIvccrtncIkcgcfssrMbvuKcyHaccQqyLPHadnIraehcNAcNcxccBcncAPyNcDcycfaPOAeNHKcPOhEccRDedGncjB",2.47806e+07,10867.4,417,326,97,2, 84
"[94]QplMewkcizcIPtCckfKcocIQeaOcIncHmePeaGkafHHDenyMMmIqiQrQpxAJbkwBQGMePFpowewKFbzNuzwBguinQHpwny",752563,18285.9,1258,205,23,3, 85
"[89]nKNurloJFgbtiugKIHRQRAhLEltHKQCILRaIRBrlhFHgeAFddcOeyymamldigddQFxJDpvGQDJIljDMnAfsbNQPRy",2.47265e+06,212635,2847,228,30,0, 86
"[90]scxybccoPDcQLpGPvhIjdhcHadcjsHcbQcccdccccIBcKcMrcLcRCdgKflncIapqfiBceoGKLyrhdzvvcecLdtcKjI",518919,14630.9,529,180,3,1, 87
"[84]omdpvPIrsEiLKMfGhfhwKHoMzMHdtFeItnpAzccDsHEIdOfnvHgcKQJonccIkczMIqFQuoJnNFvrOPrdJjKb",3.09726e+07,246725,926,235,3,1, 88
"[63]HhIHkdcABbpJPfxAweAqjjcdnHJKHAGiHzbkHAeeHnpxKcmcybtcHLcImkeIjzm",212635,28566.4,1786,215,50,1, 89
"[73]iDhKODgoEeOgHlcKMQOIpDQHIDikzxAcNxkGLJJPmDzylknaIszvkJgkbIHHDMcqjFpdpsNhQ",3.58596e+06,101100,3356,248,45,3, 9
"[81]ucehkKcucNcHqGRvnukayejGzemrcefjIyokccicyMEQxQQgcczaHtrncIlcPDQppcaOmcmfkNcxvMcIz",4.83849e+07,60080.2,525,248,10,0, 90
"[37]NDEiIHgKcgwocIHQmKcqQFGoNvjJllMJpbtfH",415177,41428,4523,195,21,2, 91
"[93]RrnBcIcNIzdscHPpPwEKcdczedrxsbMdfIAdhclcmOcIpMrcpyMBzwclMmlLnfHjcFQLHRFkoqmPCPgseAscKRcdBJmMg",2.14503e+09,197400,742,354,65,3, 92
"[96]KpwrwstdOQHcrqcchmIceNcIcHDbgcCccHdNRcPcEKMMjcytPPOBbRtvjBIslvkfbppOKfnLQmcfgbHNnzKcFcvmcFcRanNG",3.10404e+08,14630.6,409,277,14,0, 93
"[103]xntBsucOiOafscIInpitQNcnPnxRuLEBsvrogvxNoGxIMBFMHyaxrBdbwfwmtHkKccNcJpMgccpEcfNHzgpcbxcubcFcJccAMnuisez",8.7704e+07,810647,429,246,0,0, 94
"[93]ubcQaHbFpzkrfQGhcIvcHlcMcHyPhwjuwrNcInhgbnEKcewOcQdHcHnLlKcdFdQmMcnyIxcHqPHJLrdDycpqonzQHKzMh",558969,26519.6,1017,245,67,0, 95
"[92]AFgFzicgcHdicnKcpccrNcMIFqLPcGOcDdOARdcAyjyFaHorjfejQgAKchKRbpEQcIcIKtyIvfHDceRxHHoibPwsvHsw",2.13567e+07,28566.1,448,345,118,1, 96
"[101]PmwPGkQOisiegNEofxuNJNAjcjKAdfRBfckgImFIguckobcGIOcHALInmHselygygdlFbJFvNcbPqsOnLgtadtHkcydKcLgRAxLxM",5.28075e+13,3.32902e+06,559,495,70,1, 97
"[90]qwfycRccwiKMzNcPeacHBoicufQclvQunLMflcccvzcQIbgvbecPmhAHNpQhpvIHyxcxccHdpcwpeevnbIRQCRcanq",3.88815e+09,286280,518,371,74,0, 98
"[77]QzrigbbIcoHHIQcqsIQcdRKclHQccJHPccMzcbOObpNQccHqcBjwycFfqcMraQyHxcEcfConQcQoh",1.58975e+08,48069,943,318,64,3, 99
