genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[98]cccGkccceccrFAexcccclccHccyccvacHcKccFHpcotHBccdQcGnwQccccjBsccabLccncHypcwHcndcgccccJccmccccNctcx",1.86345e+06,13670.2,91,149,8,1, 3
"[102]iJehAntvrcHKcMcNocJFmqhclOelhPwGoHzrGbABcJxzvMIcccvxcJgquMrHQEKIOgAbvumiqxilLEskINzHnQgeeobpcDmCCuAwyt",2.75021e+29,2.57467e+18,442,662,0,1, 30
"[99]JpmsKEOgeHtcJcHMdEHfHJmbhbEfsjaizHzLyandicccHuNeBANMKHtuOBmbhtexnyemHAfHcFcLAPheOcIHKhPDrOGrLccFneL",6.50947e+11,2.97405e+11,455,483,0,3, 31
"[97]ycroxDccccnccsHcfJcxacQccKecDdDgnAbcLCcawcNGnHAzHcBcicscHwccGuHHtcDccNcPcccLtcbczDcccOcPcNbsjNzHB",1.0749e+11,3.79653e+06,247,236,15,0, 32
"[87]yuIcOkjQuvAkHccnIOdapecMdNxlwcdglodcwsEcgIHHHPgNlHHHjbHJQbGxrKicHzHubIrFxpxucfAHwccoRmm",1.89484e+13,1.18624e+09,560,276,10,0, 33
"[99]cImycIlPclccOhcmIpcQuNKQcAtccMzAODosEdEccmcvzGwsyBNiHpKniucxcFLcclmqtzrOaKOGQMjLHutuQaHHKcLEOncLoRF",1.68256e+14,1.38167e+12,336,295,10,0, 34
"[100]QQczgoccEsBccivcJOFcckQgMwHHxdccbkHKAHhFcalnlcncnHrDccwcdcGeHFDcccOccOozcBHuyncMcLeccksxgfilcCcbjmcG",3.04776e+09,1.23719e+06,176,198,8,0, 35
"[93]zbchccDcucrcchJcMccPcLiDccQHxLccpRcicccuPBHcjblcjHchccccccjafarcHrHHcsHrctcccOiccccccccacpcLG",1.7089e+10,103284,129,205,0,0, 36
"[103]xdcPcaotvukyccdweocJvcbecaQHvcHccnhQAHQNbHNPcypsHcxwecJKccHnaxyvBcupkcudRccucLcrAlcBHRnAcccbyLcdtwiLckH",1.90961e+11,2.80672e+06,263,279,53,0, 37
"[99]zcceCGsEcccppcGcppLaOHDccBcCcBbHgcccEaccbPudCcBcccJKccQcdRcMPcHOcjnHGkccctcPcccccCcHczBtHcMPccmxxcA",1.60458e+09,136876,143,207,0,1, 38
"[103]EEJRaQJhFarqLrgBerQOxbJhLtbsAOilzOIduCjsbIdovuPEqhMehcNFiDzRxAHLezsyMxyGFjnkeexIibvdtGxonrpuvHQhaKcRLbK",1.07971e+19,7.47448e+11,3201,682,254,1, 39
"[101]FcHJigeHyzcEccjcHxcOIKpMMRLcpGkpaclOLKGPpHcHGAcpyoEmPcccupccJhccLEcKKNLqcvGhqKnNEkdwstbwpxoInqMGJMpzI",7.67348e+08,20171.6,380,178,0,0, 4
"[96]mRpdbGtLvmmLsOthsMfcdcxOocuAmNcHBtkslrHwcCJkwrIfJubsRccHvbjKcPGusALxavmaxAmcslbxchHhuyNyJHHzHHKK",1.80555e+13,1.96925e+09,498,542,0,3, 40
"[94]ccxlGjlckAmcPzDwvndvccccKufccccccucccQccccccceccccfcIjcOccQHggccfJoudALncxccKccHocEBqcwxcbccdG",1.0272e+20,63503.9,178,637,187,2, 41
"[98]cJHwccgucHgbkctABccjcrEcucDcvbuwBcckMmoCcfexKsHcNncQficOARccGBccdccHccccoHccocctCccGzcxcccjcnHclcD",1.71555e+09,44377.2,162,185,0,0, 42
"[96]nccAIncficccPfcLjcNqbcccwcceffcacFccCwdejNdgszaKjdoMhFcgcccjyHfAHMOHgoccvEcBDcccccRbtccavyxHwkcG",4.8454e+08,2.28696e+06,266,196,22,0, 43
"[98]COcjcJccNvevcFbcgccicsjHcscccccccHoeMcHccLrcKBccyKccHzccucchcckcluctcccxAcsHpvmccFcfKdcqkQcKcMcccP",1.44136e+13,6.074e+09,81,605,67,3, 44
"[96]tgBayAccHtgvlxEazcPrLcAAyQtiJbwaHEDcxwnJKocwceHDmDFclMvOlxqKCcKtakIqrlCLcJpMgyHaHHHrHnGQCHMCjqNh",1.1349e+18,1.4562e+13,364,420,14,1, 45
"[101]zccxRccNlccCcHclhccocFsccxHocCcncHcDecRbcczjcuKcdcecwAaccaczcccJdkocHucccHcEHccRGcqcuprncCwwcmrcccwkE",1.19186e+14,2.80672e+06,128,292,10,0, 46
"[88]jcHycHhfpenFcPQuNMHNccwcscPcjelHciicaLmaNuwbycJbDceCccQHoPoHcNciclFhxcMcDdDdxcxdtbccHNcr",3.13448e+12,6.71089e+07,328,321,40,1, 47
"[103]ccgcOijcccJFcDccHjCHdOMxwcrDclOsocGcsPCepaJdIkvKhEJIybokcHFHcKcpeaHanHaNcpfczeLcflcDcbcNdPcyfBfcRcCccHG",9.61917e+09,877933,224,200,0,0, 48
"[99]cLbcObtxumLtsgecHtccKcqDcMdcfFczObwGccPcfhMcLcOrcccdncHvcjcHcRJLoJjacHFcHLcokNarhzcncFHczkcHckFcCaC",8.57476e+09,9.95384e+07,244,266,67,0, 49
"[87]nAiHKKcwoqQwuKCcycQudzcgcNwJDreMcNmJHbocHHmcHpcccPjecdKyaoccsMsMuuhlIrpOHQltruoxiciaaHO",2.97758e+15,2.29927e+10,457,312,2,0, 5
"[95]cowctanHaPHchrxncckAHjcBJAsiPasKFcRvccQawwccHHCCAOjcszNOlpchPcGPcFejccHycncNEmcMcRaLMzOiHoduvHi",1.85282e+17,3.27511e+18,459,1132,426,3, 50
"[101]HHFzpcJocccNcDcoHhcscEccHcqeadcBLJccrDicckccBcocccnxfccHocBcjcwcMciAEuccaLcJucccaccccuHMcEcOcfNePLNcG",3.03595e+10,4.02187e+07,141,230,20,0, 51
"[95]NccvIBfcDboOwoQaeMoOEwcIdptneHFjeQcncyzphcchJcKcRcscccHOcgcMcxczHFoCcuOPAcHlckccOsccKbOGcrHbLrE",7.87769e+12,8.35235e+06,233,300,10,2, 52
"[64]tvhjOswJaIKFaDpkNxmQImfrcKcBoCdJEHGIvHHflhPImPCbKQHNlNHJHHfHPwfH",6.8198e+19,2.30544e+12,1942,509,63,2, 53
"[97]cFOcsgceccDccHzbjccJaccpcrvczOMyvPeuAccyHsHHAbqcccsgcKcFapcHctvcOceOhoHacALJcLwLcMCcLtczCcqccLcmr",7.94136e+18,295021,222,665,240,1, 54
"[100]qxHlmMkciKceDcJucxctLcHjcMicGHQGcHvcHccccQHHmpjsGcadHQcpcmcEcbvxloCQcQaNcONcckaOAgxccHNccgKcHJccFmcf",5.7786e+10,1.6312e+06,161,242,0,1, 55
"[104]uccaIcHaHIAgzfslctcRsoOfAORlzBpctcjpRuiOeHpzHyhHcxQamwxEanHmMvcccyejrcswcadExpCEeKcvbhccopFoJNGjoHkwOsjH",3.15135e+16,8.7037e+10,335,510,139,2, 56
"[100]iecezAcPzONFfxQHKCfAaQcpzaDcqcctccacjHAFwcBsjcoBCcsvBjcKcLddKswscJfcHfwcvraHkcbgczgaOcMmDccHcHbyooRN",2.99808e+17,1.68208e+06,220,433,40,2, 57
"[58]whNtwLHQreGaoAtEJeHsiodFJpxwanHEGlwGiHumecvosHOcNHwdHHKMff",8.4099e+14,1.31095e+11,1218,299,0,0, 58
"[103]xifwdLeMccIzcBHnfLBMEcFKcagckPwpceAgcRcnvHOaLecklpwjfwcoCjNazthjePAFcccAlHCDaresCzbctwpPeofBMkeFzzDHNbm",7.30435e+32,3.10935e+06,449,739,0,2, 59
"[96]LOfHLmcgHlovtlcgccAHLoppjLcRcFpzHMOKdcRcgcNhcApFMpNGcsepadcelNmQjBceyFJkvcpMnHtbDFDpkmEcrcAaEccw",8.47652e+17,2.76092e+09,353,795,62,3, 6
"[98]CccHcIccccBvcccBcdcHcpcccfctscccacviPcxgccpFccgtcccmccpcccCkcccIcjKuHccJJccLcccJccacLcqcccccPHccMG",2.9431e+18,7.23864e+10,58,374,4,0, 60
"[97]yciOqEbycLKkcnmtcqJygaMuEopdMOgFNFfQCulBzgRqFqoPJFyEcFgwnHQGLHrOtPcPBlcJanaklKMFKcpbcmHDcPrcnFRcD",1.98517e+15,2.95813e+07,591,344,0,1, 61
"[96]HnHJzOyszJwxcLwzcsfcmcncctkrcPaghcHAsHBacPhimFRHzrHLJIxNchzcpcbdCcrCcNjhHohHcucLuvprgkcQMOHdetwG",1.20115e+12,1.23087e+06,298,242,0,0, 62
"[101]JHHblcwpcmHtcgyMEEcfRcwblDHIGccHceKPJfifmNtNwcHcjpcjAJccQhcMoEkfhjjiRcbsFcNoLMconHcpCbOmcfcHuiccnOccG",1.71555e+09,3.81602e+06,195,185,0,0, 63
"[98]zcKcviuHtAsFlMcGHPEyvucsjQEBeJMzdHAdEcwcAHttvlNnccHnyjfFAcHKcCcNPqRcHRvccfilccnyfcJHQeccxHpsuxpzjv",3.80574e+11,2.76092e+09,255,232,0,0, 64
"[90]hacvmceucOccLJmccOHfpcDJHHzdcBcMtxclQcbcFnkrHfvcbhyKHkcdcpFOcrFyOpAciOMDcOvbcfycHeedAwaAqG",9.14863e+09,3.88035e+06,267,251,27,1, 65
"[74]AKtJzbOJtfQbkdBedHxOPueKbQbMbOcPfLHoHAFOHfLPQnlMkvhbsHHyHHflxaeoBewtFdMdcL",3.48731e+19,2.4233e+11,671,802,3,3, 66
"[100]cRdtcccKcHNnHczcHHcAcJlcencKccAscceccvocHcvcbJcHOcxpEccycaHcocyPqccFcEccgscadccHLaeyujccHsBHcLcvxccG",4.26164e+12,2.72742e+08,161,284,0,1, 67
"[100]LpccNccRHccdcRcacpccPIcnccscfzfQcceFcPesIoGczscccdcEcFccxjccDccIcbHArcocaJLccHcfcNMciGcAONcHNBcEccGc",1.36324e+09,29919.5,127,183,0,0, 68
"[102]fPecceeccccLEyzkAfcdcsHKcscrboQccrEcjcHftscHcKbcicccNcHsccOFNHtclmrQracwDctckBccwcczJujDcicccMccKorcuF",9.39767e+15,1.06246e+07,206,365,45,0, 69
"[90]cMmLufpLFLLrfsDwGkDclfxaBvcIHHcHcKLczcqKneqPFBvQkaucdqNjcsBhrHylaicMPsrFpidxAPDLwdNccBHbfi",3.80574e+11,8.23608e+07,356,240,8,0, 7
"[92]sKONQwfcFcHHtFGfmEqcccDcCccocLcHHJvcfcBcccKccnzKccFcgccdszLcoHFcclgNchPcxahFHoHxeFMpcpyckfJm",2.07548e+10,982604,244,232,0,1, 70
"[98]KdcHgLcDdGDFozbtxxiaNccOuFMcccaKoJDjamocnwhcccDgPkfGkJKvckeGrHcBdvccHpoHHRcequcecPnHcHicccGacrccsv",1.36324e+09,559490,258,190,7,0, 71
"[102]ccccBccLFbHCcHnucGyccOMCbjEOJcCcHEcicrbccKccBcqpcxcqccccEcgyGRGmjHCLcHrcvHOePrGncHccHFqccHccysccJMccfk",1.21522e+09,1.23719e+06,209,182,0,0, 72
"[95]cAcQDcRNfvRLIHQcccHILcwhcOEEuAcsyddncGPcDnrIpzsFcbHcphpskeGOcsLQlcicvkdmfvvdccHGHrjaHlcjdcKccRf",3.00079e+13,7.55968e+08,314,308,38,0, 73
"[98]pFcdrcycvJccQHlwcDccELhKcwncbEcBKcgQHxcgsOcQcccncHRcccpcccMcHbKFKiccwcbJDccHHiRcnkRnccAQcdccEMcyeG",3.71811e+17,6.75439e+08,156,352,0,0, 74
"[99]LNbcoaAnfKFmcabargEecuEubtnJahHLHEtfHNKcxcqcOcGcaNIPIHpQHJbicFEqBFGvrgLtagsAsGtvxDANrluloGPNIpeJmRD",3.32135e+17,1.52245e+08,1108,461,67,1, 75
"[86]BHlqccoctcvdfFrtMhyNtJoQcrHhnbBHHrpFEdmgfJKHpacnQIkHEFOsBFHKGPKAPFzgjpFEHPdOppeMcBFsro",3.02418e+11,6.38451e+08,725,254,24,0, 76
"[99]fcnxcccdBcmIAcnccLccuojwcpcnccMbhtxcobFcHcccLccLjcncCcoCczcfCcKchcHccRuamtgccHsuecBKlcswnBccDdkecGt",3.83655e+10,3.86531e+07,202,243,5,2, 77
"[97]rhxKccIKRMzNtpasccBtOFcxAdDLQKQecdcfJvoecnBcjhccHMocpksjDcvHJqcchcNLGHQujMnREsmHuaHncmOpKsaOfxQNA",3.41898e+09,58810,279,191,0,0, 78
"[98]iQtfFsjAneslwHEofaMpzsAbFJskisxisNdkbERcybcexBxJhQpOgjKNHdHHAoblHooeLrHhsEyKgNmLHNtONyxxPLKaPllcDo",3.95148e+32,8.75053e+14,692,733,0,1, 79
"[74]wKmBagbEHcgxxDBiLoyNKJlLpGjueeomeQHvcrcgfHeHnDbuPjcgPteHEsiHROJLBAOaOtKFyf",1.12883e+14,5.48283e+09,1167,373,57,2, 8
"[97]HrelcgxccckccceccgcccAlclhvzdLNcDKDccocHGcncccyCcHjpccceBxPcccoeMcCgccGJcsccAHMacjKyGscGHcccHwcoG",1.21522e+09,55589.5,180,182,0,0, 80
"[104]DccnccBwccnccvcPimAscqcckHaKfJHOHlcDhcAtmRctyaatHccyBcHLOGhQccPjcHLMPicegjwkfccEcPcnHpccIHyLvHcoaQQccclw",8.50843e+11,1.06532e+09,191,280,41,0, 81
"[97]xccLyFtcgaciPQlaLgRcotuKvhvfFwxccHkQECcPEHKKwBftlctxNchgEwdBomtQFHJocdFAcrccdyHrcEQgxctJHxacbHKcH",2.95455e+17,6.09763e+08,469,413,63,0, 82
"[97]cyNtcccMfDdcHcKcuNwoMcMiPwIyBqccccccHLFwtcNcsLhcCcwcoIFcgCJecHcDcbLcMFxwcfcjccHGHccHFopjGHjcQuicQ",3.29472e+11,9.59055e+06,199,263,4,1, 83
"[98]PccMccccDcccqccKKcgctcccFcccQcttcccHAOccJccAKccPcccuydhLccczcwfccacccccbccgPocJcwiHHAcDcNccLlctLMG",4.02187e+07,1.86345e+06,79,171,0,1, 84
"[83]GncMPfHnHffDJnQcNwHcccfMmANccHpuxfccHmJLdNzfoHcmJxfOcHufKDptcccHAtHnHqcccwabccvHcwl",6.09763e+08,1.60458e+09,278,185,9,0, 85
"[101]fjboHOcHccHcwaPKCgPLQfCvnaccclcpcedFcricccHcQcGlcdzOAszcNccicacuGcwdqLfjfqgHrMqcccdycJcpcbIvHFjcececH",9.61917e+09,153195,238,200,0,0, 86
"[100]cczcccByccccKOcJcxcccccvMzOGcfcifcckccccicccLccwcsfBcQicHcnrkrcccczbLcccbcccCccccscccccRcccFctcNHccC",9.61917e+09,63504.4,95,200,0,0, 87
"[100]occczcpFnlcxLfceccckcccccxfccwcBobofcPzcmcFodcjcMccImhHhcsmnpececHcccjocccccccccCccEcnccaDcaicccKHOG",1.37427e+08,22808.9,98,183,0,1, 88
"[87]iBorFmGdGbgeoaeKGmQsAAcsQoHHHperHHjiJdPaHfKcOqPLejpOjMAAffKKGoEmdQOeJqajcoPeGtrEgRwcQyc",4.67901e+17,6.43611e+14,979,432,78,0, 89
"[99]fvoNPCcepcGcJzxmnMczAHHtdNHqsGiBFbrdcQckhNsuvyQxEOgAcolFtcKcGGDJhcFHnznmdHoccPcnHMqCputcicKwcEoELlG",2.15891e+09,2.44074e+07,247,187,0,0, 9
"[100]cHcJoEchbCdKLEgcaQeFccgccEcgcpccccccdcEiecLectEccPHtusuGLmcAHccHjFdwccecPHkcceecOcttcDccHcuabccccccG",6.86694e+07,10857.3,129,157,0,0, 90
"[102]dHcicplccxccccHicCccHMcctJcccHcfjadNcBbHfHccAsfccckicvgcHMOgcucaFpccLRFcbfcrvfcxGDcccQcdckcFcRccnccAcG",3.80574e+11,7.05395e+06,168,251,19,0, 91
"[96]dxcunlJFjbceccmMulwLPccwccKDcvocQwcPPfpypbcHrscvEcOcFMtcOabccOcwccHiRuBLLwFHlgAHwcQccbHHcqcccCcg",1.80644e+21,2.17574e+07,260,540,62,1, 92
"[102]hsccicccwxlzCcqcckcxLEpcIthcIcytreNczlczskclGsncrsxOvHKuzcOccEvHmKcRgcFcICmcsMKQiIjxEschcDBwyEfLplyceI",1.79195e+15,3.64996e+11,178,350,7,2, 93
"[95]QJfNgzElcHOcLawclccOGDqIcDcxNcLOKpcerdxcQDpgcOciQcrvNcgJpPugccNCfDcdvocBAdvPscHHhcwcgbceKHHzcHw",3.37939e+12,1.77282e+07,217,280,29,0, 94
"[106]ponceicctPcMccdxciNipNMHckDpceclBIdcHLgKckHuNcHcvAcKccvdgcQcbccklcPjccnycAcccKcbMRccJucaFecMccocIARzccucBG",2.29927e+10,5.32279e+06,147,284,51,2, 95
"[100]PbQwLdGABncJkbFcBdNbJbNrfKHmcNxbPwwnMcaGHHcbHtEfffHHlpcfMaKnJMuvFOfzyObIGHEcwsKCacNgivnGmiDkgAcAsJjl",1.52335e+10,301125,602,204,0,0, 96
"[95]cOBcmodgIsLbcseoAsehqccNGixHcgcRcnNsostwLccfhcKQPHQgbKcxpspDckftAcBcwcRscMuxOfpGzcHwhOMyfzleccj",1.70667e+13,1.77282e+07,368,823,282,3, 97
"[102]ccjcccvcocpincbcokccGczccwccccgLtacccQckicHcOKDacwlpccccmEczKcapccMmAHlQMcnLhJabLcccccmHqccccocHHnFcvG",2.53355e+06,444359,95,144,0,1, 98
"[90]KEdENqHkNtFNzJeHnjbJftzaDLawnnKPcBHcDasspxOaCHLNPHHthbDdvueFHazzzHjHpbpcPqqiwDyoczCFbMEQvP",5.0026e+17,9.64215e+10,611,408,10,2, 99
