genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[96]KCrOEGkxKkqKJLiRufluIvnsphyiMwAkJzjwrGovflEpCNJjobjMgbtccIHHPHHyNIPdlDRiBgcpeMNtIQbpOzJeilhicxcn",1.09141e+06,183256,1851,269,82,3, 38
"[89]HJcgmKcBcHgcIccgecycjciccpxeyEaKccMcPFRtnmcMcLnclcnIpAuuzHtdfQecoDHzNbcvsAQccddLcoeFBcocG",2.88794e+09,1.97832e+06,268,692,399,2, 39
"[76]FjqHzlkcDbJxMcauOgIluOgEzuHMfktbArBmwPAzCbomIHlnKcKmzcnrroHOMcDRcKONHIrOrACR",940608,55775.5,1459,228,43,1, 4
"[92]dtAsHwluPhocbHadOpcnjyLKcjcyvNIMdKdpcaOawcqipbbKzcKIdxOxHKOHOraNhHpipMiQMQIvrbtcccgiHkebIKoC",5.21193e+07,752563,686,387,148,0, 40
"[54]jpzIHQGyoJofINzKpuxyHicoJJNEflHBJFfKcHsMjvQkhcprHHzNLM",8.78959e+08,602111,1570,439,162,3, 41
"[102]eccrgcuKcciicNiccOcMieHkBQcIBPGRccuhPicPcLjccccbcccKfFNhnyzcCcesIIbsacincQiuKckktNeMdKDcKncHzicQcICdJO",7.0017e+06,10088.6,241,229,17,0, 42
"[96]KcRuoreIExcRoqLILhsLRAGHmjMIDHlIHNoRNGMGCNzPoRCiIvNvpHlbCppuByyKkOfKuImIMdQPAQclgIEyQqNvHCabieyv",3.33631e+07,2.29548e+06,2383,243,10,2, 43
"[104]IPfONMNczNswEGLOmNhDImvpJGxnhwltKaQvLFycgPphdPyhQfQjjmwHhcBcDbyQOpQueHKcRqccxIoenvhlGoyMQtGnzpRIammnHxMv",197400,645.112,1565,183,19,1, 44
"[77]PGHwNbPoNazwtFbcKBOktNyQatcLkcccBgBcLuPIidxINhzlpBfQAPFIkDcaQfblQacHHhfgkEJha",1.09379e+07,80888.1,1258,254,36,1, 45
"[99]ftGtJBpRxKPHIEPjKyPaIEOIHKDwCqDAIlxbLcPKNMHxoLxNHqaEvncoeprfJbxdBiKQnbBHMAOeQhHwhPpsnCAdfwxssfojoOO",602111,60079.9,2441,227,48,1, 46
"[101]PcbaacaebcebeCnclKcOJAHPrgncMGHHOdRIHqcpexQbcbceacalMcHOcJHolIEcCLHuDotlozmJGcJetrcgMbchgcOolQxLIyrBb",286279,33145.4,1410,181,12,1, 47
"[94]KcfgcdwmstnhcQGnccvoHoMmcIRFBCFyvhiguaRajttfCKBOCCkdodJPdGvybazkggpMtDpikalynOKoOHhjPMBfHHesKa",2.31564e+10,7.0017e+06,985,576,255,1, 48
"[103]oiKcCrcJtRlxcIDMzGMRrQymHqlMdRCPOuGaAEEfGmIpANgfxhIbpxigvtiQiFmKlAybfeMmFtQiKcMwOaHGrHpbbuncoIrycjaocgI",16975.4,444.697,1783,172,41,3, 49
"[86]hQlHhLwelqOEyxdMGPMNhuuruQGxewcICJHKhaJlHIDwjJQlEjoCDwDKcHpNjxOMmNcHnHKwhQqxIfMroQGncH",197400,30770.5,2016,169,5,1, 5
"[104]MNPadQbxpvnAPFgofeaEcxpwcjmIlxpHhdmQlcmCbOHQPEbKcOcpcHAtdOHNcHIhcwybwNbaLoajKpqBacHcszayOeQfDcLOjcsFcRIo",126361,7493.66,1233,194,36,3, 50
"[80]FpCanDaesCdcIAzOIvcCaaegdbNNKcAaHaqxyzQesdbPNhMGuKGHljJFRyzCJczrfHlFRmFHecEmJRKo",1572.46,806.346,1547,102,3,2, 51
"[94]NdtgfgzckacHPBPGBcBpjekdgcwKFcoNqwfyEmRjweLkmJltvBBBMmEzezloQJxRNCBKOzNtzrfcbxaIwLKzrzEcnIFfbb",13581.7,12609,762,184,56,1, 52
"[66]pnKItenAILHjcccOdaJfQfcBNgnxHwcdHwPmHcsHycoHIQzOGpzLHMMNIxoAbnruex",1.36412e+06,75092.4,1327,192,2,2, 53
"[99]iLfyPlIcgKaobRplzipEQcHNaKcqcicamQfKClwzLoAxKAicEffouKczMArIzDxdclzkxpnNePCKJnMMzatxAQsdPtjAibRvhlf",10087.8,1168.2,1830,132,8,0, 54
"[87]qcyynEnAsilcAzmFQmOxivIbvockbcpmsMNPnhhDBpEqzcGJAcxNoOprMfuhcQcIQpbsPcccLAcEdNzeKcHHhML",7.0017e+06,356.073,463,411,199,1, 55
"[88]hAlEHjaQIhKHmeIHJQLfanrOwMcszxAwIQtDQAFcNlfQIRelNLHipfNCGzfQPAKgILalGzqoAsipOhhotecrsuac",1.01321e+06,6956.39,1342,230,44,1, 56
"[101]OcoBlcangPeckBceNcDCMeaHICDnjhLeDbcFDsNeKohcrnyLxOMjehOqrmBkfOkQODwmLspKDoFOHoOBfKcoccBPwHOmxcqRfDegG",22854.6,22855,999,213,78,3, 57
"[99]vcBIPPPEiHCjvqhJLrFfFjuyKGQFBDEsftfKekwliPdjNCliyyCwaeMpxFaEOBthqnheiPRrHiOiFuhcHHBNHKPPKoIOGdmjQqp",481738,3562.83,1411,185,9,1, 58
"[88]HIicactFxBQaDtlwicPtcOHnODCpNRecihauQGmcANrLMeHolzDFjIlfbACflejcQPAAPbiMcIHDbevNpfHdPCvK",4452.69,3838.14,1801,124,11,2, 59
"[97]aNIxFAoKPGLtanKOcsbapHHIhKcHiefbcQLLObnORcOulrKctPNbvwMtnxMjxfcbgtoLzOfhcQpkcdcIekcCacLshxBrCAwyv",1.3671e+07,30770.8,922,252,31,2, 6
"[100]giFEBcFcuEbpdENKcockcFcqccHhdpFLaaOcnnbcIPddNdNRHrcQhqctkcLchadtwbQxfdrRQkEcJrbPOplJsOMLGuHGovbPGdFv",197400,15760.1,720,193,29,0, 60
"[74]vabzDaxOnznclIKcHitmsuxkocbicwxcHOcGjMRcIcHenqcNrhQDPmgraFfAmnaICRKFCnOtNv",15759.1,5565.83,1223,155,25,2, 61
"[91]yFslJsqxkrpPKzJryGQLKnHOxoItQRsvvsPAiIxGajztdKcIHqcOIKOIpbNIHICCanuunnmaHGjiLylIEOgakaqHvhj",3.09726e+07,286280,1557,243,11,2, 62
"[74]bymodBBkoGLinFwlLbCctrIzyezocHKLMLkPveNqyKHBKAEgQyKcbOvNAMMMeHMIlcgfbHxcCn",518919,2646.67,1320,348,171,1, 63
"[84]kxkpqsbaeeKcBccBBcIroecERBccLQkcfHQcchPHAcEccEHRawNxFegKgiclawrNPJmgznKhfHuBFhHugjng",1.3701e+08,38459.3,787,342,90,1, 64
"[88]bsEorrOPbCdIQcnmfuPynPMPHclKcPDMNeMfncHeumcpmbiPAPGBdiFanycIPxgvcjBnrpdfAylFKzHHobocJrCh",602111,51779.2,1013,205,26,1, 65
"[110]FBeimvBKcfupcIrriyPtMbwdLIOGbdaKkMeKglzhikegQxkpIgwIhsoczEHBBjmKpoFPRJMwozkELnuHkczKQqMDhyRshrueIuFNoyKtcPcHOF",6.06073e+08,8.75124e+06,623,284,12,0, 66
"[47]GBKMeloImQGMInIpswNJKbcgIMvwBHJJoFKsHOJKQqDaFvB",5.61419e+07,1.3671e+07,2286,255,15,0, 67
"[99]bchFwNGajfcjMJnHcdvCeeMiwfhHcCvsLmypQIifANxEILEfchzHKerhccFQPerOKcoNLeAAdmjcRDbNsnEtbKEPyKENEfsFdIn",108902,4797.09,680,360,204,3, 68
"[95]sKeIKvccchhcnmcREQbxxunbbqDsJLoRnDAOCzeqKmtorHKckyxcRhPyGAqkLxwsJFwAsbKfdfjOxNcccocPccHhcFBcism",752563,87131,1015,217,35,1, 69
"[98]zxtcomecmbagLQIsKcnrcdowOcIjQOPELsctemcceFcHeplzunKFrQhANHIKRlbuQkkcBjhfvremcMFPcveAhwjFHoHPGRctKr",1.01321e+06,18286.3,514,253,67,1, 7
"[93]wddOvhxhcvccCkaGBuvkftfjvcciHOioGRDxBxJNvRMvdMRenmiiiLxidAFsIkbcGifEMKIynrauweoNNOKPshemCbMbn",11705.1,16.656,991,145,19,0, 70
"[108]jHttzKcmcOznzOCcssItnQNHutOQmAxaKjFoGHOeCMcJdbzEwcCEPafKqiupouFpOyxKbhHQxvKpHwOLReykDwFCIPQuzjNGAOzdlzrCvhQF",1965.38,1084.71,2949,105,3,0, 71
"[69]tFdQfdoItpbmnslgczdpaaadaDjLPkFHHHocqiHgyKHQctKcyihNnLMdIloFFguQcHhKI",2.131e+06,15759.6,1602,284,88,0, 72
"[116]IILHKNHjcBqMueicfiingAeKapDfjQtQjxfPDKehDLBtIpkOIsypKkkBtaBChFnhKleIlMmFGEFidBQEPqwlJrJeOrumFpChmrdioBINiItQzzNDslfe",5.20054e+06,212635,2024,231,23,1, 73
"[54]otmeMswsKcNcHPaRQdmyBgcKIwccRkokcBQfBHqcczMeINcNHQOHKH",7.0017e+06,1.58281e+06,1941,269,57,0, 74
"[67]aQfcleiceDwBHFalPxIDHEybklyPKcBcocpIiFvFaHBcvancNppeIHNDecHKHOHJHoG",481738,357813,1336,194,18,1, 75
"[77]vbIKocRoFLeoEbavbaHExbOJPdIhHpEDnydncpkRnQBLbRfNBbdQyFdIHydPfmweQMLgEQIqjwgPe",48068.5,5166.95,1674,181,36,1, 76
"[100]gRcpQwjhAjKIPJEyQpcQgajvnxxdjEdOezAwyoHtFdgcHkclmIIuwLQlmtcwKcOaGmifIzLicccHgIROuLQecdMaQbFgoddGaHOc",385429,24619.4,1268,198,25,3, 77
"[55]ldBubpilMrmzQvapwIHhEBNMGhKOIaNtmNMFzrMNkwjhuKEcOIHgcRq",64716.6,24619,3548,201,52,1, 78
"[61]ApRwcIjKGmRPLqDqvMvELGIgbGaiPLAIHGsnxAMcRnJKNQEuIGHMpKNHgqcJf",64716.6,7493.79,2483,222,73,1, 79
"[98]vcArhoNheObHrLfHHxlPceavcgdNIuNlwpcPcscKcpnRucowhIBjKRcRntMaGOnkaQscntkPzprcbbzdIHjLdNveKHOtpMvwff",1.70871e+07,48069.3,451,500,276,0, 8
"[100]PcfHgdQaufngceHuxccDcFBPcfqpaNnIEcpewOIzDaceFfvhopsgCcObJBsMdrGDJekelpigDQDpJyfigAcmgKHxwKcHjfmcwepG",9.42667e+06,644.972,1378,311,95,2, 80
"[81]LQQLccscKgFiccbsrMIsKILHLocmcnBcHJBQjtewfRHIHNasLetHxFPtlfnIdBHvNOHIrLzNuaKcxvpdQ",1.98699e+08,75092.5,1398,364,107,0, 81
"[94]onpeNHGlcRxeKcOMcyeocILCiCpKtihcdwsFdKvoujcfhGAllePQaIpaIrCiijlzrvKGzilydrBvrzIMlHKLeHztEiwclw",1965.38,516.526,1421,134,32,0, 82
"[100]NivIPaFzHhcornKickHncQcLLQHjnkddaKckCfqcjcmPFeRCcNfjPzLRiANIolyBpzrNzAoyrAzieawevEcLFsmwzhczaqaIayoG",3.32902e+06,157936,750,253,51,1, 83
"[86]LxIHErFBwKcHmkoIHIqcIqgNOoFRnMmdKKsdJKshGEozeLuxejdLtbIxFGRJJMeyQwMQfBNGbMrGMpgIwEvlCe",1.09379e+07,1.97832e+06,3998,239,21,2, 84
"[98]regcmcoHHnNGnHuKzAtdeOIxrcksfKkcjcpedBclonPcxdoQBfIeOdmQofEccAKjcbpaapPQeNucgBchdfRHMQjcgRfuibaedB",1.26915e+07,33145.7,692,287,67,3, 85
"[58]advJFrjNRfEgyzjeczJNfkcJwHjcNanKcRsxpkArwIrJEbPFQMdGBdwngv",64716.6,33146,1911,170,21,1, 86
"[94]NaKcMbBsfmLIOdoIDeekNtAOHFHCRvbFKjlApNqLdHRgHsgwtPKOhpnilyhpNNBtpmAuypPvPlKAEIDaeFuzHGKOMHGOai",108902,26519.6,1917,193,37,2, 87
"[91]KcRbxpBOcIIbICfuMaHjcFcaIPHHCdwegcCfNHoGzxJNHKiRccuMcmubJKKfsKcvybFnoceHKcxMOJleBcxHaQccfbg",2.00444e+12,7.04778e+09,783,630,249,0, 88
"[91]jhFIkgxgBNrcKBKQfAyncdQMIlFoEOIHKAocmaHQjucNcqonbiearbiLPMsyMFpgfAyeAHMsEhzNJzIdsiAPPFupDdr",1.17821e+07,64717.3,1477,272,53,0, 89
"[62]ktyzaInbpGdLazmipGAvIogQMHHHPgrnOfaKcROvhLQRhtOIdjcifOzsogPdCh",1.09859e+09,5.20054e+06,1642,427,147,2, 9
"[71]QRaxoBLucIrOPoJqLKoCrPJFKkuuxFxJLskONercRvIKcgcyMcMHHIzRBndrLoBQnHeBHqJ",481738,41427.4,1545,256,80,3, 90
"[88]lNzBetcfcojcxhvfucywwMDjKAInwnHLwfAAvlebMIpqvMjvNhuuHcQMnznkcccNQIneakaFauifHHQEbcnHQIio",698641,69712.2,702,218,37,1, 91
"[72]eIpyPnoxDRHcQKgjiNlpcvHEKofaMeNHgRFqDLxeOqfppeHmBiGahbGEwwwtiNvKNHfIQGHD",1.09141e+06,136115,2795,225,38,1, 92
"[82]sKcOcIhchccIOiOcjvHoHKcQfRbjQcGRcaioOrJKdKHlruBEfKoILaHxefPlIHdCebLBtykqosninANRqM",3.86273e+06,518919,899,233,29,1, 93
"[97]zvzbcIQeEAdwcefDcHcjwOjKFcceMeLchcdcOCHeecBAiLbqfeBpOAHdcHMGtlCdOzMgphHpahxcHjhRxuwbfPbpbJrcubxxt",4.16996e+07,1.70498e+06,336,421,185,2, 94
"[100]mzMFmxhIHnbpgLpqxDALGQlPbxEtHubQcKboQKbOyHDkzaMzhOQlzdpbINExxfArKKhicmHgcDcrNImtfOyflcFKzInaeqcKuGgr",2.29548e+06,18286.2,1256,203,6,1, 95
"[58]MNIuymnKcsBfybkgoKmzhalrlOGHfvIEcHsjeHHAovcxfRHzIpualzENay",873213,41428,1299,244,60,3, 96
"[95]nccIJMoMccKeeBcNcKcKbgmNPqcQBfcCcHnfvHmaLclKczcBccicRdcIjykcnnBdofcqKcujyxcmIbQGEuICcycHzcchBcy",2.00883e+13,1.4694e+06,308,477,65,3, 97
"[85]yPGyxPtPHcsavbgwkcxNewrfjfhcKICdgLnkcccMILQcMQccmROFcHgchzMIzpKLHxcwHLOfmuBNboJutHmJP",2.30554e+08,24619.2,499,410,151,1, 98
"[102]lHwolmyOrtMJKEDRaRRshvyykRFPDitlvItHEtidyIgemmHDlvgFNJvguJknGqzolrvhytHFxENQqgaJDydpPAbBlFtgoBHctOPPpR",265767,22855.6,2539,176,8,2, 99
